"lncRNA_id" "lncRNA_coord"
"21418" "lncRNA_22004" "Porites_evermani_scaffold_273:52856-53063"
"21419" "lncRNA_22005" "Porites_evermani_scaffold_273:270845-271058"
"21420" "lncRNA_22006" "Porites_evermani_scaffold_273:277332-277564"
"21421" "lncRNA_22007" "Porites_evermani_scaffold_2730:12680-13469"
"21422" "lncRNA_22008" "Porites_evermani_scaffold_2730:37408-54311"
"21423" "lncRNA_22009" "Porites_evermani_scaffold_2730:45350-51654"
"21424" "lncRNA_22010" "Porites_evermani_scaffold_2730:17157-20301"
"21425" "lncRNA_22011" "Porites_evermani_scaffold_2730:24621-25947"
"21426" "lncRNA_22012" "Porites_evermani_scaffold_2730:56230-59023"
"21427" "lncRNA_22013" "Porites_evermani_scaffold_2730:1394-1948"
"21428" "lncRNA_22014" "Porites_evermani_scaffold_2730:10403-11220"
"21429" "lncRNA_22015" "Porites_evermani_scaffold_2731:4060-14299"
"21430" "lncRNA_22016" "Porites_evermani_scaffold_2731:18600-20020"
"21431" "lncRNA_22017" "Porites_evermani_scaffold_2731:24365-38215"
"21432" "lncRNA_22018" "Porites_evermani_scaffold_2732:31200-34501"
"21433" "lncRNA_22019" "Porites_evermani_scaffold_2732:38422-43872"
"21434" "lncRNA_22020" "Porites_evermani_scaffold_2732:2894-5825"
"21435" "lncRNA_22021" "Porites_evermani_scaffold_2732:25375-30286"
"21436" "lncRNA_22022" "Porites_evermani_scaffold_2733:63718-64785"
"21437" "lncRNA_22023" "Porites_evermani_scaffold_2733:41177-42877"
"21438" "lncRNA_22024" "Porites_evermani_scaffold_2733:20502-21206"
"21439" "lncRNA_22025" "Porites_evermani_scaffold_2733:32459-32816"
"21440" "lncRNA_22026" "Porites_evermani_scaffold_2734:2757-26443"
"21441" "lncRNA_22027" "Porites_evermani_scaffold_2734:61186-61660"
"21442" "lncRNA_22028" "Porites_evermani_scaffold_2734:757-961"
"21443" "lncRNA_22029" "Porites_evermani_scaffold_2734:2727-6480"
"21444" "lncRNA_22030" "Porites_evermani_scaffold_2734:4983-6480"
"21445" "lncRNA_22031" "Porites_evermani_scaffold_2734:10999-17090"
"21446" "lncRNA_22032" "Porites_evermani_scaffold_2734:13894-17090"
"21447" "lncRNA_22033" "Porites_evermani_scaffold_2734:20473-24443"
"21448" "lncRNA_22034" "Porites_evermani_scaffold_2734:20531-24443"
"21449" "lncRNA_22035" "Porites_evermani_scaffold_2734:21387-23076"
"21450" "lncRNA_22036" "Porites_evermani_scaffold_2734:26509-29896"
"21451" "lncRNA_22037" "Porites_evermani_scaffold_2734:28177-29896"
"21452" "lncRNA_22038" "Porites_evermani_scaffold_2734:38128-42622"
"21453" "lncRNA_22039" "Porites_evermani_scaffold_2734:40230-41398"
"21454" "lncRNA_22040" "Porites_evermani_scaffold_2734:44329-49386"
"21455" "lncRNA_22041" "Porites_evermani_scaffold_2734:45311-46801"
"21456" "lncRNA_22042" "Porites_evermani_scaffold_2734:55634-58049"
"21457" "lncRNA_22043" "Porites_evermani_scaffold_2734:37378-37610"
"21458" "lncRNA_22044" "Porites_evermani_scaffold_2734:51923-53346"
"21459" "lncRNA_22045" "Porites_evermani_scaffold_2734:53640-53880"
"21460" "lncRNA_22046" "Porites_evermani_scaffold_2735:12294-19717"
"21461" "lncRNA_22047" "Porites_evermani_scaffold_2735:2590-11873"
"21462" "lncRNA_22048" "Porites_evermani_scaffold_2735:17857-18588"
"21463" "lncRNA_22049" "Porites_evermani_scaffold_2735:40251-40529"
"21464" "lncRNA_22050" "Porites_evermani_scaffold_2736:2720-3041"
"21465" "lncRNA_22051" "Porites_evermani_scaffold_2736:4184-4604"
"21466" "lncRNA_22052" "Porites_evermani_scaffold_2736:19274-26963"
"21467" "lncRNA_22054" "Porites_evermani_scaffold_2736:20806-22799"
"21468" "lncRNA_22055" "Porites_evermani_scaffold_2736:44408-50009"
"21469" "lncRNA_22056" "Porites_evermani_scaffold_2736:45636-50009"
"21470" "lncRNA_22057" "Porites_evermani_scaffold_2736:11307-11988"
"21471" "lncRNA_22058" "Porites_evermani_scaffold_2736:12040-18409"
"21472" "lncRNA_22059" "Porites_evermani_scaffold_2736:13072-18409"
"21473" "lncRNA_22060" "Porites_evermani_scaffold_2736:29942-34427"
"21474" "lncRNA_22061" "Porites_evermani_scaffold_2736:57633-62679"
"21475" "lncRNA_22062" "Porites_evermani_scaffold_2736:59435-62126"
"21476" "lncRNA_22063" "Porites_evermani_scaffold_2737:63976-64825"
"21477" "lncRNA_22064" "Porites_evermani_scaffold_2737:24235-25174"
"21478" "lncRNA_22065" "Porites_evermani_scaffold_2737:26402-32741"
"21479" "lncRNA_22066" "Porites_evermani_scaffold_2737:49990-52458"
"21480" "lncRNA_22067" "Porites_evermani_scaffold_2738:7850-30456"
"21481" "lncRNA_22068" "Porites_evermani_scaffold_2738:36473-45732"
"21482" "lncRNA_22069" "Porites_evermani_scaffold_2738:26778-26986"
"21483" "lncRNA_22070" "Porites_evermani_scaffold_2738:64091-64880"
"21484" "lncRNA_22071" "Porites_evermani_scaffold_2739:7618-9597"
"21485" "lncRNA_22072" "Porites_evermani_scaffold_2739:7632-8561"
"21486" "lncRNA_22073" "Porites_evermani_scaffold_2739:9862-12690"
"21487" "lncRNA_22074" "Porites_evermani_scaffold_2739:9862-18823"
"21488" "lncRNA_22075" "Porites_evermani_scaffold_2739:10463-18823"
"21489" "lncRNA_22077" "Porites_evermani_scaffold_2739:10493-18823"
"21490" "lncRNA_22078" "Porites_evermani_scaffold_2739:35344-52862"
"21491" "lncRNA_22079" "Porites_evermani_scaffold_2739:35421-51760"
"21492" "lncRNA_22080" "Porites_evermani_scaffold_2739:36074-52308"
"21493" "lncRNA_22081" "Porites_evermani_scaffold_2739:1000-2139"
"21494" "lncRNA_22082" "Porites_evermani_scaffold_2739:61539-61789"
"21495" "lncRNA_22083" "Porites_evermani_scaffold_274:9306-24153"
"21496" "lncRNA_22084" "Porites_evermani_scaffold_274:9328-21009"
"21497" "lncRNA_22085" "Porites_evermani_scaffold_274:22600-24153"
"21498" "lncRNA_22086" "Porites_evermani_scaffold_274:125143-132993"
"21499" "lncRNA_22087" "Porites_evermani_scaffold_274:129002-130243"
"21500" "lncRNA_22088" "Porites_evermani_scaffold_274:145414-152962"
"21501" "lncRNA_22089" "Porites_evermani_scaffold_274:171180-172129"
"21502" "lncRNA_22090" "Porites_evermani_scaffold_274:199109-203518"
"21503" "lncRNA_22091" "Porites_evermani_scaffold_274:239-9155"
"21504" "lncRNA_22092" "Porites_evermani_scaffold_274:52804-55045"
"21505" "lncRNA_22093" "Porites_evermani_scaffold_274:65437-66375"
"21506" "lncRNA_22094" "Porites_evermani_scaffold_274:70842-71811"
"21507" "lncRNA_22095" "Porites_evermani_scaffold_274:88334-89202"
"21508" "lncRNA_22096" "Porites_evermani_scaffold_274:95484-95943"
"21509" "lncRNA_22097" "Porites_evermani_scaffold_274:224520-225715"
"21510" "lncRNA_22098" "Porites_evermani_scaffold_274:235850-238317"
"21511" "lncRNA_22099" "Porites_evermani_scaffold_274:239012-260221"
"21512" "lncRNA_22100" "Porites_evermani_scaffold_274:247226-260221"
"21513" "lncRNA_22101" "Porites_evermani_scaffold_274:275714-280129"
"21514" "lncRNA_22102" "Porites_evermani_scaffold_274:306225-307208"
"21515" "lncRNA_22103" "Porites_evermani_scaffold_274:311447-312419"
"21516" "lncRNA_22104" "Porites_evermani_scaffold_274:260362-262653"
"21517" "lncRNA_22105" "Porites_evermani_scaffold_2740:18940-21244"
"21518" "lncRNA_22106" "Porites_evermani_scaffold_2740:31637-34082"
"21519" "lncRNA_22107" "Porites_evermani_scaffold_2740:60133-64430"
"21520" "lncRNA_22108" "Porites_evermani_scaffold_2740:169-2431"
"21521" "lncRNA_22109" "Porites_evermani_scaffold_2740:198-2516"
"21522" "lncRNA_22110" "Porites_evermani_scaffold_2740:16465-18942"
"21523" "lncRNA_22111" "Porites_evermani_scaffold_2740:23705-25336"
"21524" "lncRNA_22112" "Porites_evermani_scaffold_2740:35992-46730"
"21525" "lncRNA_22113" "Porites_evermani_scaffold_2741:2-365"
"21526" "lncRNA_22114" "Porites_evermani_scaffold_2741:13101-20552"
"21527" "lncRNA_22115" "Porites_evermani_scaffold_2741:21490-30391"
"21528" "lncRNA_22116" "Porites_evermani_scaffold_2741:22885-28153"
"21529" "lncRNA_22117" "Porites_evermani_scaffold_2741:36290-36510"
"21530" "lncRNA_22118" "Porites_evermani_scaffold_2741:36643-51493"
"21531" "lncRNA_22119" "Porites_evermani_scaffold_2741:37665-38589"
"21532" "lncRNA_22120" "Porites_evermani_scaffold_2742:40616-48627"
"21533" "lncRNA_22121" "Porites_evermani_scaffold_2742:3949-40483"
"21534" "lncRNA_22122" "Porites_evermani_scaffold_2742:3963-15716"
"21535" "lncRNA_22123" "Porites_evermani_scaffold_2742:12392-29774"
"21536" "lncRNA_22124" "Porites_evermani_scaffold_2742:9462-9779"
"21537" "lncRNA_22125" "Porites_evermani_scaffold_2742:17505-18700"
"21538" "lncRNA_22126" "Porites_evermani_scaffold_2743:45405-53767"
"21539" "lncRNA_22127" "Porites_evermani_scaffold_2743:51294-53767"
"21540" "lncRNA_22128" "Porites_evermani_scaffold_2743:57266-59757"
"21541" "lncRNA_22129" "Porites_evermani_scaffold_2743:58059-59757"
"21542" "lncRNA_22130" "Porites_evermani_scaffold_2743:299-4226"
"21543" "lncRNA_22131" "Porites_evermani_scaffold_2743:7696-8474"
"21544" "lncRNA_22132" "Porites_evermani_scaffold_2743:60249-61057"
"21545" "lncRNA_22133" "Porites_evermani_scaffold_2743:60249-62273"
"21546" "lncRNA_22134" "Porites_evermani_scaffold_2743:41380-41592"
"21547" "lncRNA_22135" "Porites_evermani_scaffold_2743:63344-64750"
"21548" "lncRNA_22136" "Porites_evermani_scaffold_2744:50049-61165"
"21549" "lncRNA_22137" "Porites_evermani_scaffold_2744:13811-18777"
"21550" "lncRNA_22138" "Porites_evermani_scaffold_2745:9266-10232"
"21551" "lncRNA_22139" "Porites_evermani_scaffold_2745:52353-58266"
"21552" "lncRNA_22140" "Porites_evermani_scaffold_2745:61997-62522"
"21553" "lncRNA_22141" "Porites_evermani_scaffold_2745:64098-64527"
"21554" "lncRNA_22142" "Porites_evermani_scaffold_2745:25195-34559"
"21555" "lncRNA_22143" "Porites_evermani_scaffold_2745:39035-46636"
"21556" "lncRNA_22144" "Porites_evermani_scaffold_2745:39048-46636"
"21557" "lncRNA_22145" "Porites_evermani_scaffold_2745:48549-52194"
"21558" "lncRNA_22146" "Porites_evermani_scaffold_2745:58422-63635"
"21559" "lncRNA_22147" "Porites_evermani_scaffold_2745:59153-63635"
"21560" "lncRNA_22148" "Porites_evermani_scaffold_2745:61052-63635"
"21561" "lncRNA_22149" "Porites_evermani_scaffold_2746:770-18127"
"21562" "lncRNA_22150" "Porites_evermani_scaffold_2746:5838-18127"
"21563" "lncRNA_22151" "Porites_evermani_scaffold_2746:20015-20429"
"21564" "lncRNA_22152" "Porites_evermani_scaffold_2747:4260-4602"
"21565" "lncRNA_22153" "Porites_evermani_scaffold_2747:29969-38123"
"21566" "lncRNA_22154" "Porites_evermani_scaffold_2747:30021-30656"
"21567" "lncRNA_22155" "Porites_evermani_scaffold_2747:33521-38123"
"21568" "lncRNA_22156" "Porites_evermani_scaffold_2747:53795-56048"
"21569" "lncRNA_22157" "Porites_evermani_scaffold_2747:24876-26178"
"21570" "lncRNA_22158" "Porites_evermani_scaffold_2747:40046-46081"
"21571" "lncRNA_22159" "Porites_evermani_scaffold_2747:40049-46081"
"21572" "lncRNA_22160" "Porites_evermani_scaffold_2747:48342-50209"
"21573" "lncRNA_22161" "Porites_evermani_scaffold_2747:48342-51515"
"21574" "lncRNA_22162" "Porites_evermani_scaffold_2747:53793-63935"
"21575" "lncRNA_22163" "Porites_evermani_scaffold_2747:57052-63935"
"21576" "lncRNA_22164" "Porites_evermani_scaffold_2747:13111-13320"
"21577" "lncRNA_22165" "Porites_evermani_scaffold_2747:38549-39265"
"21578" "lncRNA_22166" "Porites_evermani_scaffold_2748:25911-31467"
"21579" "lncRNA_22167" "Porites_evermani_scaffold_2748:43967-49589"
"21580" "lncRNA_22168" "Porites_evermani_scaffold_2748:43967-64593"
"21581" "lncRNA_22169" "Porites_evermani_scaffold_2748:44221-64593"
"21582" "lncRNA_22170" "Porites_evermani_scaffold_2748:48814-53055"
"21583" "lncRNA_22171" "Porites_evermani_scaffold_2748:48814-64593"
"21584" "lncRNA_22175" "Porites_evermani_scaffold_2748:11815-12184"
"21585" "lncRNA_22176" "Porites_evermani_scaffold_2748:12657-19017"
"21586" "lncRNA_22177" "Porites_evermani_scaffold_2748:37756-43819"
"21587" "lncRNA_22178" "Porites_evermani_scaffold_2748:41629-43819"
"21588" "lncRNA_22179" "Porites_evermani_scaffold_2748:43964-49089"
"21589" "lncRNA_22180" "Porites_evermani_scaffold_2748:49-1940"
"21590" "lncRNA_22181" "Porites_evermani_scaffold_2748:33769-35224"
"21591" "lncRNA_22182" "Porites_evermani_scaffold_2748:35515-35814"
"21592" "lncRNA_22183" "Porites_evermani_scaffold_2749:7871-17402"
"21593" "lncRNA_22184" "Porites_evermani_scaffold_2749:23713-29600"
"21594" "lncRNA_22185" "Porites_evermani_scaffold_2749:23713-31745"
"21595" "lncRNA_22186" "Porites_evermani_scaffold_2749:37516-39575"
"21596" "lncRNA_22187" "Porites_evermani_scaffold_2749:11-7472"
"21597" "lncRNA_22188" "Porites_evermani_scaffold_2749:20972-23246"
"21598" "lncRNA_22189" "Porites_evermani_scaffold_2749:28997-35287"
"21599" "lncRNA_22190" "Porites_evermani_scaffold_2749:30418-35287"
"21600" "lncRNA_22191" "Porites_evermani_scaffold_2749:51575-63667"
"21601" "lncRNA_22192" "Porites_evermani_scaffold_2749:56240-64622"
"21602" "lncRNA_22193" "Porites_evermani_scaffold_275:173642-178096"
"21603" "lncRNA_22194" "Porites_evermani_scaffold_275:202236-209356"
"21604" "lncRNA_22195" "Porites_evermani_scaffold_275:202263-209833"
"21605" "lncRNA_22196" "Porites_evermani_scaffold_275:90229-109162"
"21606" "lncRNA_22197" "Porites_evermani_scaffold_275:91713-109162"
"21607" "lncRNA_22198" "Porites_evermani_scaffold_275:115371-157907"
"21608" "lncRNA_22199" "Porites_evermani_scaffold_275:115430-118955"
"21609" "lncRNA_22200" "Porites_evermani_scaffold_275:130824-133929"
"21610" "lncRNA_22201" "Porites_evermani_scaffold_275:181874-202577"
"21611" "lncRNA_22202" "Porites_evermani_scaffold_275:225043-228474"
"21612" "lncRNA_22203" "Porites_evermani_scaffold_275:292942-309684"
"21613" "lncRNA_22204" "Porites_evermani_scaffold_275:313743-318124"
"21614" "lncRNA_22205" "Porites_evermani_scaffold_275:45854-46090"
"21615" "lncRNA_22206" "Porites_evermani_scaffold_275:53542-53988"
"21616" "lncRNA_22207" "Porites_evermani_scaffold_275:81184-81551"
"21617" "lncRNA_22208" "Porites_evermani_scaffold_275:81868-82386"
"21618" "lncRNA_22209" "Porites_evermani_scaffold_275:82648-84857"
"21619" "lncRNA_22210" "Porites_evermani_scaffold_275:85637-86917"
"21620" "lncRNA_22211" "Porites_evermani_scaffold_275:300736-301048"
"21621" "lncRNA_22212" "Porites_evermani_scaffold_2750:3980-12486"
"21622" "lncRNA_22213" "Porites_evermani_scaffold_2750:3984-12486"
"21623" "lncRNA_22214" "Porites_evermani_scaffold_2750:61735-63316"
"21624" "lncRNA_22215" "Porites_evermani_scaffold_2750:56576-58270"
"21625" "lncRNA_22216" "Porites_evermani_scaffold_2750:60176-63739"
"21626" "lncRNA_22217" "Porites_evermani_scaffold_2750:60854-63739"
"21627" "lncRNA_22218" "Porites_evermani_scaffold_2750:60862-63739"
"21628" "lncRNA_22219" "Porites_evermani_scaffold_2750:13118-13547"
"21629" "lncRNA_22220" "Porites_evermani_scaffold_2750:34277-34512"
"21630" "lncRNA_22221" "Porites_evermani_scaffold_2750:42445-42647"
"21631" "lncRNA_22222" "Porites_evermani_scaffold_2751:30463-31278"
"21632" "lncRNA_22223" "Porites_evermani_scaffold_2751:57512-61565"
"21633" "lncRNA_22224" "Porites_evermani_scaffold_2751:7427-7709"
"21634" "lncRNA_22225" "Porites_evermani_scaffold_2752:23555-42838"
"21635" "lncRNA_22226" "Porites_evermani_scaffold_2752:23568-42838"
"21636" "lncRNA_22227" "Porites_evermani_scaffold_2752:15591-16092"
"21637" "lncRNA_22228" "Porites_evermani_scaffold_2752:17243-23429"
"21638" "lncRNA_22229" "Porites_evermani_scaffold_2752:42656-49972"
"21639" "lncRNA_22231" "Porites_evermani_scaffold_2752:61157-64254"
"21640" "lncRNA_22232" "Porites_evermani_scaffold_2753:17008-60671"
"21641" "lncRNA_22233" "Porites_evermani_scaffold_2753:21162-22611"
"21642" "lncRNA_22234" "Porites_evermani_scaffold_2753:50461-60671"
"21643" "lncRNA_22235" "Porites_evermani_scaffold_2753:31284-34597"
"21644" "lncRNA_22236" "Porites_evermani_scaffold_2754:38943-39201"
"21645" "lncRNA_22237" "Porites_evermani_scaffold_2755:2019-42713"
"21646" "lncRNA_22238" "Porites_evermani_scaffold_2756:8641-23505"
"21647" "lncRNA_22239" "Porites_evermani_scaffold_2757:31185-41548"
"21648" "lncRNA_22240" "Porites_evermani_scaffold_2757:31185-42235"
"21649" "lncRNA_22241" "Porites_evermani_scaffold_2757:55114-61718"
"21650" "lncRNA_22242" "Porites_evermani_scaffold_2757:59506-62787"
"21651" "lncRNA_22243" "Porites_evermani_scaffold_2757:16654-18946"
"21652" "lncRNA_22244" "Porites_evermani_scaffold_2757:19707-31100"
"21653" "lncRNA_22245" "Porites_evermani_scaffold_2757:20798-31100"
"21654" "lncRNA_22246" "Porites_evermani_scaffold_2757:52575-55009"
"21655" "lncRNA_22247" "Porites_evermani_scaffold_2757:53570-55009"
"21656" "lncRNA_22248" "Porites_evermani_scaffold_2757:8931-10057"
"21657" "lncRNA_22249" "Porites_evermani_scaffold_2757:43551-44455"
"21658" "lncRNA_22250" "Porites_evermani_scaffold_2757:63227-64498"
"21659" "lncRNA_22251" "Porites_evermani_scaffold_2758:5570-7387"
"21660" "lncRNA_22252" "Porites_evermani_scaffold_2758:58350-58797"
"21661" "lncRNA_22253" "Porites_evermani_scaffold_2758:39458-39800"
"21662" "lncRNA_22254" "Porites_evermani_scaffold_2759:10008-32188"
"21663" "lncRNA_22255" "Porites_evermani_scaffold_2759:57036-58210"
"21664" "lncRNA_22256" "Porites_evermani_scaffold_276:903-30908"
"21665" "lncRNA_22258" "Porites_evermani_scaffold_276:904-30908"
"21666" "lncRNA_22259" "Porites_evermani_scaffold_276:122610-133365"
"21667" "lncRNA_22260" "Porites_evermani_scaffold_276:122678-133365"
"21668" "lncRNA_22261" "Porites_evermani_scaffold_276:142706-145037"
"21669" "lncRNA_22262" "Porites_evermani_scaffold_276:142744-145037"
"21670" "lncRNA_22263" "Porites_evermani_scaffold_276:142953-145037"
"21671" "lncRNA_22264" "Porites_evermani_scaffold_276:298382-303428"
"21672" "lncRNA_22265" "Porites_evermani_scaffold_276:33414-33756"
"21673" "lncRNA_22266" "Porites_evermani_scaffold_276:36630-47782"
"21674" "lncRNA_22267" "Porites_evermani_scaffold_276:36897-47782"
"21675" "lncRNA_22268" "Porites_evermani_scaffold_276:74536-75199"
"21676" "lncRNA_22269" "Porites_evermani_scaffold_276:74541-75199"
"21677" "lncRNA_22270" "Porites_evermani_scaffold_276:76960-106485"
"21678" "lncRNA_22271" "Porites_evermani_scaffold_276:76960-106662"
"21679" "lncRNA_22272" "Porites_evermani_scaffold_276:81323-106149"
"21680" "lncRNA_22273" "Porites_evermani_scaffold_276:80169-80709"
"21681" "lncRNA_22274" "Porites_evermani_scaffold_276:111271-114635"
"21682" "lncRNA_22275" "Porites_evermani_scaffold_276:114849-122474"
"21683" "lncRNA_22276" "Porites_evermani_scaffold_276:115477-122716"
"21684" "lncRNA_22277" "Porites_evermani_scaffold_276:142354-145037"
"21685" "lncRNA_22278" "Porites_evermani_scaffold_276:142582-145037"
"21686" "lncRNA_22279" "Porites_evermani_scaffold_276:142802-145037"
"21687" "lncRNA_22280" "Porites_evermani_scaffold_276:220695-231804"
"21688" "lncRNA_22281" "Porites_evermani_scaffold_276:241470-242336"
"21689" "lncRNA_22282" "Porites_evermani_scaffold_276:242456-246237"
"21690" "lncRNA_22283" "Porites_evermani_scaffold_276:264176-269077"
"21691" "lncRNA_22284" "Porites_evermani_scaffold_276:264277-272309"
"21692" "lncRNA_22285" "Porites_evermani_scaffold_276:291164-312366"
"21693" "lncRNA_22286" "Porites_evermani_scaffold_276:218334-219436"
"21694" "lncRNA_22287" "Porites_evermani_scaffold_276:225024-225250"
"21695" "lncRNA_22288" "Porites_evermani_scaffold_2760:4539-21000"
"21696" "lncRNA_22289" "Porites_evermani_scaffold_2760:4658-20269"
"21697" "lncRNA_22290" "Porites_evermani_scaffold_2760:41908-42244"
"21698" "lncRNA_22291" "Porites_evermani_scaffold_2760:48464-57377"
"21699" "lncRNA_22292" "Porites_evermani_scaffold_2760:49745-56235"
"21700" "lncRNA_22293" "Porites_evermani_scaffold_2760:26385-27282"
"21701" "lncRNA_22294" "Porites_evermani_scaffold_2760:26387-27282"
"21702" "lncRNA_22295" "Porites_evermani_scaffold_2760:29589-37795"
"21703" "lncRNA_22296" "Porites_evermani_scaffold_2760:29938-39118"
"21704" "lncRNA_22297" "Porites_evermani_scaffold_2760:40861-41509"
"21705" "lncRNA_22298" "Porites_evermani_scaffold_2760:39227-39961"
"21706" "lncRNA_22299" "Porites_evermani_scaffold_2761:8705-19965"
"21707" "lncRNA_22300" "Porites_evermani_scaffold_2761:48939-63981"
"21708" "lncRNA_22302" "Porites_evermani_scaffold_2762:24073-31022"
"21709" "lncRNA_22303" "Porites_evermani_scaffold_2762:24074-26481"
"21710" "lncRNA_22304" "Porites_evermani_scaffold_2762:37399-39692"
"21711" "lncRNA_22305" "Porites_evermani_scaffold_2762:54082-55456"
"21712" "lncRNA_22306" "Porites_evermani_scaffold_2762:32345-34589"
"21713" "lncRNA_22307" "Porites_evermani_scaffold_2762:32987-36061"
"21714" "lncRNA_22308" "Porites_evermani_scaffold_2763:26093-29557"
"21715" "lncRNA_22309" "Porites_evermani_scaffold_2763:26093-46879"
"21716" "lncRNA_22310" "Porites_evermani_scaffold_2763:53940-54753"
"21717" "lncRNA_22311" "Porites_evermani_scaffold_2764:1967-26578"
"21718" "lncRNA_22312" "Porites_evermani_scaffold_2764:49819-51191"
"21719" "lncRNA_22313" "Porites_evermani_scaffold_2764:7628-8699"
"21720" "lncRNA_22314" "Porites_evermani_scaffold_2764:53473-62366"
"21721" "lncRNA_22315" "Porites_evermani_scaffold_2764:52335-52604"
"21722" "lncRNA_22316" "Porites_evermani_scaffold_2765:5274-5486"
"21723" "lncRNA_22317" "Porites_evermani_scaffold_2766:89-23043"
"21724" "lncRNA_22318" "Porites_evermani_scaffold_2766:29623-42193"
"21725" "lncRNA_22319" "Porites_evermani_scaffold_2766:43671-46220"
"21726" "lncRNA_22320" "Porites_evermani_scaffold_2766:43674-46220"
"21727" "lncRNA_22321" "Porites_evermani_scaffold_2766:23095-26396"
"21728" "lncRNA_22322" "Porites_evermani_scaffold_2766:46375-49675"
"21729" "lncRNA_22323" "Porites_evermani_scaffold_2767:1361-18822"
"21730" "lncRNA_22324" "Porites_evermani_scaffold_2767:23736-24161"
"21731" "lncRNA_22325" "Porites_evermani_scaffold_2767:48597-61103"
"21732" "lncRNA_22326" "Porites_evermani_scaffold_2768:13807-14314"
"21733" "lncRNA_22327" "Porites_evermani_scaffold_2768:60834-62196"
"21734" "lncRNA_22328" "Porites_evermani_scaffold_2768:25967-31048"
"21735" "lncRNA_22329" "Porites_evermani_scaffold_2768:41823-42453"
"21736" "lncRNA_22330" "Porites_evermani_scaffold_2768:56540-60046"
"21737" "lncRNA_22331" "Porites_evermani_scaffold_2769:2812-3231"
"21738" "lncRNA_22332" "Porites_evermani_scaffold_2769:3136-23143"
"21739" "lncRNA_22333" "Porites_evermani_scaffold_2769:13879-23143"
"21740" "lncRNA_22334" "Porites_evermani_scaffold_2769:14089-23143"
"21741" "lncRNA_22335" "Porites_evermani_scaffold_2769:24432-30496"
"21742" "lncRNA_22336" "Porites_evermani_scaffold_2769:27506-28811"
"21743" "lncRNA_22337" "Porites_evermani_scaffold_2769:34750-38979"
"21744" "lncRNA_22338" "Porites_evermani_scaffold_2769:43037-45262"
"21745" "lncRNA_22339" "Porites_evermani_scaffold_2769:57381-64113"
"21746" "lncRNA_22340" "Porites_evermani_scaffold_277:3118-3511"
"21747" "lncRNA_22341" "Porites_evermani_scaffold_277:162070-164922"
"21748" "lncRNA_22342" "Porites_evermani_scaffold_277:162132-164922"
"21749" "lncRNA_22343" "Porites_evermani_scaffold_277:222591-224886"
"21750" "lncRNA_22344" "Porites_evermani_scaffold_277:232220-234634"
"21751" "lncRNA_22345" "Porites_evermani_scaffold_277:307861-319717"
"21752" "lncRNA_22346" "Porites_evermani_scaffold_277:64624-65095"
"21753" "lncRNA_22347" "Porites_evermani_scaffold_277:68199-68520"
"21754" "lncRNA_22348" "Porites_evermani_scaffold_277:117973-122080"
"21755" "lncRNA_22349" "Porites_evermani_scaffold_277:137753-143403"
"21756" "lncRNA_22350" "Porites_evermani_scaffold_277:149102-152656"
"21757" "lncRNA_22351" "Porites_evermani_scaffold_277:149128-152656"
"21758" "lncRNA_22352" "Porites_evermani_scaffold_277:202594-207852"
"21759" "lncRNA_22353" "Porites_evermani_scaffold_277:203765-219590"
"21760" "lncRNA_22354" "Porites_evermani_scaffold_277:209522-222389"
"21761" "lncRNA_22355" "Porites_evermani_scaffold_277:236008-238169"
"21762" "lncRNA_22356" "Porites_evermani_scaffold_277:247085-251861"
"21763" "lncRNA_22357" "Porites_evermani_scaffold_277:252215-253838"
"21764" "lncRNA_22358" "Porites_evermani_scaffold_277:265308-270488"
"21765" "lncRNA_22359" "Porites_evermani_scaffold_277:266560-267003"
"21766" "lncRNA_22360" "Porites_evermani_scaffold_277:267392-270078"
"21767" "lncRNA_22361" "Porites_evermani_scaffold_277:273890-279098"
"21768" "lncRNA_22362" "Porites_evermani_scaffold_277:274743-279889"
"21769" "lncRNA_22363" "Porites_evermani_scaffold_277:275209-279889"
"21770" "lncRNA_22364" "Porites_evermani_scaffold_277:276024-278812"
"21771" "lncRNA_22365" "Porites_evermani_scaffold_277:285474-286938"
"21772" "lncRNA_22366" "Porites_evermani_scaffold_277:293140-300568"
"21773" "lncRNA_22367" "Porites_evermani_scaffold_277:294604-300568"
"21774" "lncRNA_22368" "Porites_evermani_scaffold_277:70816-71066"
"21775" "lncRNA_22369" "Porites_evermani_scaffold_277:146928-147755"
"21776" "lncRNA_22370" "Porites_evermani_scaffold_277:257408-257755"
"21777" "lncRNA_22371" "Porites_evermani_scaffold_277:264276-264980"
"21778" "lncRNA_22372" "Porites_evermani_scaffold_277:289175-290563"
"21779" "lncRNA_22373" "Porites_evermani_scaffold_277:291222-292781"
"21780" "lncRNA_22374" "Porites_evermani_scaffold_2770:15665-18220"
"21781" "lncRNA_22375" "Porites_evermani_scaffold_2770:21842-22766"
"21782" "lncRNA_22376" "Porites_evermani_scaffold_2770:14613-27334"
"21783" "lncRNA_22377" "Porites_evermani_scaffold_2770:38059-44402"
"21784" "lncRNA_22378" "Porites_evermani_scaffold_2770:44506-63403"
"21785" "lncRNA_22379" "Porites_evermani_scaffold_2770:35748-36355"
"21786" "lncRNA_22380" "Porites_evermani_scaffold_2770:36778-37254"
"21787" "lncRNA_22381" "Porites_evermani_scaffold_2771:13384-14131"
"21788" "lncRNA_22382" "Porites_evermani_scaffold_2771:18532-24747"
