sample47	sample48	sample50	sample53	sample57
Cluster_3492	0	4	9	65	7
Cluster_3493	7	23	94	2	7
Cluster_3494	15	44	23	36	62
Cluster_3495	8	17	8	27	36
Cluster_3496	353	636	248	365	667
Cluster_3497	3	140	10	63	24
Cluster_3498	61	11	20	52	21
Cluster_3499	29	96	11	464	33
Cluster_3500	31	47	14	24	12
Cluster_3501	341	400	358	432	248
Cluster_3502	21	64	32	60	64
Cluster_3503	885	989	860	1236	1759
Cluster_3504	1087	5036	2028	4151	4213
Cluster_3505	310	1047	575	706	584
Cluster_3506	131	490	239	412	640
Cluster_3507	18	26	24	62	68
Cluster_3508	16	34	10	78	113
Cluster_3509	4	32	13	86	111
Cluster_3510	21	52	19	105	158
Cluster_3511	0	1	880	0	1
Cluster_3512	623	704	939	519	0
Cluster_3513	45	89	207	113	146
Cluster_3514	244	446	328	1547	1785
Cluster_3515	59	61	242	1045	1613
Cluster_3516	140	287	36	58	153
Cluster_3517	14	66	20	259	276
Cluster_3518	2485	543	776	596	480
Cluster_3519	2	499	136	580	431
Cluster_3520	8	0	223	0	6
Cluster_3521	60	3	6	89	14
Cluster_3522	50	15	34	32	18
Cluster_3523	307	1	4	15	0
Cluster_3524	274	179	44	24	31
Cluster_3525	9	26	17	23	5
Cluster_3526	29	73	49	130	83
Cluster_3527	100	264	52	257	498
Cluster_3528	8	52	19	23	65
Cluster_3529	0	1	360	1	0
Cluster_3530	78	13	4	33	2
Cluster_3531	410	198	635	243	125
Cluster_3532	8	2	4	133	3
Cluster_3533	0	433	1	0	9
Cluster_3534	753	67	211	11	4
Cluster_3535	542	69	64	57	43
Cluster_3536	22	6	36	33	51
Cluster_3537	1378	589	3233	1340	403
Cluster_3538	1723	0	392	0	1
Cluster_3539	253	129	160	146	194
Cluster_3540	1	1	1	155	1
Cluster_3541	63	45	40	76	11
Cluster_3542	96	65	72	54	15
Cluster_3543	129	28	896	864	347
Cluster_3544	20	11	20	35	12
Cluster_3545	169	106	205	282	60
Cluster_3546	144	21	1	1027	304
Cluster_3547	0	0	1	121	1
Cluster_3548	65	0	2757	0	1
Cluster_3549	18	29	193	25	51
Cluster_3550	26	29	22	31	43
Cluster_3551	8	1	0	149	1
Cluster_3552	15	1	0	180	2
Cluster_3553	946	342	721	34	138
Cluster_3554	191	58	227	48	18
Cluster_3555	1066	402	1363	420	162
Cluster_3556	146	5	75	1069	30
Cluster_3557	220	2	84	380	8
Cluster_3558	811	19	181	2011	331
Cluster_3559	0	3	0	0	515
Cluster_3560	2262	98	965	5037	105
Cluster_3561	3482	38	991	427	684
Cluster_3562	137	1	2	2	1
Cluster_3563	36	33	36	32	8
Cluster_3564	1	739	17	1950	1
Cluster_3565	0	38	95	31	6
Cluster_3566	0	0	182	0	57
Cluster_3567	7	1	336	1527	553
Cluster_3568	565	211	90	100	87
Cluster_3569	100	9	41	17	94
Cluster_3570	343	69	25	4	5
Cluster_3571	90	35	22	83	38
Cluster_3572	125	19	27	30	23
Cluster_3573	118	16	33	32	10
Cluster_3574	139	21	52	54	38
Cluster_3575	59	16	48	47	22
Cluster_3576	4	263	203	1186	0
Cluster_3577	25	85	4	58	9
Cluster_3578	115	103	11	211	15
Cluster_3579	97	54	231	131	61
Cluster_3580	229	2	80	52	10
Cluster_3581	447	49	95	181	88
Cluster_3582	69	16	33	42	15
Cluster_3583	6	19	8	41	81
Cluster_3584	3	21	15	32	3
Cluster_3585	55	25	33	36	20
Cluster_3586	800	0	798	0	190
Cluster_3587	1137	1213	11686	833	3960
Cluster_3588	21	120	12	164	237
Cluster_3589	88	371	334	75	307
Cluster_3590	37	53	27	38	8
Cluster_3591	14	7	10	77	14
Cluster_3592	26	74	0	0	17
Cluster_3593	14	51	19	53	39
Cluster_3594	187	132	246	104	60
Cluster_3595	386	13	16	92	4
Cluster_3596	13	10	21	54	0
Cluster_3597	7	17	12	25	67
Cluster_3598	111	4	0	2	3
Cluster_3599	185	219	151	219	156
Cluster_3600	69	42	123	2	32
Cluster_3601	140	112	214	3	74
Cluster_3602	51	80	62	150	217
Cluster_3603	307	42	370	90	73
Cluster_3604	39	2	33	22	9
Cluster_3605	631	0	41	244	8
Cluster_3606	424	22	228	186	165
Cluster_3607	720	91	322	368	116
Cluster_3608	10	64	69	1	2
Cluster_3609	0	0	0	76	0
Cluster_3610	150	285	447	52	13
Cluster_3611	44	30	82	41	31
Cluster_3612	65	119	61	241	413
Cluster_3613	5	9	9	36	51
Cluster_3614	174	163	391	331	263
Cluster_3615	353	351	451	418	460
Cluster_3616	436	239	482	570	633
Cluster_3617	42	37	8	28	27
Cluster_3618	18	33	16	43	83
Cluster_3619	0	0	80	101	0
Cluster_3620	12	3	2	135	0
Cluster_3621	8	1	1	172	1
Cluster_3622	377	165	214	134	3
Cluster_3623	18	18	37	41	17
Cluster_3624	408	25	26	304	171
Cluster_3625	520	42	127	7	13
Cluster_3626	17	17	127	21	7
Cluster_3627	1	2	0	82	1
Cluster_3628	1	31	0	35	5
Cluster_3629	7	0	91	3	8
Cluster_3630	695	734	20	840	251
Cluster_3631	15	350	13	168	215
Cluster_3632	38	45	27	76	41
Cluster_3633	181	96	23	97	13
Cluster_3634	298	115	55	147	65
Cluster_3635	227	6	24	9	31
Cluster_3636	33	34	18	35	0
Cluster_3637	48	24	11	77	33
Cluster_3638	1302	1535	2326	2150	4024
Cluster_3639	79200	85615	84464	221647	582572
Cluster_3640	549	2	798	2	1
Cluster_3641	375777	1191352	535390	1861529	2180168
Cluster_3642	129635	143805	161572	160353	200518
Cluster_3643	1	0	23	49	0
Cluster_3644	49	1	72	59	19
Cluster_3645	240	88	68	151	37
Cluster_3646	47	12	99	1	2
Cluster_3647	14	68	5	0	1
Cluster_3648	98	11	1	75	0
Cluster_3649	13	30	22	135	212
Cluster_3650	192	65	20	27	1
Cluster_3651	2	1	1	153	0
Cluster_3652	3	10	344	0	5
Cluster_3653	889	440	1148	1026	452
Cluster_3654	150	43	67	111	14
Cluster_3655	48	17	61	74	11
Cluster_3656	99	19	84	305	21
Cluster_3657	226	81	510	426	58
Cluster_3658	27	6	111	1	13
Cluster_3659	119	234	274	7	7
Cluster_3660	4	25	6	20	55
Cluster_3661	1035	566	242	316	258
Cluster_3662	722	447	755	339	108
Cluster_3663	0	0	189	0	1
Cluster_3664	97	32	93	71	22
Cluster_3665	675	866	870	918	153
Cluster_3666	1063	142	231	3	139
Cluster_3667	9	0	1	303	0
Cluster_3668	0	0	0	366	0
Cluster_3669	1637	845	1191	1075	647
Cluster_3670	94	10	2	30	3
Cluster_3671	53	11	39	25	8
Cluster_3672	67	1310	989	0	154
Cluster_3673	21	5	15	41	19
Cluster_3674	581	285	676	582	209
Cluster_3675	1081	378	786	896	571
Cluster_3676	164	0	15	36	12
Cluster_3677	127	2	0	4	0
Cluster_3678	13	414	501	859	3
Cluster_3679	7	919	1178	1310	2
Cluster_3680	100	65	162	208	192
Cluster_3681	2103	52	1150	1169	533
Cluster_3682	1	0	1	96	2
Cluster_3683	0	1	0	234	0
Cluster_3684	1	0	0	114	1
Cluster_3685	0	1	0	32	107
Cluster_3686	20	59	10	2	3
Cluster_3687	221	719	1653	268	1
Cluster_3688	120	34	39	17	9
Cluster_3689	49	1	80	28	6
Cluster_3690	73	33	50	94	14
Cluster_3691	68	60	49	130	27
Cluster_3692	1301	62	68	177	25
Cluster_3693	12129	7110	4182	16109	591
Cluster_3694	765	364	474	213	69
Cluster_3695	53	30	54	49	5
Cluster_3696	0	0	0	102	1
Cluster_3697	38	65	69	1	1
Cluster_3698	30	105	116	3	1
Cluster_3699	4	562	722	1455	557
Cluster_3700	1289	25	1267	1152	303
Cluster_3701	8	0	6	28	97
Cluster_3702	65	1	157	77	118
Cluster_3703	47	13	28	9	6
Cluster_3704	3578	19	2736	12	855
Cluster_3705	330	8	43	0	0
Cluster_3706	132	29	58	28	48
Cluster_3707	46	27	216	46	10
Cluster_3708	92	84	24	420	17
Cluster_3709	147	68	25	4	1
Cluster_3710	121	92	81	1	2
Cluster_3711	310	100	127	1	1
Cluster_3712	102	362	11	2817	540
Cluster_3713	465	416	777	847	273
Cluster_3714	159	56	20	105	112
Cluster_3715	0	0	69	1	5
Cluster_3716	822	710	577	805	199
Cluster_3717	3400	2349	2113	5660	825
Cluster_3718	1207	10	63	14	6
Cluster_3719	90	0	0	1	0
Cluster_3720	379	86	253	357	88
Cluster_3721	90	5	18	35	29
Cluster_3722	185	16	60	91	28
Cluster_3723	13	39	27	40	14
Cluster_3724	1684	748	2497	5518	57
Cluster_3725	2	5	70	4	0
Cluster_3726	629	321	794	648	28
Cluster_3727	386	333	551	408	16
Cluster_3728	576	290	271	224	163
Cluster_3729	21	297	130	107	26
Cluster_3730	139	81	287	381	162
Cluster_3731	27	39	60	51	9
Cluster_3732	4	154	462	110	102
Cluster_3733	745	470	743	536	199
Cluster_3734	783	1592	1895	1834	348
Cluster_3735	91	16	52	68	20
Cluster_3736	433	144	119	253	66
Cluster_3737	2658	459	10	1884	11
Cluster_3738	301	1	45	0	0
Cluster_3739	5	26	9	35	56
Cluster_3740	17	37	27	75	155
Cluster_3741	61	7	83	24	25
Cluster_3742	0	79	223	1	1
Cluster_3743	2	0	26	47	0
Cluster_3744	7	13	3	128	0
Cluster_3745	36	303	102	0	1
Cluster_3746	44	20	7	68	2
Cluster_3747	1	0	79	0	0
Cluster_3748	114	4	8	39	12
Cluster_3749	18	3	9	328	7
Cluster_3750	1	71	12	5	3
Cluster_3751	177	130	55	225	77
Cluster_3752	0	29	117	12	2
Cluster_3753	49	12	6900	21	187
Cluster_3754	4	0	414	4	20
Cluster_3755	80	63	164	91	67
Cluster_3756	58	19	19	22	30
Cluster_3757	108	56	46	83	51
Cluster_3758	30	9	55	93	7
Cluster_3759	235	24	82	200	39
Cluster_3760	97	2	0	39	7
Cluster_3761	1823	699	1940	485	306
Cluster_3762	0	32	1	0	136
Cluster_3763	2	33	0	551	0
Cluster_3764	145	58	177	5	15
Cluster_3765	1169	69	31	134	89
Cluster_3766	903	463	2534	1033	483
Cluster_3767	228	67	163	195	31
Cluster_3768	585	104	448	826	72
Cluster_3769	186	0	10	111	1
Cluster_3770	107	62	60	16	3
Cluster_3771	1473	840	2125	1668	838
Cluster_3772	344	25	49	395	373
Cluster_3773	886	250	1919	1462	584
Cluster_3774	107	14	112	13	12
Cluster_3775	19	4	93	69	9
Cluster_3776	48	15	195	133	11
Cluster_3777	105	58	105	17	2
Cluster_3778	236	1084	1549	3	380
Cluster_3779	26	38	965	229	189
Cluster_3780	27	8	646	9	181
Cluster_3781	92	11	36	46	3
Cluster_3782	110	46	43	11	6
Cluster_3783	768	201	380	714	190
Cluster_3784	458	117	113	134	75
Cluster_3785	17	28	200	115	14
Cluster_3786	104	58	239	16	0
Cluster_3787	305	297	644	505	7
Cluster_3788	503	286	762	600	30
Cluster_3789	27	7	61	21	12
Cluster_3790	109	7	77	392	52
Cluster_3791	188	5	126	278	51
Cluster_3792	69	11	176	313	55
Cluster_3793	549	19	232	2269	181
Cluster_3794	1807	288	1466	785	980
Cluster_3795	377	214	451	394	203
Cluster_3796	235	10	161	59	60
Cluster_3797	925	211	1057	582	483
Cluster_3798	6	25	8	151	1
Cluster_3799	37	37	92	99	1
Cluster_3800	30	33	64	115	4
Cluster_3801	642	470	789	1567	71
Cluster_3802	298	113	286	447	52
Cluster_3803	155	395	111	423	73
Cluster_3804	104	58	197	17	105
Cluster_3805	2	66	2	116	0
Cluster_3806	553	61	270	19	60
Cluster_3807	521	86	170	10	146
Cluster_3808	751	80	319	21	285
Cluster_3809	366	25	73	8	49
Cluster_3810	20	0	482	167	0
Cluster_3811	3	10	2	49	36
Cluster_3812	153	1	8	0	0
Cluster_3813	719	74	54	718	119
Cluster_3814	25	28	2	89	17
Cluster_3815	145	24	0	3	1
Cluster_3816	60	38	20	2	0
Cluster_3817	85	32	69	2	1
Cluster_3818	3	13	3	616	7
Cluster_3819	22	36	236	279	15
Cluster_3820	106	60	241	17	0
Cluster_3821	107	63	105	16	2
Cluster_3822	63	21	76	13	1
Cluster_3823	125	20	120	40	58
Cluster_3824	191	6	1	193	2
Cluster_3825	59	17	1	86	14
Cluster_3826	2	1	111	86	2
Cluster_3827	82	15	30	53	27
Cluster_3828	733	323	1329	1280	53
Cluster_3829	721	192	701	692	96
Cluster_3830	2088	691	1508	580	171
Cluster_3831	70	5	109	27	2
Cluster_3832	133	40	186	177	13
Cluster_3833	686	377	1575	1244	117
Cluster_3834	1215	288	1332	1209	132
Cluster_3835	845	22	1	0	62
Cluster_3836	1469	382	4	1	262
Cluster_3837	93	31	0	0	18
Cluster_3838	448	531	1	0	115
Cluster_3839	828	508	916	720	298
Cluster_3840	68	49	600	929	24
Cluster_3841	24	20	421	362	5
Cluster_3842	317	298	524	362	12
Cluster_3843	481	438	640	434	16
Cluster_3844	2245	714	2201	2492	625
Cluster_3845	3250	1273	2519	2859	658
Cluster_3846	72	2	10	3	8
Cluster_3847	4	10	2	101	258
Cluster_3848	12	15	8	73	4
Cluster_3849	0	0	91	11	8
Cluster_3850	7	67	20	41	65
Cluster_3851	18	3	0	180	0
Cluster_3852	16	1	2	156	1
Cluster_3853	0	2	0	99	0
Cluster_3854	137	35	115	115	42
Cluster_3855	900	34	602	1954	288
Cluster_3856	346	5	18	611	15
Cluster_3857	134	2	137	273	99
Cluster_3858	71	13	120	987	67
Cluster_3859	46	62	42	104	54
Cluster_3860	1088	0	3	3	6
Cluster_3861	29	6	343	20	14
Cluster_3862	6	1	10	1	154
Cluster_3863	92	12	35	48	0
Cluster_3864	98	60	42	11	1
Cluster_3865	2	38	57	0	7
Cluster_3866	7	60	37	306	781
Cluster_3867	8	4	1	119	4
Cluster_3868	1173	535	1739	1296	1224
Cluster_3869	8	2	2	153	4
Cluster_3870	141	370	1261	610	53
Cluster_3871	1077	2997	2915	3451	565
Cluster_3872	98	1	1	47	2
Cluster_3873	1437	474	925	750	997
Cluster_3874	102	37	225	469	135
Cluster_3875	4	1	26	237	46
Cluster_3876	3	1	31	14	104
Cluster_3877	52	3	30	219	407
Cluster_3878	312	46	92	348	360
Cluster_3879	6	12	9	710	94
Cluster_3880	16	16	24	86	38
Cluster_3881	12	7	17	20	15
Cluster_3882	605	226	419	276	314
Cluster_3883	40	6	42	1	0
Cluster_3884	43	38	131	88	18
Cluster_3885	1299	531	1160	1531	449
Cluster_3886	137	38	59	106	10
Cluster_3887	35	15	50	64	7
Cluster_3888	99	19	93	293	27
Cluster_3889	215	72	171	467	46
Cluster_3890	97	12	43	1274	187
Cluster_3891	279	281	441	304	6
Cluster_3892	855	274	765	587	32
Cluster_3893	55	36	18	12	8
Cluster_3894	6203	3862	3851	7507	1439
Cluster_3895	190	105	4	5	44
Cluster_3896	370	55	12	5	17
Cluster_3897	355	309	69	62	46
Cluster_3898	73	49	597	891	19
Cluster_3899	26	20	427	359	7
Cluster_3900	166	47	100	71	53
Cluster_3901	77	4	4	2	3
Cluster_3902	923	570	1777	1273	937
Cluster_3903	135	296	299	20	11
Cluster_3904	0	0	0	121	1
Cluster_3905	79	7	31	62	20
Cluster_3906	151	11	250	55	11
Cluster_3907	2779	907	2015	873	328
Cluster_3908	133	17	20	29	15
Cluster_3909	29	253	29	430	6
Cluster_3910	24	26	112	14	18
Cluster_3911	4	2	327	4	24
Cluster_3912	69	49	596	880	21
Cluster_3913	27	22	441	359	4
Cluster_3914	1160	2688	2620	5405	782
Cluster_3915	1	1	3	214	1
Cluster_3916	105	15	45	163	30
Cluster_3917	2011	787	928	4996	466
Cluster_3918	940	0	87	478	4
Cluster_3919	42	250	126	804	126
Cluster_3920	168	8	138	334	29
Cluster_3921	411	2	15	458	45
Cluster_3922	1976	547	889	732	321
Cluster_3923	20	310	638	648	323
Cluster_3924	82	664	63	72	30
Cluster_3925	192	165	49	64	7
Cluster_3926	222	98	103	198	12
Cluster_3927	289	51	657	232	4
Cluster_3928	195	20	523	247	1
Cluster_3929	185	18	36	179	59
Cluster_3930	370	42	54	769	121
Cluster_3931	80	1	33	71	0
Cluster_3932	8	136	11	126	8
Cluster_3933	1141	1015	7300	2759	88
Cluster_3934	12	60	47	22	15
Cluster_3935	33	16	8	3	15
Cluster_3936	0	0	2	2	327
Cluster_3937	1151	531	1640	1428	926
Cluster_3938	29	31	56	75	349
Cluster_3939	419	773	135	620	1174
Cluster_3940	139	89	22	42	93
Cluster_3941	53	1	7	45	1
Cluster_3942	247	173	208	419	56
Cluster_3943	139	37	94	118	5
Cluster_3944	35	21	28	51	23
Cluster_3945	800	534	884	712	330
Cluster_3946	2238	706	2192	2488	618
Cluster_3947	114	54	104	96	28
Cluster_3948	2	0	0	175	1
Cluster_3949	2025	35	622	498	477
Cluster_3950	23	313	6	113	54
Cluster_3951	228	245	571	462	92
Cluster_3952	11	5	60	94	7
Cluster_3953	6	59	24	0	0
Cluster_3954	30	28	57	65	79
Cluster_3955	1	0	0	397	4
Cluster_3956	11	22	4	364	43
Cluster_3957	4	0	0	1	100
Cluster_3958	0	5	113	5	3
Cluster_3959	190	81	165	1269	156
Cluster_3960	59	8	211	30	54
Cluster_3961	5	7	222	14	108
Cluster_3962	1	3	578	5	197
Cluster_3963	251	298	283	719	1120
Cluster_3964	13	76	27	31	119
Cluster_3965	0	0	0	75	0
Cluster_3966	6	15	18	32	61
Cluster_3967	373	877	367	788	1841
Cluster_3968	480	535	421	334	383
Cluster_3969	63	14	45	20	47
Cluster_3970	73	0	190	3	1
Cluster_3971	64	13	39	39	7
Cluster_3972	1	3	103	7	191
Cluster_3973	82	44	617	880	21
Cluster_3974	22	20	439	361	6
Cluster_3975	41	6	123	30	0
Cluster_3976	233	258	41	17	7
Cluster_3977	12	1	5	196	3
Cluster_3978	285	65	1	142	4
Cluster_3979	0	130	0	0	3
Cluster_3980	150	1	0	3	18
Cluster_3981	144	389	3	3	0
Cluster_3982	31	11	179	12	4
Cluster_3983	54	14	29	16	6
Cluster_3984	194	55	994	1761	348
Cluster_3985	217	41	275	96	40
Cluster_3986	43	7	37	17	3
Cluster_3987	260	31	272	433	184
Cluster_3988	186	46	114	84	33
Cluster_3989	130	34	74	90	22
Cluster_3990	94	23	42	26	9
Cluster_3991	44	12	12	52	6
Cluster_3992	353	292	183	1227	83
Cluster_3993	39	15	106	1602	12
Cluster_3994	2366	78	1921	2002	54
Cluster_3995	7	120	118	399	147
Cluster_3996	3	121	9	1624	361
Cluster_3997	2	0	250	1385	8
Cluster_3998	594	323	801	639	28
Cluster_3999	395	356	556	418	14
Cluster_4000	180	33	320	429	142
Cluster_4001	22	1	583	1	0
Cluster_4002	655	390	8	3	0
Cluster_4003	50	4	206	23	49
Cluster_4004	81	10	6	41	6
Cluster_4005	143	67	146	131	40
Cluster_4006	216	103	410	75	67
Cluster_4007	43	147	8	25	45
Cluster_4008	2	0	0	219	118
Cluster_4009	33	9	11	56	6
Cluster_4010	225	37	87	150	31
Cluster_4011	26	20	101	33	14
Cluster_4012	74	14	68	26	18
Cluster_4013	79	525	39	34	15
Cluster_4014	14	1208	1	8	20
Cluster_4015	126	61	185	12	25
Cluster_4016	909	378	859	939	193
Cluster_4017	153	11	37	60	11
Cluster_4018	86	5	26	29	8
Cluster_4019	174	7	13	68	5
Cluster_4020	1923	1402	1623	1902	12
Cluster_4021	1225	4	9	78	13
Cluster_4022	3	8	1	46	38
Cluster_4023	81	0	50	0	0
Cluster_4024	88	2	210	6	9
Cluster_4025	6	0	2	141	0
Cluster_4026	6	2	1	160	2
Cluster_4027	93	2	69	39	21
Cluster_4028	110	13	32	26	12
Cluster_4029	33	9	43	16	2
Cluster_4030	40	8	1	40	6
Cluster_4031	53	16	15	21	8
Cluster_4032	3	30	324	23	2
Cluster_4033	44	6	50	76	2
Cluster_4034	6	42	55	81	29
Cluster_4035	16	26	88	18	2
Cluster_4036	2	6	4	62	18
Cluster_4037	0	14	43	46	1
Cluster_4038	0	1	184	0	0
Cluster_4039	349	178	288	458	120
Cluster_4040	118	39	47	50	75
Cluster_4041	47	56	29	73	97
Cluster_4042	1003	697	1124	1088	364
Cluster_4043	44	50	27	55	73
Cluster_4044	128	1	4	3	4
Cluster_4045	34	77	85	203	237
Cluster_4046	32	77	42	245	157
Cluster_4047	2	0	28	47	0
Cluster_4048	3	40	5	6	131
Cluster_4049	0	111	0	805	0
Cluster_4050	11	46	13	62	123
Cluster_4051	59	0	44	36	36
Cluster_4052	157	103	87	45	106
Cluster_4053	10	32	95	0	6
Cluster_4054	12	20	0	104	0
Cluster_4055	28	5	28	12	7
Cluster_4056	73	1	0	0	7
Cluster_4057	8	64	12	33	115
Cluster_4058	1	0	1	173	0
Cluster_4059	1157	318	432	884	170
Cluster_4060	90	17	19	13	9
Cluster_4061	202	107	82	83	38
Cluster_4062	254	59	122	137	23
Cluster_4063	28	8	43	19	3
Cluster_4064	31	15	11	43	8
Cluster_4065	12	32	15	35	56
Cluster_4066	3	10	7	33	50
Cluster_4067	213	175	115	52	20
Cluster_4068	93	1	3	0	109
Cluster_4069	151	344	274	2394	170
Cluster_4070	3	9	1	54	34
Cluster_4071	87	136	168	121	23
Cluster_4072	75	87	66	72	102
Cluster_4073	4	14	8	26	50
Cluster_4074	54	113	55	204	419
Cluster_4075	36	80	3	53	50
Cluster_4076	78	204	149	79	55
Cluster_4077	47	27	17	22	12
Cluster_4078	100	27	0	4	5
Cluster_4079	2134	662	1570	572	169
Cluster_4080	82	20	27	15	23
Cluster_4081	43	30	41	98	24
Cluster_4082	11	28	36	18	97
Cluster_4083	194	150	337	163	64
Cluster_4084	29	2	110	5	12
Cluster_4085	77	555	180	1238	68
Cluster_4086	4398	2537	4390	3186	1074
Cluster_4087	969	372	6	1129	0
Cluster_4088	116	57	52	47	11
Cluster_4089	106	39	14	86	7
Cluster_4090	108	66	227	520	92
Cluster_4091	28	24	13	29	21
Cluster_4092	4458	1516	4096	6451	1058
Cluster_4093	11	6	1121	3	1
Cluster_4094	1733	421	976	3748	412
Cluster_4095	1	5	61	13	1
Cluster_4096	12	2	75	179	1
Cluster_4097	100	5	31	16	3
Cluster_4098	50	48	26	1	3
Cluster_4099	32	71	2	31	26
Cluster_4100	26	11	2	67	2
Cluster_4101	8	63	23	104	353
Cluster_4102	299	392	439	614	826
Cluster_4103	50	61	99	91	225
Cluster_4104	35	98	73	45	89
Cluster_4105	31	38	18	88	48
Cluster_4106	46	62	38	109	211
Cluster_4107	11265	3338	7962	6337	3142
Cluster_4108	75	26	3	0	4
Cluster_4109	202	877	175	3250	1301
Cluster_4110	128	3	5	0	1
Cluster_4111	6	18	12	25	57
Cluster_4112	769	453	994	301	53
Cluster_4113	96	5	19	111	313
Cluster_4114	146	63	317	239	63
Cluster_4115	424	34	1650	1298	19
Cluster_4116	10	36	15	62	92
Cluster_4117	10	29	12	30	65
Cluster_4118	5137	1747	2060	1396	755
Cluster_4119	36	13	68	9	1
Cluster_4120	0	1	7	126	0
Cluster_4121	1934	364	186	699	153
Cluster_4122	1004	428	269	1632	206
Cluster_4123	139	411	87	672	34
Cluster_4124	2496	334	755	3630	143
Cluster_4125	148	41	157	57	29
Cluster_4126	86	136	198	227	597
Cluster_4127	289	290	411	110	129
Cluster_4128	19	1	35	77	3
Cluster_4129	50	0	1	32	6
Cluster_4130	348	120	54	65	22
Cluster_4131	4	0	44	277	0
Cluster_4132	0	12	0	609	1279
Cluster_4133	32	3	54	0	4
Cluster_4134	85	19	9	27	13
Cluster_4135	31	23	85	51	35
Cluster_4136	196	46	397	87	13
Cluster_4137	2	2	150	12	1
Cluster_4138	68	11	19	3	30
Cluster_4139	103	68	54	68	11
Cluster_4140	91	41	28	66	8
Cluster_4141	102	49	42	9	2
Cluster_4142	24	16	136	29	14
Cluster_4143	112	17	130	149	69
Cluster_4144	174	34	67	104	15
Cluster_4145	275	3	369	51	3
Cluster_4146	180	12	6	40	1
Cluster_4147	702	273	268	2116	169
Cluster_4148	99	4	1	1	107
Cluster_4149	3373	12	135	2618	19
Cluster_4150	4	0	86	273	161
Cluster_4151	7	94	6	120	104
Cluster_4152	8	66	10	36	51
Cluster_4153	30	147	6	124	116
Cluster_4154	52	175	8	144	146
Cluster_4155	169	20	271	93	13
Cluster_4156	3818	1180	2016	853	302
Cluster_4157	321	142	149	616	1001
Cluster_4158	53	39	18	94	393
Cluster_4159	496	156	439	503	918
Cluster_4160	1	0	39	67	3
Cluster_4161	86	1	0	3	2
Cluster_4162	1411	2133	1078	1949	4433
Cluster_4163	433	762	612	1283	1496
Cluster_4164	56	12	22	21	18
Cluster_4165	79	8	117	105	30
Cluster_4166	49	11	21	26	16
Cluster_4167	295	93	184	489	188
Cluster_4168	251	88	557	50	113
Cluster_4169	2324	988	4106	3124	875
Cluster_4170	1072	405	276	356	45
Cluster_4171	80	11	3	10	9
Cluster_4172	197	24	147	78	32
Cluster_4173	12	322	5	120	53
Cluster_4174	0	38	0	366	1
Cluster_4175	1295	411	681	1851	23
Cluster_4176	11	1	7	119	0
Cluster_4177	295	75	133	163	65
Cluster_4178	115	48	0	2	27
Cluster_4179	450	854	1	1	556
Cluster_4180	553	451	1160	1711	70
Cluster_4181	766	845	924	2355	531
Cluster_4182	65	7	57	153	35
Cluster_4183	559	390	1514	1909	743
Cluster_4184	172	9	55	63	73
Cluster_4185	135	42	0	7	7
Cluster_4186	112	15	0	14	23
Cluster_4187	2047	617	1465	4158	277
Cluster_4188	64	1	6	2	4
Cluster_4189	69	1	5	1	2
Cluster_4190	1	12	294	0	112
Cluster_4191	68	1	126	1	2
Cluster_4192	1	3	6	127	18
Cluster_4193	2	31	193	11	1
Cluster_4194	124	0	0	6	58
Cluster_4195	103	104	24	7	4
Cluster_4196	7	71	25	50	46
Cluster_4197	7	50	8	61	140
Cluster_4198	8	40	9	33	28
Cluster_4199	775	63	4	5	2
Cluster_4200	73	7	9	29	20
Cluster_4201	244	51	38	202	72
Cluster_4202	99	20	35	133	110
Cluster_4203	109	154	127	248	99
Cluster_4204	565	92	395	391	249
Cluster_4205	138	574	518	2041	9829
Cluster_4206	105	13	5	34	4
Cluster_4207	243	668	211	259	251
Cluster_4208	0	735	4	4	5
Cluster_4209	443	17	0	56	22
Cluster_4210	17	7	22	37	3
Cluster_4211	558	37	201	256	146
Cluster_4212	55	76	48	58	40
Cluster_4213	4436	13879	4808	3310	7763
Cluster_4214	75	70	230	39	26
Cluster_4215	0	29	40	1	0
Cluster_4216	59	203	11	170	147
Cluster_4217	55	297	15	166	146
Cluster_4218	7	26	3	25	23
Cluster_4219	35	98	15	71	111
Cluster_4220	15	33	21	64	42
Cluster_4221	695	2452	831	3071	7100
Cluster_4222	1433	472	1393	886	1014
Cluster_4223	128	34	25	1	1
Cluster_4224	47	2	32	1	2
Cluster_4225	17	110	42	27	47
Cluster_4226	17	103	6	60	62
Cluster_4227	95	0	1	0	105
Cluster_4228	1337	635	1666	1314	1204
Cluster_4229	0	59	1	0	58
Cluster_4230	25	1	6	551	16
Cluster_4231	14	122	373	87	14
Cluster_4232	104	18	8	8	48
Cluster_4233	104	23	4	8	46
Cluster_4234	103	24	7	6	42
Cluster_4235	32	12	54	53	32
Cluster_4236	77	36	35	147	132
Cluster_4237	93	44	24	6	1
Cluster_4238	284	23	4	44	5
Cluster_4239	436	899	821	1072	1874
Cluster_4240	18	78	5	55	31
Cluster_4241	54	218	144	378	482
Cluster_4242	41	163	84	265	347
Cluster_4243	60	163	116	285	286
Cluster_4244	44	6	22	0	0
Cluster_4245	28235	267941	16570	43561	163828
Cluster_4246	995	729	1324	1188	945
Cluster_4247	5	9	33	21	31
Cluster_4248	85	93	68	33	37
Cluster_4249	5	10	10	31	54
Cluster_4250	0	29	47	2	368
Cluster_4251	5683	36796	2482	16509	35809
