taxid	gene_id	gene_symbol	GOID	evidence
apul	FUN_025773	FUN_025773	GO:0004551	SwissProt
apul	FUN_025780	FUN_025780	GO:0005524	SwissProt
apul	FUN_025786	FUN_025786	GO:0001707	SwissProt
apul	FUN_025789	FUN_025789	GO:0000082	SwissProt
apul	FUN_025791	FUN_025791	GO:0004860	SwissProt
apul	FUN_025792	FUN_025792	GO:0005737	SwissProt
apul	FUN_025793	FUN_025793	GO:0003684	SwissProt
apul	FUN_025794	FUN_025794	GO:0003735	SwissProt
apul	FUN_025798	FUN_025798	GO:0000049	SwissProt
apul	FUN_025801	FUN_025801	GO:0005365	SwissProt
apul	FUN_025802	FUN_025802	GO:0004108	SwissProt
apul	FUN_025805	FUN_025805	GO:0004930	SwissProt
apul	FUN_025816	FUN_025816	GO:0004559	SwissProt
apul	FUN_025817	FUN_025817	GO:0004559	SwissProt
apul	FUN_025818	FUN_025818	GO:0004559	SwissProt
apul	FUN_025819	FUN_025819	GO:0004559	SwissProt
apul	FUN_025821	FUN_025821	GO:0005242	SwissProt
apul	FUN_025823	FUN_025823	GO:0003878	SwissProt
apul	FUN_025824	FUN_025824	GO:0004674	SwissProt
apul	FUN_025826	FUN_025826	GO:0005509	SwissProt
apul	FUN_025827	FUN_025827	GO:0005509	SwissProt
apul	FUN_025828	FUN_025828	GO:0000165	SwissProt
apul	FUN_025831	FUN_025831	GO:0005524	SwissProt
apul	FUN_025835	FUN_025835	GO:0005506	SwissProt
apul	FUN_025836	FUN_025836	GO:0005524	SwissProt
apul	FUN_025838	FUN_025838	GO:0004972	SwissProt
apul	FUN_025840	FUN_025840	GO:0005524	SwissProt
apul	FUN_025841	FUN_025841	GO:0000139	SwissProt
apul	FUN_025847	FUN_025847	GO:0002021	SwissProt
apul	FUN_025848	FUN_025848	GO:0005829	SwissProt
apul	FUN_025850	FUN_025850	GO:0005524	SwissProt
apul	FUN_025851	FUN_025851	GO:0005524	SwissProt
apul	FUN_025855	FUN_025855	GO:0005524	SwissProt
apul	FUN_025856	FUN_025856	GO:0005524	SwissProt
apul	FUN_025857	FUN_025857	GO:0005524	SwissProt
apul	FUN_025859	FUN_025859	GO:0005524	SwissProt
apul	FUN_025860	FUN_025860	GO:0005524	SwissProt
apul	FUN_025864	FUN_025864	GO:0001818	SwissProt
apul	FUN_025866	FUN_025866	GO:0005524	SwissProt
apul	FUN_025869	FUN_025869	GO:0005524	SwissProt
apul	FUN_025870	FUN_025870	GO:0001818	SwissProt
apul	FUN_025878	FUN_025878	GO:0004617	SwissProt
apul	FUN_025879	FUN_025879	GO:0005634	SwissProt
apul	FUN_025886	FUN_025886	GO:0001818	SwissProt
apul	FUN_025887	FUN_025887	GO:0001818	SwissProt
apul	FUN_025889	FUN_025889	GO:0005634	SwissProt
apul	FUN_025897	FUN_025897	GO:0002221	SwissProt
apul	FUN_025903	FUN_025903	GO:0005524	SwissProt
apul	FUN_025905	FUN_025905	GO:0000165	SwissProt
apul	FUN_025906	FUN_025906	GO:0005524	SwissProt
apul	FUN_025909	FUN_025909	GO:0005634	SwissProt
apul	FUN_025910	FUN_025910	GO:0000124	SwissProt
apul	FUN_025925	FUN_025925	GO:0003677	SwissProt
apul	FUN_025929	FUN_025929	GO:0005764	SwissProt
apul	FUN_025932	FUN_025932	GO:0005764	SwissProt
apul	FUN_025938	FUN_025938	GO:0005200	SwissProt
apul	FUN_025939	FUN_025939	GO:0000226	SwissProt
apul	FUN_025942	FUN_025942	GO:0001965	SwissProt
apul	FUN_025943	FUN_025943	GO:0005634	SwissProt
apul	FUN_025944	FUN_025944	GO:0005576	SwissProt
apul	FUN_025945	FUN_025945	GO:0005576	SwissProt
apul	FUN_025946	FUN_025946	GO:0005576	SwissProt
apul	FUN_025947	FUN_025947	GO:0005576	SwissProt
apul	FUN_025949	FUN_025949	GO:0005576	SwissProt
apul	FUN_025951	FUN_025951	GO:0005381	SwissProt
apul	FUN_025952	FUN_025952	GO:0005524	SwissProt
apul	FUN_025954	FUN_025954	GO:0005524	SwissProt
apul	FUN_025955	FUN_025955	GO:0000978	SwissProt
apul	FUN_025956	FUN_025956	GO:0005524	SwissProt
apul	FUN_025957	FUN_025957	GO:0002221	SwissProt
apul	FUN_025959	FUN_025959	GO:0005524	SwissProt
apul	FUN_025968	FUN_025968	GO:0000139	SwissProt
apul	FUN_025977	FUN_025977	GO:0004693	SwissProt
apul	FUN_025980	FUN_025980	GO:0006699	SwissProt
apul	FUN_025984	FUN_025984	GO:0005201	SwissProt
apul	FUN_025988	FUN_025988	GO:0004675	SwissProt
apul	FUN_025990	FUN_025990	GO:0005524	SwissProt
apul	FUN_025991	FUN_025991	GO:0000978	SwissProt
apul	FUN_025992	FUN_025992	GO:0005524	SwissProt
apul	FUN_025993	FUN_025993	GO:0005524	SwissProt
apul	FUN_025996	FUN_025996	GO:0005524	SwissProt
apul	FUN_025997	FUN_025997	GO:0005524	SwissProt
apul	FUN_025998	FUN_025998	GO:0001818	SwissProt
apul	FUN_025999	FUN_025999	GO:0002221	SwissProt
apul	FUN_026001	FUN_026001	GO:0000978	SwissProt
apul	FUN_026002	FUN_026002	GO:0000165	SwissProt
apul	FUN_026004	FUN_026004	GO:0001818	SwissProt
apul	FUN_026015	FUN_026015	GO:0005743	SwissProt
apul	FUN_026023	FUN_026023	GO:0003682	SwissProt
apul	FUN_026025	FUN_026025	GO:0031514	SwissProt
apul	FUN_026026	FUN_026026	GO:0000785	SwissProt
apul	FUN_026027	FUN_026027	GO:0000981	SwissProt
apul	FUN_026038	FUN_026038	GO:0005739	SwissProt
apul	FUN_026039	FUN_026039	GO:0005524	SwissProt
apul	FUN_026041	FUN_026041	GO:0005524	SwissProt
apul	FUN_026042	FUN_026042	GO:0000978	SwissProt
apul	FUN_026043	FUN_026043	GO:0000978	SwissProt
apul	FUN_026044	FUN_026044	GO:0005524	SwissProt
apul	FUN_026047	FUN_026047	GO:0000165	SwissProt
apul	FUN_026048	FUN_026048	GO:0005524	SwissProt
apul	FUN_026049	FUN_026049	GO:0005886	SwissProt
apul	FUN_026051	FUN_026051	GO:0003360	SwissProt
apul	FUN_026060	FUN_026060	GO:0005524	SwissProt
apul	FUN_026063	FUN_026063	GO:0005524	SwissProt
apul	FUN_026072	FUN_026072	GO:0001525	SwissProt
apul	FUN_026074	FUN_026074	GO:0005739	SwissProt
apul	FUN_026079	FUN_026079	GO:0002177	SwissProt
apul	FUN_026090	FUN_026090	GO:0005886	SwissProt
apul	FUN_026096	FUN_026096	GO:0004066	SwissProt
apul	FUN_026097	FUN_026097	GO:0005886	SwissProt
apul	FUN_026100	FUN_026100	GO:0005886	SwissProt
apul	FUN_026103	FUN_026103	GO:0003735	SwissProt
apul	FUN_026104	FUN_026104	GO:0005739	SwissProt
apul	FUN_026105	FUN_026105	GO:0003254	SwissProt
apul	FUN_026107	FUN_026107	GO:0004494	SwissProt
apul	FUN_026108	FUN_026108	GO:0000146	SwissProt
apul	FUN_026127	FUN_026127	GO:0003677	SwissProt
apul	FUN_026128	FUN_026128	GO:0001554	SwissProt
apul	FUN_026130	FUN_026130	GO:0004175	SwissProt
apul	FUN_026135	FUN_026135	GO:0004175	SwissProt
apul	FUN_026141	FUN_026141	GO:0004175	SwissProt
apul	FUN_026143	FUN_026143	GO:0004197	SwissProt
apul	FUN_026145	FUN_026145	GO:0005524	SwissProt
apul	FUN_026151	FUN_026151	GO:0016567	SwissProt
apul	FUN_026159	FUN_026159	GO:0003360	SwissProt
apul	FUN_026160	FUN_026160	GO:0003360	SwissProt
apul	FUN_026161	FUN_026161	GO:0003360	SwissProt
apul	FUN_026166	FUN_026166	GO:0000502	SwissProt
apul	FUN_026192	FUN_026192	GO:0005739	SwissProt
apul	FUN_026200	FUN_026200	GO:0005509	SwissProt
apul	FUN_026208	FUN_026208	GO:0005595	SwissProt
apul	FUN_026215	FUN_026215	GO:0005198	SwissProt
apul	FUN_026217	FUN_026217	GO:0005198	SwissProt
apul	FUN_026225	FUN_026225	GO:0005198	SwissProt
apul	FUN_026229	FUN_026229	GO:0005198	SwissProt
apul	FUN_026230	FUN_026230	GO:0005198	SwissProt
apul	FUN_026231	FUN_026231	GO:0015969	SwissProt
apul	FUN_026235	FUN_026235	GO:0005085	SwissProt
apul	FUN_026240	FUN_026240	GO:0005198	SwissProt
apul	FUN_026241	FUN_026241	GO:0005198	SwissProt
apul	FUN_026242	FUN_026242	GO:0005198	SwissProt
apul	FUN_026245	FUN_026245	GO:0005198	SwissProt
apul	FUN_026251	FUN_026251	GO:0005198	SwissProt
apul	FUN_026255	FUN_026255	GO:0030315	SwissProt
apul	FUN_026257	FUN_026257	GO:0001701	SwissProt
apul	FUN_026258	FUN_026258	GO:0003964	SwissProt
apul	FUN_026259	FUN_026259	GO:0015969	SwissProt
apul	FUN_026270	FUN_026270	GO:0004175	SwissProt
apul	FUN_026274	FUN_026274	GO:0005198	SwissProt
apul	FUN_026277	FUN_026277	GO:0005198	SwissProt
apul	FUN_026280	FUN_026280	GO:0001782	SwissProt
apul	FUN_026281	FUN_026281	GO:0005198	SwissProt
apul	FUN_026283	FUN_026283	GO:0005198	SwissProt
apul	FUN_026286	FUN_026286	GO:0004674	SwissProt
apul	FUN_026288	FUN_026288	GO:0005198	SwissProt
apul	FUN_026290	FUN_026290	GO:0015969	SwissProt
apul	FUN_026294	FUN_026294	GO:0005198	SwissProt
apul	FUN_026296	FUN_026296	GO:0005198	SwissProt
apul	FUN_026309	FUN_026309	GO:0000122	SwissProt
apul	FUN_026310	FUN_026310	GO:0004972	SwissProt
apul	FUN_026313	FUN_026313	GO:0002412	SwissProt
apul	FUN_026345	FUN_026345	GO:0005509	SwissProt
apul	FUN_026347	FUN_026347	GO:0004180	SwissProt
apul	FUN_026362	FUN_026362	GO:0004180	SwissProt
apul	FUN_026363	FUN_026363	GO:0004180	SwissProt
apul	FUN_026367	FUN_026367	GO:0003677	SwissProt
apul	FUN_026370	FUN_026370	GO:0003964	SwissProt
apul	FUN_026374	FUN_026374	GO:0005739	SwissProt
apul	FUN_026379	FUN_026379	GO:0000122	SwissProt
apul	FUN_026381	FUN_026381	GO:0001701	SwissProt
apul	FUN_026385	FUN_026385	GO:0001701	SwissProt
apul	FUN_026396	FUN_026396	GO:0000139	SwissProt
apul	FUN_026398	FUN_026398	GO:0000139	SwissProt
apul	FUN_026414	FUN_026414	GO:0005737	SwissProt
apul	FUN_026415	FUN_026415	GO:0005737	SwissProt
apul	FUN_026469	FUN_026469	GO:0003677	SwissProt
apul	FUN_026479	FUN_026479	GO:0001762	SwissProt
apul	FUN_026480	FUN_026480	GO:0001762	SwissProt
apul	FUN_026481	FUN_026481	GO:0001762	SwissProt
apul	FUN_026482	FUN_026482	GO:0001762	SwissProt
apul	FUN_026483	FUN_026483	GO:0001762	SwissProt
apul	FUN_026487	FUN_026487	GO:0005509	SwissProt
apul	FUN_026490	FUN_026490	GO:0000245	SwissProt
apul	FUN_026491	FUN_026491	GO:0001669	SwissProt
apul	FUN_026499	FUN_026499	GO:0004252	SwissProt
apul	FUN_026517	FUN_026517	GO:0008170	SwissProt
apul	FUN_026527	FUN_026527	GO:0003697	SwissProt
apul	FUN_026528	FUN_026528	GO:0003697	SwissProt
apul	FUN_026538	FUN_026538	GO:0001701	SwissProt
apul	FUN_026541	FUN_026541	GO:0003677	SwissProt
apul	FUN_026542	FUN_026542	GO:0003723	SwissProt
apul	FUN_026545	FUN_026545	GO:0000977	SwissProt
apul	FUN_026568	FUN_026568	GO:0003824	SwissProt
apul	FUN_026579	FUN_026579	GO:0000139	SwissProt
apul	FUN_026602	FUN_026602	GO:0000922	SwissProt
apul	FUN_026610	FUN_026610	GO:0000922	SwissProt
apul	FUN_026611	FUN_026611	GO:0003964	SwissProt
apul	FUN_026612	FUN_026612	GO:0005737	SwissProt
apul	FUN_026613	FUN_026613	GO:0005737	SwissProt
apul	FUN_026615	FUN_026615	GO:0000922	SwissProt
apul	FUN_026618	FUN_026618	GO:0000302	SwissProt
apul	FUN_026626	FUN_026626	GO:0002265	SwissProt
apul	FUN_026627	FUN_026627	GO:0002221	SwissProt
apul	FUN_026628	FUN_026628	GO:0000026	SwissProt
apul	FUN_026631	FUN_026631	GO:0000978	SwissProt
apul	FUN_026632	FUN_026632	GO:0000122	SwissProt
apul	FUN_026646	FUN_026646	GO:0003677	SwissProt
apul	FUN_026655	FUN_026655	GO:0003677	SwissProt
apul	FUN_026657	FUN_026657	GO:0006091	SwissProt
apul	FUN_026658	FUN_026658	GO:0006091	SwissProt
apul	FUN_026663	FUN_026663	GO:0005576	SwissProt
apul	FUN_026668	FUN_026668	GO:0005576	SwissProt
apul	FUN_026674	FUN_026674	GO:0005634	SwissProt
apul	FUN_026675	FUN_026675	GO:0005634	SwissProt
apul	FUN_026676	FUN_026676	GO:0000922	SwissProt
apul	FUN_026679	FUN_026679	GO:0005634	SwissProt
apul	FUN_026681	FUN_026681	GO:0005634	SwissProt
apul	FUN_026683	FUN_026683	GO:0005634	SwissProt
apul	FUN_026686	FUN_026686	GO:0004674	SwissProt
apul	FUN_026688	FUN_026688	GO:0001540	SwissProt
apul	FUN_026699	FUN_026699	GO:0000922	SwissProt
apul	FUN_026705	FUN_026705	GO:0002250	SwissProt
apul	FUN_026709	FUN_026709	GO:0005886	SwissProt
apul	FUN_026732	FUN_026732	GO:0005886	SwissProt
apul	FUN_026733	FUN_026733	GO:0005886	SwissProt
apul	FUN_026734	FUN_026734	GO:0002250	SwissProt
apul	FUN_026736	FUN_026736	GO:0002250	SwissProt
apul	FUN_026738	FUN_026738	GO:0005886	SwissProt
apul	FUN_026741	FUN_026741	GO:0000139	SwissProt
apul	FUN_026803	FUN_026803	GO:0003682	SwissProt
apul	FUN_026820	FUN_026820	GO:0000139	SwissProt
apul	FUN_026826	FUN_026826	GO:0000786	SwissProt
apul	FUN_026895	FUN_026895	GO:0000139	SwissProt
apul	FUN_026897	FUN_026897	GO:0003995	SwissProt
apul	FUN_026903	FUN_026903	GO:0002221	SwissProt
apul	FUN_026909	FUN_026909	GO:0005783	SwissProt
apul	FUN_026917	FUN_026917	GO:0006777	SwissProt
apul	FUN_026927	FUN_026927	GO:0000038	SwissProt
apul	FUN_026972	FUN_026972	GO:0000038	SwissProt
apul	FUN_026976	FUN_026976	GO:0003779	SwissProt
apul	FUN_026981	FUN_026981	GO:0005634	SwissProt
apul	FUN_026982	FUN_026982	GO:0003360	SwissProt
apul	FUN_026983	FUN_026983	GO:0005886	SwissProt
apul	FUN_027075	FUN_027075	GO:0000785	SwissProt
apul	FUN_027086	FUN_027086	GO:0000390	SwissProt
apul	FUN_027087	FUN_027087	GO:0000122	SwissProt
apul	FUN_027211	FUN_027211	GO:0005524	SwissProt
apul	FUN_027215	FUN_027215	GO:0005324	SwissProt
apul	FUN_027219	FUN_027219	GO:0003341	SwissProt
apul	FUN_027223	FUN_027223	GO:0005524	SwissProt
apul	FUN_027228	FUN_027228	GO:0001818	SwissProt
apul	FUN_027241	FUN_027241	GO:0001818	SwissProt
apul	FUN_027242	FUN_027242	GO:0005524	SwissProt
apul	FUN_027252	FUN_027252	GO:0003676	SwissProt
apul	FUN_027254	FUN_027254	GO:0005524	SwissProt
apul	FUN_027256	FUN_027256	GO:0005524	SwissProt
apul	FUN_027291	FUN_027291	GO:0004518	SwissProt
apul	FUN_027408	FUN_027408	GO:0003824	SwissProt
apul	FUN_027435	FUN_027435	GO:0000785	SwissProt
apul	FUN_027515	FUN_027515	GO:0003964	SwissProt
apul	FUN_027516	FUN_027516	GO:0003824	SwissProt
apul	FUN_027625	FUN_027625	GO:0003824	SwissProt
apul	FUN_027730	FUN_027730	GO:0005524	SwissProt
apul	FUN_027748	FUN_027748	GO:0001822	SwissProt
apul	FUN_027749	FUN_027749	GO:0005509	SwissProt
apul	FUN_027751	FUN_027751	GO:0001822	SwissProt
apul	FUN_027752	FUN_027752	GO:0005509	SwissProt
apul	FUN_027755	FUN_027755	GO:0001822	SwissProt
apul	FUN_027756	FUN_027756	GO:0005509	SwissProt
apul	FUN_027763	FUN_027763	GO:0001822	SwissProt
apul	FUN_027778	FUN_027778	GO:0001843	SwissProt
apul	FUN_027779	FUN_027779	GO:0005509	SwissProt
apul	FUN_027788	FUN_027788	GO:0003824	SwissProt
apul	FUN_027804	FUN_027804	GO:0002181	SwissProt
apul	FUN_027808	FUN_027808	GO:0000278	SwissProt
apul	FUN_027833	FUN_027833	GO:0047869	SwissProt
apul	FUN_027860	FUN_027860	GO:0005576	SwissProt
apul	FUN_027861	FUN_027861	GO:0005576	SwissProt
apul	FUN_027866	FUN_027866	GO:0005576	SwissProt
apul	FUN_027868	FUN_027868	GO:0005576	SwissProt
apul	FUN_027902	FUN_027902	GO:0005615	SwissProt
apul	FUN_027903	FUN_027903	GO:0005615	SwissProt
apul	FUN_027908	FUN_027908	GO:0003676	SwissProt
apul	FUN_027920	FUN_027920	GO:0000943	SwissProt
apul	FUN_027925	FUN_027925	GO:0005886	SwissProt
apul	FUN_027929	FUN_027929	GO:0000139	SwissProt
apul	FUN_027930	FUN_027930	GO:0000139	SwissProt
apul	FUN_027941	FUN_027941	GO:0003677	SwissProt
apul	FUN_027944	FUN_027944	GO:0003677	SwissProt
apul	FUN_027947	FUN_027947	GO:0005737	SwissProt
apul	FUN_027948	FUN_027948	GO:0005737	SwissProt
apul	FUN_027950	FUN_027950	GO:0007165	SwissProt
apul	FUN_027952	FUN_027952	GO:0000922	SwissProt
apul	FUN_027954	FUN_027954	GO:0000922	SwissProt
apul	FUN_027957	FUN_027957	GO:0000922	SwissProt
apul	FUN_027958	FUN_027958	GO:0000922	SwissProt
apul	FUN_027960	FUN_027960	GO:0000922	SwissProt
apul	FUN_027961	FUN_027961	GO:0002931	SwissProt
apul	FUN_027963	FUN_027963	GO:0000164	SwissProt
apul	FUN_027973	FUN_027973	GO:0001640	SwissProt
apul	FUN_027974	FUN_027974	GO:0001640	SwissProt
apul	FUN_027978	FUN_027978	GO:0000978	SwissProt
apul	FUN_027981	FUN_027981	GO:0002268	SwissProt
apul	FUN_027983	FUN_027983	GO:0003730	SwissProt
apul	FUN_028001	FUN_028001	GO:0000398	SwissProt
apul	FUN_028002	FUN_028002	GO:0004089	SwissProt
apul	FUN_028005	FUN_028005	GO:0003676	SwissProt
apul	FUN_028008	FUN_028008	GO:0001867	SwissProt
apul	FUN_028011	FUN_028011	GO:0003964	SwissProt
apul	FUN_028014	FUN_028014	GO:0000943	SwissProt
apul	FUN_028019	FUN_028019	GO:0000030	SwissProt
apul	FUN_028022	FUN_028022	GO:0005302	SwissProt
apul	FUN_028039	FUN_028039	GO:0009925	SwissProt
apul	FUN_028078	FUN_028078	GO:0003700	SwissProt
apul	FUN_028079	FUN_028079	GO:0000122	SwissProt
apul	FUN_028082	FUN_028082	GO:0005524	SwissProt
apul	FUN_028083	FUN_028083	GO:0005524	SwissProt
apul	FUN_028084	FUN_028084	GO:0005524	SwissProt
apul	FUN_028087	FUN_028087	GO:0005879	SwissProt
apul	FUN_028088	FUN_028088	GO:0005391	SwissProt
apul	FUN_028090	FUN_028090	GO:0001504	SwissProt
apul	FUN_028091	FUN_028091	GO:0005391	SwissProt
apul	FUN_028092	FUN_028092	GO:0005524	SwissProt
apul	FUN_028095	FUN_028095	GO:0000339	SwissProt
apul	FUN_028097	FUN_028097	GO:0000139	SwissProt
apul	FUN_028100	FUN_028100	GO:0005524	SwissProt
apul	FUN_028107	FUN_028107	GO:0005096	SwissProt
apul	FUN_028109	FUN_028109	GO:0003723	SwissProt
apul	FUN_028135	FUN_028135	GO:0000139	SwissProt
apul	FUN_028138	FUN_028138	GO:0003723	SwissProt
apul	FUN_028143	FUN_028143	GO:0003682	SwissProt
apul	FUN_028149	FUN_028149	GO:0005739	SwissProt
apul	FUN_028151	FUN_028151	GO:0000122	SwissProt
apul	FUN_028174	FUN_028174	GO:0004658	SwissProt
apul	FUN_028180	FUN_028180	GO:0004508	SwissProt
apul	FUN_028181	FUN_028181	GO:0000502	SwissProt
apul	FUN_028190	FUN_028190	GO:0016020	SwissProt
apul	FUN_028198	FUN_028198	GO:0000139	SwissProt
apul	FUN_028200	FUN_028200	GO:0005524	SwissProt
apul	FUN_028229	FUN_028229	GO:0003824	SwissProt
apul	FUN_028230	FUN_028230	GO:0001822	SwissProt
apul	FUN_028231	FUN_028231	GO:0001822	SwissProt
apul	FUN_028238	FUN_028238	GO:0000922	SwissProt
apul	FUN_028239	FUN_028239	GO:0003876	SwissProt
apul	FUN_028242	FUN_028242	GO:0001666	SwissProt
apul	FUN_028247	FUN_028247	GO:0000978	SwissProt
apul	FUN_028250	FUN_028250	GO:0000139	SwissProt
apul	FUN_028251	FUN_028251	GO:0005739	SwissProt
apul	FUN_028262	FUN_028262	GO:0000077	SwissProt
apul	FUN_028263	FUN_028263	GO:0003975	SwissProt
apul	FUN_028266	FUN_028266	GO:0003341	SwissProt
apul	FUN_028267	FUN_028267	GO:0003777	SwissProt
apul	FUN_028273	FUN_028273	GO:0004382	SwissProt
apul	FUN_028275	FUN_028275	GO:0004382	SwissProt
apul	FUN_028283	FUN_028283	GO:0003676	SwissProt
apul	FUN_028287	FUN_028287	GO:0000077	SwissProt
apul	FUN_028299	FUN_028299	GO:0000785	SwissProt
apul	FUN_028300	FUN_028300	GO:0005886	SwissProt
apul	FUN_028324	FUN_028324	GO:0003964	SwissProt
apul	FUN_028354	FUN_028354	GO:0003824	SwissProt
apul	FUN_028416	FUN_028416	GO:0003964	SwissProt
apul	FUN_028444	FUN_028444	GO:0003676	SwissProt
apul	FUN_028447	FUN_028447	GO:0005044	SwissProt
apul	FUN_028448	FUN_028448	GO:0003964	SwissProt
apul	FUN_028450	FUN_028450	GO:0003676	SwissProt
apul	FUN_028470	FUN_028470	GO:0000146	SwissProt
apul	FUN_028477	FUN_028477	GO:0000122	SwissProt
apul	FUN_028480	FUN_028480	GO:0000287	SwissProt
apul	FUN_028482	FUN_028482	GO:0004303	SwissProt
apul	FUN_028492	FUN_028492	GO:0005886	SwissProt
apul	FUN_028494	FUN_028494	GO:0000139	SwissProt
apul	FUN_028498	FUN_028498	GO:0005829	SwissProt
apul	FUN_028503	FUN_028503	GO:0003697	SwissProt
apul	FUN_028504	FUN_028504	GO:0000462	SwissProt
apul	FUN_028505	FUN_028505	GO:0001696	SwissProt
apul	FUN_028507	FUN_028507	GO:0003943	SwissProt
apul	FUN_028508	FUN_028508	GO:0001501	SwissProt
apul	FUN_028511	FUN_028511	GO:0000139	SwissProt
apul	FUN_028518	FUN_028518	GO:0004842	SwissProt
apul	FUN_028551	FUN_028551	GO:0005758	SwissProt
apul	FUN_028559	FUN_028559	GO:0005506	SwissProt
apul	FUN_028560	FUN_028560	GO:0002084	SwissProt
apul	FUN_028562	FUN_028562	GO:0000922	SwissProt
apul	FUN_028563	FUN_028563	GO:0000922	SwissProt
apul	FUN_028572	FUN_028572	GO:0003677	SwissProt
apul	FUN_028579	FUN_028579	GO:0000922	SwissProt
apul	FUN_028583	FUN_028583	GO:0000922	SwissProt
apul	FUN_028587	FUN_028587	GO:0000922	SwissProt
apul	FUN_028589	FUN_028589	GO:0000922	SwissProt
apul	FUN_028592	FUN_028592	GO:0000922	SwissProt
apul	FUN_028594	FUN_028594	GO:0000922	SwissProt
apul	FUN_028602	FUN_028602	GO:0003964	SwissProt
apul	FUN_028616	FUN_028616	GO:0000922	SwissProt
apul	FUN_028617	FUN_028617	GO:0000922	SwissProt
apul	FUN_028618	FUN_028618	GO:0000922	SwissProt
apul	FUN_028623	FUN_028623	GO:0000922	SwissProt
apul	FUN_028632	FUN_028632	GO:0000922	SwissProt
apul	FUN_028634	FUN_028634	GO:0000922	SwissProt
apul	FUN_028638	FUN_028638	GO:0000922	SwissProt
apul	FUN_028639	FUN_028639	GO:0000922	SwissProt
apul	FUN_028640	FUN_028640	GO:0005737	SwissProt
apul	FUN_028645	FUN_028645	GO:0000922	SwissProt
apul	FUN_028650	FUN_028650	GO:0003964	SwissProt
apul	FUN_028655	FUN_028655	GO:0000922	SwissProt
apul	FUN_028659	FUN_028659	GO:0000922	SwissProt
apul	FUN_028663	FUN_028663	GO:0000922	SwissProt
apul	FUN_028668	FUN_028668	GO:0003964	SwissProt
apul	FUN_028679	FUN_028679	GO:0000922	SwissProt
apul	FUN_028687	FUN_028687	GO:0000922	SwissProt
apul	FUN_028689	FUN_028689	GO:0000922	SwissProt
apul	FUN_028691	FUN_028691	GO:0000922	SwissProt
apul	FUN_028693	FUN_028693	GO:0000922	SwissProt
apul	FUN_028694	FUN_028694	GO:0000922	SwissProt
apul	FUN_028696	FUN_028696	GO:0000922	SwissProt
apul	FUN_028700	FUN_028700	GO:0000922	SwissProt
apul	FUN_028701	FUN_028701	GO:0000922	SwissProt
apul	FUN_028702	FUN_028702	GO:0000922	SwissProt
apul	FUN_028722	FUN_028722	GO:0000922	SwissProt
apul	FUN_028723	FUN_028723	GO:0005737	SwissProt
apul	FUN_028728	FUN_028728	GO:0000922	SwissProt
apul	FUN_028730	FUN_028730	GO:0000922	SwissProt
apul	FUN_028733	FUN_028733	GO:0000922	SwissProt
apul	FUN_028739	FUN_028739	GO:0003964	SwissProt
apul	FUN_028746	FUN_028746	GO:0003676	SwissProt
apul	FUN_028757	FUN_028757	GO:0000922	SwissProt
apul	FUN_028760	FUN_028760	GO:0000922	SwissProt
apul	FUN_028762	FUN_028762	GO:0005506	SwissProt
apul	FUN_028765	FUN_028765	GO:0000922	SwissProt
apul	FUN_028767	FUN_028767	GO:0000922	SwissProt
apul	FUN_028771	FUN_028771	GO:0000922	SwissProt
apul	FUN_028783	FUN_028783	GO:0000922	SwissProt
apul	FUN_028788	FUN_028788	GO:0000922	SwissProt
apul	FUN_028803	FUN_028803	GO:0000922	SwissProt
apul	FUN_028804	FUN_028804	GO:0000922	SwissProt
apul	FUN_028805	FUN_028805	GO:0000922	SwissProt
apul	FUN_028806	FUN_028806	GO:0000922	SwissProt
apul	FUN_028807	FUN_028807	GO:0000922	SwissProt
apul	FUN_028808	FUN_028808	GO:0000922	SwissProt
apul	FUN_028809	FUN_028809	GO:0000922	SwissProt
apul	FUN_028810	FUN_028810	GO:0000922	SwissProt
apul	FUN_028811	FUN_028811	GO:0005737	SwissProt
apul	FUN_028824	FUN_028824	GO:0000922	SwissProt
apul	FUN_028825	FUN_028825	GO:0000922	SwissProt
apul	FUN_028827	FUN_028827	GO:0000922	SwissProt
apul	FUN_028829	FUN_028829	GO:0000922	SwissProt
apul	FUN_028831	FUN_028831	GO:0000175	SwissProt
apul	FUN_028846	FUN_028846	GO:0000139	SwissProt
apul	FUN_028848	FUN_028848	GO:0000943	SwissProt
apul	FUN_028851	FUN_028851	GO:0004556	SwissProt
apul	FUN_028887	FUN_028887	GO:0000122	SwissProt
apul	FUN_028891	FUN_028891	GO:0000978	SwissProt
apul	FUN_028893	FUN_028893	GO:0000139	SwissProt
apul	FUN_028894	FUN_028894	GO:0000139	SwissProt
apul	FUN_028907	FUN_028907	GO:0004047	SwissProt
apul	FUN_028912	FUN_028912	GO:0005634	SwissProt
apul	FUN_028914	FUN_028914	GO:0003677	SwissProt
apul	FUN_028918	FUN_028918	GO:0005737	SwissProt
apul	FUN_028931	FUN_028931	GO:0003964	SwissProt
apul	FUN_028937	FUN_028937	GO:0004890	SwissProt
apul	FUN_028947	FUN_028947	GO:0005249	SwissProt
apul	FUN_028950	FUN_028950	GO:0005249	SwissProt
apul	FUN_028952	FUN_028952	GO:0005249	SwissProt
apul	FUN_028953	FUN_028953	GO:0005249	SwissProt
apul	FUN_028954	FUN_028954	GO:0005737	SwissProt
apul	FUN_028955	FUN_028955	GO:0003824	SwissProt
