miRNA	lncRNA	mRNA	PCC_lncRNA_mRNA	p_value_lncRNA_mRNA	FDR_lncRNA_mRNA
ptuh-mir-100	lncRNA_10839	gene-Pocillopora_meandrina_HIv1___RNAseq.g15950.t1	0.963901484046868	0.00818845952920428	0.0306495326968793
ptuh-mir-100	lncRNA_10839	gene-Pocillopora_meandrina_HIv1___RNAseq.g23258.t1b	0.938852627715289	0.0179835971407902	0.0386569929357343
ptuh-mir-100	lncRNA_10839	gene-Pocillopora_meandrina_HIv1___RNAseq.g26678.t1	0.951165325191143	0.0128593552993435	0.0351334903082085
ptuh-mir-100	lncRNA_10839	gene-Pocillopora_meandrina_HIv1___RNAseq.g27234.t1	0.984811713205759	0.00224184269130856	0.0190696756983475
ptuh-mir-100	lncRNA_10839	gene-Pocillopora_meandrina_HIv1___RNAseq.g27405.t1	0.935120261138825	0.0196437870505458	0.0395911822525253
ptuh-mir-100	lncRNA_10839	gene-Pocillopora_meandrina_HIv1___RNAseq.g27558.t1	0.996132841876998	0.000288515845322108	0.00664171865535463
ptuh-mir-100	lncRNA_10839	gene-Pocillopora_meandrina_HIv1___RNAseq.g5206.t1	0.960737362925586	0.00928386193599249	0.031827853294922
ptuh-mir-100	lncRNA_10839	gene-Pocillopora_meandrina_HIv1___RNAseq.g5445.t1a	0.940244224481747	0.0173768955964969	0.0383025874768458
ptuh-mir-100	lncRNA_10839	gene-Pocillopora_meandrina_HIv1___RNAseq.g13604.t1	0.959926607491068	0.00957172309275365	0.0321162952502293
ptuh-mir-100	lncRNA_10839	gene-Pocillopora_meandrina_HIv1___TS.g20136.t1	0.994707757682017	0.000461794100386891	0.00876746677829647
ptuh-mir-100	lncRNA_10839	gene-Pocillopora_meandrina_HIv1___RNAseq.g8550.t1	0.995248492119123	0.000392890260769013	0.00799320376554578
ptuh-mir-100	lncRNA_10839	gene-Pocillopora_meandrina_HIv1___RNAseq.g29401.t1	0.990177819824432	0.00116682253851348	0.0141889626080214
ptuh-mir-100	lncRNA_10839	gene-Pocillopora_meandrina_HIv1___RNAseq.g29621.t1	0.992861388835787	0.000723250699700679	0.0111979003013045
ptuh-mir-100	lncRNA_10839	gene-Pocillopora_meandrina_HIv1___TS.g21014.t1	0.974783275531439	0.00478869634369204	0.0255892445367101
ptuh-mir-100	lncRNA_10839	gene-Pocillopora_meandrina_HIv1___RNAseq.g25496.t1	0.984068378212768	0.00240814847689216	0.0196361003739846
ptuh-mir-100	lncRNA_10839	gene-Pocillopora_meandrina_HIv1___RNAseq.g29988.t1	0.993717085998018	0.00059726327599687	0.0100889571848573
ptuh-mir-100	lncRNA_10839	gene-Pocillopora_meandrina_HIv1___RNAseq.g12742.t1	0.977437062010387	0.00405463729771459	0.0240715473431377
ptuh-mir-100	lncRNA_10839	gene-Pocillopora_meandrina_HIv1___TS.g27680.t1	0.930216381340514	0.0218960164103103	0.0407370353862487
ptuh-mir-100	lncRNA_10839	gene-Pocillopora_meandrina_HIv1___TS.g27698.t1	0.982223811963097	0.0028374642591997	0.0209098813898796
ptuh-mir-100	lncRNA_10839	gene-Pocillopora_meandrina_HIv1___RNAseq.g29721.t1	0.994998162803553	0.000424328377391901	0.00835291124838223
ptuh-mir-100	lncRNA_10839	gene-Pocillopora_meandrina_HIv1___RNAseq.g15012.t1	0.998587798344459	6.3692297324416e-05	0.0023140251016866
ptuh-mir-100	lncRNA_10839	gene-Pocillopora_meandrina_HIv1___RNAseq.g7188.t1	0.984377309255232	0.00233855324400822	0.0194178912969757
ptuh-mir-100	lncRNA_10839	gene-Pocillopora_meandrina_HIv1___RNAseq.g23904.t1	0.989096572110746	0.00136447904560685	0.0152863887098834
ptuh-mir-100	lncRNA_10839	gene-Pocillopora_meandrina_HIv1___RNAseq.g2374.t1	0.968449686827297	0.00669535051088845	0.0287144354827888
ptuh-mir-100	lncRNA_10839	gene-Pocillopora_meandrina_HIv1___RNAseq.g3965.t1	0.919870761342568	0.0268986449252157	0.0429720759743966
ptuh-mir-100	lncRNA_10839	gene-Pocillopora_meandrina_HIv1___RNAseq.g3966.t1	0.902275001560966	0.0361302987856761	0.046287114354205
ptuh-mir-100	lncRNA_10839	gene-Pocillopora_meandrina_HIv1___TS.g15728.t1	0.958198576774049	0.0101947940392343	0.0327612045413911
ptuh-mir-100	lncRNA_11222	gene-Pocillopora_meandrina_HIv1___TS.g29797.t1a	0.962936720743439	0.0085176606569762	0.0310211025372838
ptuh-mir-100	lncRNA_11222	gene-Pocillopora_meandrina_HIv1___RNAseq.g15866.t1	0.98926672647758	0.00133269787887673	0.0150989821034582
ptuh-mir-100	lncRNA_11222	gene-Pocillopora_meandrina_HIv1___RNAseq.g3681.t1	0.98926672647758	0.00133269787887673	0.0150989821034582
ptuh-mir-100	lncRNA_11222	gene-Pocillopora_meandrina_HIv1___RNAseq.g22205.t2	0.902965173296834	0.035752049804908	0.0461754906903166
ptuh-mir-100	lncRNA_11222	gene-Pocillopora_meandrina_HIv1___RNAseq.g19216.t1	0.980008261292038	0.00338300831430941	0.0224139964682867
ptuh-mir-100	lncRNA_11222	gene-Pocillopora_meandrina_HIv1___RNAseq.g15962.t2	0.974916577074492	0.00475087109038872	0.0255323495999282
ptuh-mir-100	lncRNA_11222	gene-Pocillopora_meandrina_HIv1___RNAseq.g15283.t1	0.90645818641165	0.0338573601241284	0.0455563916002593
ptuh-mir-100	lncRNA_11222	gene-Pocillopora_meandrina_HIv1___RNAseq.g15451.t1	0.891181144338048	0.0423809935130667	0.0481116222067416
ptuh-mir-100	lncRNA_11222	gene-Pocillopora_meandrina_HIv1___RNAseq.g15950.t1	0.963402436748298	0.00835821496780187	0.030845609898263
ptuh-mir-100	lncRNA_11222	gene-Pocillopora_meandrina_HIv1___RNAseq.g23258.t1b	0.904747013245935	0.0347814168389493	0.0458704758117948
ptuh-mir-100	lncRNA_11222	gene-Pocillopora_meandrina_HIv1___RNAseq.g26678.t1	0.963919485781324	0.00818235747815893	0.0306427619472055
ptuh-mir-100	lncRNA_11222	gene-Pocillopora_meandrina_HIv1___RNAseq.g27234.t1	0.97728530943597	0.00409551776194596	0.0241662730235077
ptuh-mir-100	lncRNA_11222	gene-Pocillopora_meandrina_HIv1___RNAseq.g27405.t1	0.925358778548339	0.0242035371808253	0.0418164030503431
ptuh-mir-100	lncRNA_11222	gene-Pocillopora_meandrina_HIv1___RNAseq.g27558.t1	0.949399296435119	0.0135595294845669	0.0356879099621354
ptuh-mir-100	lncRNA_11222	gene-Pocillopora_meandrina_HIv1___RNAseq.g5197.t1	0.892081118915263	0.041862180922582	0.0479731410724748
ptuh-mir-100	lncRNA_11222	gene-Pocillopora_meandrina_HIv1___RNAseq.g5206.t1	0.979451222908465	0.00352508549961849	0.0227598536013274
ptuh-mir-100	lncRNA_11222	gene-Pocillopora_meandrina_HIv1___RNAseq.g13604.t1	0.899357626851052	0.0377431273116775	0.0468019100109463
ptuh-mir-100	lncRNA_11222	gene-Pocillopora_meandrina_HIv1___TS.g20136.t1	0.989286096181533	0.00132909582066736	0.0150814165453115
ptuh-mir-100	lncRNA_11222	gene-Pocillopora_meandrina_HIv1___RNAseq.g8550.t1	0.965504484303794	0.00765099292035625	0.0299939303877404
ptuh-mir-100	lncRNA_11222	gene-Pocillopora_meandrina_HIv1___RNAseq.g29172.t1	0.917525178601506	0.0280781798038861	0.0434328851702921
ptuh-mir-100	lncRNA_11222	gene-Pocillopora_meandrina_HIv1___RNAseq.g29401.t1	0.99141428257951	0.000953758987177278	0.0128742633356701
ptuh-mir-100	lncRNA_11222	gene-Pocillopora_meandrina_HIv1___RNAseq.g29621.t1	0.970395493283615	0.00608741058308125	0.0278321548682773
ptuh-mir-100	lncRNA_11222	gene-Pocillopora_meandrina_HIv1___TS.g21014.t1	0.983441963351104	0.00255132339532734	0.0200598427998938
ptuh-mir-100	lncRNA_11222	gene-Pocillopora_meandrina_HIv1___RNAseq.g25496.t1	0.964921465230784	0.00784508375276222	0.0302285451436401
ptuh-mir-100	lncRNA_11222	gene-Pocillopora_meandrina_HIv1___RNAseq.g29988.t1	0.985028962733888	0.00219398680631046	0.0188965714549438
ptuh-mir-100	lncRNA_11222	gene-Pocillopora_meandrina_HIv1___RNAseq.g12742.t1	0.992111438068254	0.000840071121471847	0.0120698716194553
ptuh-mir-100	lncRNA_11222	gene-Pocillopora_meandrina_HIv1___RNAseq.g12743.t1	0.884671783336668	0.0461931912690793	0.0491046592507278
ptuh-mir-100	lncRNA_11222	gene-Pocillopora_meandrina_HIv1___TS.g27698.t1	0.985818493504202	0.00202297915477977	0.0183132779542253
ptuh-mir-100	lncRNA_11222	gene-Pocillopora_meandrina_HIv1___RNAseq.g29721.t1	0.98186181243076	0.00292441873353713	0.021170019103562
ptuh-mir-100	lncRNA_11222	gene-Pocillopora_meandrina_HIv1___RNAseq.g15012.t1	0.961788466255564	0.00891498334906938	0.0314428364271089
ptuh-mir-100	lncRNA_11222	gene-Pocillopora_meandrina_HIv1___RNAseq.g7188.t1	0.98926672647758	0.00133269787887673	0.0150989821034582
ptuh-mir-100	lncRNA_11222	gene-Pocillopora_meandrina_HIv1___RNAseq.g23904.t1	0.98257865993026	0.00275307494987731	0.0206714646801303
ptuh-mir-100	lncRNA_11222	gene-Pocillopora_meandrina_HIv1___RNAseq.g2374.t1	0.984775048439352	0.00224995291813658	0.0190969863824993
ptuh-mir-100	lncRNA_11222	gene-Pocillopora_meandrina_HIv1___RNAseq.g3965.t1	0.916680150634374	0.0285070971997739	0.043597862128508
ptuh-mir-100	lncRNA_11222	gene-Pocillopora_meandrina_HIv1___RNAseq.g3966.t1	0.928542558007947	0.022682684110762	0.0411164085574055
ptuh-mir-100	lncRNA_11222	gene-Pocillopora_meandrina_HIv1___TS.g15728.t1	0.9945748203816	0.000479293241915707	0.00894103378077679
ptuh-mir-100	lncRNA_11709	gene-Pocillopora_meandrina_HIv1___RNAseq.g22438.t2	0.973259918783171	0.0052279121309953	0.0264192755938582
ptuh-mir-100	lncRNA_11709	gene-Pocillopora_meandrina_HIv1___RNAseq.g6602.t1	0.933769896868779	0.0202560526460114	0.0399113953462703
ptuh-mir-100	lncRNA_11709	gene-Pocillopora_meandrina_HIv1___RNAseq.g6876.t2	0.973362898987943	0.00519782197508925	0.0263581832541761
ptuh-mir-100	lncRNA_11709	gene-Pocillopora_meandrina_HIv1___RNAseq.g15450.t1	0.977622461695315	0.00400487686512888	0.0239575757270334
ptuh-mir-100	lncRNA_11709	gene-Pocillopora_meandrina_HIv1___RNAseq.g15451.t1	0.972918949976315	0.00532794870753003	0.0265932023441721
ptuh-mir-100	lncRNA_11709	gene-Pocillopora_meandrina_HIv1___RNAseq.g15950.t1	0.920975295159082	0.0263488757994518	0.0427568662326259
ptuh-mir-100	lncRNA_11709	gene-Pocillopora_meandrina_HIv1___RNAseq.g23258.t1b	0.952475379767485	0.0123478528408205	0.0347230835106613
ptuh-mir-100	lncRNA_11709	gene-Pocillopora_meandrina_HIv1___RNAseq.g27234.t1	0.884396005491944	0.0463569855366258	0.0491448594197997
ptuh-mir-100	lncRNA_11709	gene-Pocillopora_meandrina_HIv1___RNAseq.g5445.t1a	0.929104393045743	0.0224176307802556	0.0410011699277258
ptuh-mir-100	lncRNA_11709	gene-Pocillopora_meandrina_HIv1___RNAseq.g25670.t1	0.989783913478858	0.00123763921823004	0.0146077200895704
ptuh-mir-100	lncRNA_11709	gene-Pocillopora_meandrina_HIv1___RNAseq.g12743.t1	0.895324563620292	0.0400093804098684	0.0474710010715848
ptuh-mir-100	lncRNA_11709	gene-Pocillopora_meandrina_HIv1___TS.g3111.t1	0.879789036614215	0.0491201628763765	0.0498029914657899
ptuh-mir-100	lncRNA_11709	gene-Pocillopora_meandrina_HIv1___TS.g27680.t1	0.912092372685191	0.0308718450683269	0.0445336517307139
ptuh-mir-100	lncRNA_11709	gene-Pocillopora_meandrina_HIv1___RNAseq.g3976.t1	0.970124768156223	0.00617084968314794	0.0279647744963063
ptuh-mir-100	lncRNA_11709	gene-Pocillopora_meandrina_HIv1___TS.g25576.t2	0.885196253773941	0.0458821968643013	0.0490220555405563
ptuh-mir-100	lncRNA_11709	gene-Pocillopora_meandrina_HIv1___RNAseq.g27467.t1	0.953224357375027	0.0120584827522767	0.0344780760308185
ptuh-mir-100	lncRNA_11709	gene-Pocillopora_meandrina_HIv1___RNAseq.g4840.t1	0.912447943554673	0.0306864131427248	0.0444688066786191
ptuh-mir-100	lncRNA_11709	gene-Pocillopora_meandrina_HIv1___RNAseq.g9470.t1	0.967684382515239	0.00693962671554477	0.0290618099765116
ptuh-mir-100	lncRNA_11709	gene-Pocillopora_meandrina_HIv1___RNAseq.g3965.t1	0.932968889447584	0.0206221025207893	0.0400832404204728
ptuh-mir-100	lncRNA_11709	gene-Pocillopora_meandrina_HIv1___RNAseq.g3966.t1	0.923693544117212	0.0250115965149607	0.042171428335303
ptuh-mir-100	lncRNA_12180	gene-Pocillopora_meandrina_HIv1___TS.g29797.t1a	0.984115398590358	0.00239751227931644	0.019608683800528
ptuh-mir-100	lncRNA_12180	gene-Pocillopora_meandrina_HIv1___RNAseq.g15866.t1	0.99981098080687	3.11946703771516e-06	0.000183888762338487
ptuh-mir-100	lncRNA_12180	gene-Pocillopora_meandrina_HIv1___RNAseq.g3681.t1	0.99981098080687	3.11946703771791e-06	0.000183888762338487
ptuh-mir-100	lncRNA_12180	gene-Pocillopora_meandrina_HIv1___RNAseq.g22205.t2	0.943350098271931	0.0160474999003293	0.0374630591800191
ptuh-mir-100	lncRNA_12180	gene-Pocillopora_meandrina_HIv1___RNAseq.g19216.t1	0.995396233458732	0.000374717227584057	0.00775913854906631
ptuh-mir-100	lncRNA_12180	gene-Pocillopora_meandrina_HIv1___RNAseq.g6602.t1	0.918136711288684	0.0277690870464499	0.0433149951791558
ptuh-mir-100	lncRNA_12180	gene-Pocillopora_meandrina_HIv1___RNAseq.g6876.t2	0.924994736001934	0.0243794573825797	0.0419054762665211
ptuh-mir-100	lncRNA_12180	gene-Pocillopora_meandrina_HIv1___RNAseq.g15962.t2	0.992375705737929	0.0007982446755216	0.0117784003876439
ptuh-mir-100	lncRNA_12180	gene-Pocillopora_meandrina_HIv1___RNAseq.g15283.t1	0.925973701967416	0.0239073171818575	0.041685671792776
ptuh-mir-100	lncRNA_12180	gene-Pocillopora_meandrina_HIv1___RNAseq.g15451.t1	0.942897373076473	0.016239128462155	0.0376079128481411
ptuh-mir-100	lncRNA_12180	gene-Pocillopora_meandrina_HIv1___RNAseq.g15950.t1	0.991614912400662	0.000920551881441341	0.0126285151189635
ptuh-mir-100	lncRNA_12180	gene-Pocillopora_meandrina_HIv1___RNAseq.g23258.t1b	0.949723850941822	0.013429946849326	0.0355928702061861
ptuh-mir-100	lncRNA_12180	gene-Pocillopora_meandrina_HIv1___RNAseq.g26678.t1	0.980038476882332	0.00337535697481993	0.0223893538271419
ptuh-mir-100	lncRNA_12180	gene-Pocillopora_meandrina_HIv1___RNAseq.g27234.t1	0.994311512681633	0.00051458619397609	0.00932610697010592
ptuh-mir-100	lncRNA_12180	gene-Pocillopora_meandrina_HIv1___RNAseq.g27405.t1	0.947799442877081	0.0142041902423081	0.0361748966637921
ptuh-mir-100	lncRNA_12180	gene-Pocillopora_meandrina_HIv1___RNAseq.g27558.t1	0.967234844951949	0.00708445036216836	0.0292568562354465
ptuh-mir-100	lncRNA_12180	gene-Pocillopora_meandrina_HIv1___RNAseq.g5197.t1	0.902628058603516	0.0359366467960723	0.0462283907704208
ptuh-mir-100	lncRNA_12180	gene-Pocillopora_meandrina_HIv1___RNAseq.g5206.t1	0.993119262699746	0.000684443456433312	0.0108900615606303
ptuh-mir-100	lncRNA_12180	gene-Pocillopora_meandrina_HIv1___RNAseq.g5445.t1a	0.928091387331878	0.0228962580075638	0.0412207878696574
ptuh-mir-100	lncRNA_12180	gene-Pocillopora_meandrina_HIv1___RNAseq.g13604.t1	0.943059474235743	0.0161704295596449	0.0375568354732702
ptuh-mir-100	lncRNA_12180	gene-Pocillopora_meandrina_HIv1___TS.g20136.t1	0.994403871783036	0.000502111827160512	0.00918187121448424
ptuh-mir-100	lncRNA_12180	gene-Pocillopora_meandrina_HIv1___RNAseq.g8550.t1	0.984882885499769	0.00222612714243566	0.0190163388784125
ptuh-mir-100	lncRNA_12180	gene-Pocillopora_meandrina_HIv1___RNAseq.g29172.t1	0.924283648073007	0.0247242678376103	0.0420509601414985
ptuh-mir-100	lncRNA_12180	gene-Pocillopora_meandrina_HIv1___RNAseq.g29401.t1	0.994359397012431	0.000508106047205484	0.00925907877655323
ptuh-mir-100	lncRNA_12180	gene-Pocillopora_meandrina_HIv1___RNAseq.g29621.t1	0.991995135334426	0.000858702428104095	0.0122013210782602
ptuh-mir-100	lncRNA_12180	gene-Pocillopora_meandrina_HIv1___TS.g21014.t1	0.996280341547669	0.000272173595694412	0.0063990927792892
ptuh-mir-100	lncRNA_12180	gene-Pocillopora_meandrina_HIv1___RNAseq.g25496.t1	0.981675942026	0.00296940221808766	0.0212995169015832
ptuh-mir-100	lncRNA_12180	gene-Pocillopora_meandrina_HIv1___RNAseq.g25670.t1	0.919059091566953	0.0273049681197682	0.0431249113115378
ptuh-mir-100	lncRNA_12180	gene-Pocillopora_meandrina_HIv1___RNAseq.g29988.t1	0.99436686260974	0.000507098197423206	0.00924690480914729
ptuh-mir-100	lncRNA_12180	gene-Pocillopora_meandrina_HIv1___RNAseq.g12742.t1	0.998837983167836	4.75419261195887e-05	0.0018423533373875
ptuh-mir-100	lncRNA_12180	gene-Pocillopora_meandrina_HIv1___RNAseq.g12743.t1	0.922366259534316	0.0256617662541544	0.042452495959709
ptuh-mir-100	lncRNA_12180	gene-Pocillopora_meandrina_HIv1___TS.g27680.t1	0.905746547741893	0.0342406874718217	0.0456800023260218
ptuh-mir-100	lncRNA_12180	gene-Pocillopora_meandrina_HIv1___TS.g27698.t1	0.994205457562903	0.00052903540627768	0.00945753145800727
ptuh-mir-100	lncRNA_12180	gene-Pocillopora_meandrina_HIv1___RNAseq.g29721.t1	0.987686924611515	0.001637117733273	0.0166997090591468
ptuh-mir-100	lncRNA_12180	gene-Pocillopora_meandrina_HIv1___RNAseq.g15012.t1	0.978870259960191	0.00367530856823919	0.0231377612672689
ptuh-mir-100	lncRNA_12180	gene-Pocillopora_meandrina_HIv1___RNAseq.g7188.t1	0.99981098080687	3.11946703771791e-06	0.000183888762338487
ptuh-mir-100	lncRNA_12180	gene-Pocillopora_meandrina_HIv1___RNAseq.g23904.t1	0.998188607822307	9.25197717268084e-05	0.00306675831913978
ptuh-mir-100	lncRNA_12180	gene-Pocillopora_meandrina_HIv1___RNAseq.g27467.t1	0.921305924702705	0.0261850214503356	0.0426766950395905
ptuh-mir-100	lncRNA_12180	gene-Pocillopora_meandrina_HIv1___RNAseq.g2374.t1	0.994850797591334	0.000443208497481435	0.00855758633322298
ptuh-mir-100	lncRNA_12180	gene-Pocillopora_meandrina_HIv1___RNAseq.g3965.t1	0.947784274555593	0.0142103489278804	0.0361791492333107
ptuh-mir-100	lncRNA_12180	gene-Pocillopora_meandrina_HIv1___RNAseq.g3966.t1	0.952318764131405	0.0124086447934684	0.0347753631103934
ptuh-mir-100	lncRNA_12180	gene-Pocillopora_meandrina_HIv1___TS.g15728.t1	0.984326655706093	0.00234991796995538	0.0194478240036802
ptuh-mir-100	lncRNA_13703	gene-Pocillopora_meandrina_HIv1___TS.g29797.t1a	0.970193270886195	0.0061497013979594	0.0279349260312245
ptuh-mir-100	lncRNA_13703	gene-Pocillopora_meandrina_HIv1___RNAseq.g15866.t1	0.918202117693155	0.0277360932947737	0.0433030171986492
ptuh-mir-100	lncRNA_13703	gene-Pocillopora_meandrina_HIv1___RNAseq.g26433.t2	0.968663264877573	0.00662769454980517	0.0286197444505002
ptuh-mir-100	lncRNA_13703	gene-Pocillopora_meandrina_HIv1___RNAseq.g3681.t1	0.918202117693155	0.0277360932947736	0.0433030171986492
ptuh-mir-100	lncRNA_13703	gene-Pocillopora_meandrina_HIv1___RNAseq.g22205.t2	0.997995602013226	0.000107690942118488	0.00341831003761061
ptuh-mir-100	lncRNA_13703	gene-Pocillopora_meandrina_HIv1___RNAseq.g22317.t1	0.913211250500137	0.0302895583570373	0.0443152084419936
ptuh-mir-100	lncRNA_13703	gene-Pocillopora_meandrina_HIv1___RNAseq.g19216.t1	0.948710265030069	0.0138359765632039	0.035892055033272
ptuh-mir-100	lncRNA_13703	gene-Pocillopora_meandrina_HIv1___RNAseq.g6602.t1	0.958400664406418	0.0101212649279792	0.032688821870865
ptuh-mir-100	lncRNA_13703	gene-Pocillopora_meandrina_HIv1___RNAseq.g15962.t2	0.930719083758015	0.0216615150814963	0.0406108056934617
ptuh-mir-100	lncRNA_13703	gene-Pocillopora_meandrina_HIv1___RNAseq.g15450.t1	0.901828838322417	0.0363754945402345	0.0463634480288875
ptuh-mir-100	lncRNA_13703	gene-Pocillopora_meandrina_HIv1___RNAseq.g15451.t1	0.927482349127575	0.0231855869685457	0.04136566113587
ptuh-mir-100	lncRNA_13703	gene-Pocillopora_meandrina_HIv1___RNAseq.g15950.t1	0.935712609108964	0.0193771411962251	0.0394399502722352
ptuh-mir-100	lncRNA_13703	gene-Pocillopora_meandrina_HIv1___RNAseq.g26678.t1	0.968252950649004	0.0067578711322941	0.028809049923533
ptuh-mir-100	lncRNA_13703	gene-Pocillopora_meandrina_HIv1___RNAseq.g27234.t1	0.902853652992183	0.0358130823779436	0.0461915447930579
ptuh-mir-100	lncRNA_13703	gene-Pocillopora_meandrina_HIv1___RNAseq.g27405.t1	0.985967253989303	0.00199127659139297	0.0181931654112972
ptuh-mir-100	lncRNA_13703	gene-Pocillopora_meandrina_HIv1___RNAseq.g27558.t1	0.899923845618911	0.0374283461818944	0.0466965223320717
ptuh-mir-100	lncRNA_13703	gene-Pocillopora_meandrina_HIv1___RNAseq.g5206.t1	0.946268750468906	0.014830052886004	0.0366482491927994
ptuh-mir-100	lncRNA_13703	gene-Pocillopora_meandrina_HIv1___RNAseq.g5445.t1a	0.942330514809011	0.016480108226761	0.0377452465533081
ptuh-mir-100	lncRNA_13703	gene-Pocillopora_meandrina_HIv1___RNAseq.g13604.t1	0.973142114030288	0.00526240407465884	0.0264701971989357
ptuh-mir-100	lncRNA_13703	gene-Pocillopora_meandrina_HIv1___TS.g20136.t1	0.901267564736612	0.0366847020667027	0.0464574631729449
ptuh-mir-100	lncRNA_13703	gene-Pocillopora_meandrina_HIv1___RNAseq.g8550.t1	0.9427826943746	0.0162877868114239	0.0376288060337433
ptuh-mir-100	lncRNA_13703	gene-Pocillopora_meandrina_HIv1___RNAseq.g29172.t1	0.921720237309277	0.0259801608488997	0.0425946741329576
ptuh-mir-100	lncRNA_13703	gene-Pocillopora_meandrina_HIv1___RNAseq.g29401.t1	0.887972342808686	0.0442472066299155	0.0486182070562346
ptuh-mir-100	lncRNA_13703	gene-Pocillopora_meandrina_HIv1___RNAseq.g29621.t1	0.939162109467631	0.017848086481889	0.0385615441959954
ptuh-mir-100	lncRNA_13703	gene-Pocillopora_meandrina_HIv1___TS.g21014.t1	0.947307083978996	0.014404543033071	0.0363287961886107
ptuh-mir-100	lncRNA_13703	gene-Pocillopora_meandrina_HIv1___RNAseq.g25670.t1	0.881126478302521	0.0483127850377337	0.0496119584693775
ptuh-mir-100	lncRNA_13703	gene-Pocillopora_meandrina_HIv1___RNAseq.g29988.t1	0.932136308169304	0.0210048252836221	0.0402913305403581
ptuh-mir-100	lncRNA_13703	gene-Pocillopora_meandrina_HIv1___RNAseq.g12742.t1	0.905218575051763	0.0345259730930285	0.0457763759930388
ptuh-mir-100	lncRNA_13703	gene-Pocillopora_meandrina_HIv1___RNAseq.g12743.t1	0.947428743531035	0.014354951720452	0.0362874271188617
ptuh-mir-100	lncRNA_13703	gene-Pocillopora_meandrina_HIv1___TS.g3111.t1	0.953256574429378	0.0120460859723821	0.0344748856629916
ptuh-mir-100	lncRNA_13703	gene-Pocillopora_meandrina_HIv1___TS.g27698.t1	0.943994074391522	0.0157761981553709	0.0372972827479366
ptuh-mir-100	lncRNA_13703	gene-Pocillopora_meandrina_HIv1___RNAseq.g29721.t1	0.881556962407892	0.0480538146905167	0.0495547216716491
ptuh-mir-100	lncRNA_13703	gene-Pocillopora_meandrina_HIv1___RNAseq.g15012.t1	0.916102916170587	0.028801288203147	0.0437231204077548
ptuh-mir-100	lncRNA_13703	gene-Pocillopora_meandrina_HIv1___RNAseq.g7188.t1	0.918202117693155	0.0277360932947736	0.0433030171986492
ptuh-mir-100	lncRNA_13703	gene-Pocillopora_meandrina_HIv1___RNAseq.g23904.t1	0.924264954248274	0.0247333536427793	0.0420533479268583
ptuh-mir-100	lncRNA_13703	gene-Pocillopora_meandrina_HIv1___RNAseq.g27467.t1	0.878662898634503	0.0498032523053442	0.0499576455609282
ptuh-mir-100	lncRNA_13703	gene-Pocillopora_meandrina_HIv1___RNAseq.g2374.t1	0.943248270666645	0.0160905367150578	0.0374921155710592
ptuh-mir-100	lncRNA_13703	gene-Pocillopora_meandrina_HIv1___RNAseq.g4840.t1	0.898533719660491	0.0382026657085086	0.0469412500969025
ptuh-mir-100	lncRNA_13703	gene-Pocillopora_meandrina_HIv1___TS.g15728.t1	0.899875263611867	0.0374553216441442	0.0467068372945281
ptuh-mir-100	lncRNA_14058	gene-Pocillopora_meandrina_HIv1___TS.g29797.t1a	0.988768748808872	0.0014264056948897	0.0156289700250723
ptuh-mir-100	lncRNA_14058	gene-Pocillopora_meandrina_HIv1___RNAseq.g15866.t1	0.981811572003818	0.00293655527120871	0.0212016171130778
ptuh-mir-100	lncRNA_14058	gene-Pocillopora_meandrina_HIv1___RNAseq.g26433.t2	0.944981446709453	0.0153631634618198	0.0370199987991168
ptuh-mir-100	lncRNA_14058	gene-Pocillopora_meandrina_HIv1___RNAseq.g3681.t1	0.981811572003818	0.00293655527120871	0.0212016171130778
ptuh-mir-100	lncRNA_14058	gene-Pocillopora_meandrina_HIv1___RNAseq.g22205.t2	0.982329184476209	0.00281231679627796	0.0208311296857409
ptuh-mir-100	lncRNA_14058	gene-Pocillopora_meandrina_HIv1___RNAseq.g19216.t1	0.988164370857174	0.00154293757183531	0.0162491198427888
ptuh-mir-100	lncRNA_14058	gene-Pocillopora_meandrina_HIv1___RNAseq.g6602.t1	0.969353180103443	0.006410699142161	0.0283211200086303
ptuh-mir-100	lncRNA_14058	gene-Pocillopora_meandrina_HIv1___RNAseq.g6876.t2	0.938001179675654	0.0183581279584461	0.038846205765725
ptuh-mir-100	lncRNA_14058	gene-Pocillopora_meandrina_HIv1___RNAseq.g15962.t2	0.975501915578627	0.00458595385484772	0.0252066072662563
ptuh-mir-100	lncRNA_14058	gene-Pocillopora_meandrina_HIv1___RNAseq.g15450.t1	0.928110340790562	0.0228872728581903	0.0412157256287963
ptuh-mir-100	lncRNA_14058	gene-Pocillopora_meandrina_HIv1___RNAseq.g15451.t1	0.969694847045298	0.00630412004949335	0.0281525459840722
ptuh-mir-100	lncRNA_14058	gene-Pocillopora_meandrina_HIv1___RNAseq.g15950.t1	0.990474820522105	0.00111435130427973	0.0138946283007856
ptuh-mir-100	lncRNA_14058	gene-Pocillopora_meandrina_HIv1___RNAseq.g23258.t1b	0.937297549852669	0.0186695230622834	0.0390330893836952
ptuh-mir-100	lncRNA_14058	gene-Pocillopora_meandrina_HIv1___RNAseq.g26678.t1	0.993673009405101	0.000603555268265744	0.0101558344956217
ptuh-mir-100	lncRNA_14058	gene-Pocillopora_meandrina_HIv1___RNAseq.g27234.t1	0.971378130892853	0.0057877194339756	0.0274067425147906
