sample140	sample145	sample150	sample173	sample178
Cluster_11273	1874	2943	3045	4070	1373
Cluster_11274	3	0	0	0	85
Cluster_11275	39	2	6	11	37
Cluster_11276	108	0	5	4	1
Cluster_11277	501	183	111	50	148
Cluster_11278	75	3	0	1	40
Cluster_11279	2	1	0	1	1987
Cluster_11280	96	42	25	217	30
Cluster_11281	1038	763	139	457	510
Cluster_11282	355	0	1099	1178	3056
Cluster_11283	151	1	13	115	33
Cluster_11284	293	719	23	381	164
Cluster_11285	2044	4656	1437	2215	2047
Cluster_11286	39	18	87	33	486
Cluster_11287	50	295	153	2540	8
Cluster_11288	14	8	4	1634	9
Cluster_11289	13	217	193	363	4
Cluster_11290	736	5	32	256	181
Cluster_11291	6527	63	4461	2350	2957
Cluster_11292	92	68	90	130	153
Cluster_11293	22	10	14	142	1
Cluster_11294	44	22	41	29	12
Cluster_11295	34	144	56	25	5
Cluster_11296	1055	6808	729	76	125
Cluster_11297	80	50	2	64	32
Cluster_11298	14	104	28	8	0
Cluster_11299	309	50	192	1318	1
Cluster_11300	48119	10548	13116	2177	631
Cluster_11301	100	53	55	18	9
Cluster_11302	79	90	65	34	4
Cluster_11303	1640	3994	1614	563	1
Cluster_11304	89	102	64	25	0
Cluster_11305	490	344	348	76	0
Cluster_11306	59	46	3	174	75
Cluster_11307	138	63	62	29	0
Cluster_11308	1222	1278	13232	511	9044
Cluster_11309	269	188	316	90	46
Cluster_11310	124	109	135	57	55
Cluster_11311	69	73	86	24	29
Cluster_11312	143	130	533	43	47
Cluster_11313	70	59	172	56	27
Cluster_11314	4	39	68	27	12
Cluster_11315	70	265	279	54	149
Cluster_11316	130	109	299	64	46
Cluster_11317	19	41	99	13	35
Cluster_11318	2775	5601	3386	750	2727
Cluster_11319	1023	10476	17935	12904	23912
Cluster_11320	437	581	674	686	705
Cluster_11321	128	227	425	298	570
Cluster_11322	1612	3509	3961	3029	3533
Cluster_11323	45	59	162	74	95
Cluster_11324	127	153	150	77	63
Cluster_11325	164	40	28	32	13
Cluster_11326	97	5	38	73	271
Cluster_11327	10	26	0	160	34
Cluster_11328	22	8	22	25	7
Cluster_11329	298	0	58	1	2
Cluster_11330	179	113	194	188	136
Cluster_11331	6	10	30	8	104
Cluster_11332	45	28	319	27	1732
Cluster_11333	9	6	222	6	644
Cluster_11334	5	13	983	5	812
Cluster_11335	6	7	182	11	240
Cluster_11336	6	0	625	18	169
Cluster_11337	63	29	230	253	19
Cluster_11338	207	1	2	3	0
Cluster_11339	85	13	385	13	18
Cluster_11340	5	1	360	330	5
Cluster_11341	4088	4272	1066	11	1332
Cluster_11342	15	3	64	71	5
Cluster_11343	6	7	3746	694	18
Cluster_11344	3	188	13	2	7
Cluster_11345	40	67	42	94	32
Cluster_11346	730	34	1606	1443	49
Cluster_11347	132	59	245	422	49
Cluster_11348	290	41	1825	2087	42
Cluster_11349	289	145	214	119	60
Cluster_11350	73	16	131	0	26
Cluster_11351	38	111	29	49	15
Cluster_11352	10	173	67	275	250
Cluster_11353	453	357	281	125	293
Cluster_11354	143	547	92	104	59
Cluster_11355	34738	26617	11140	4649	7199
Cluster_11356	372	48	217	17	62
Cluster_11357	1958	865	403	365	593
Cluster_11358	7	21	12	2	215
Cluster_11359	51	2	272	91	2
Cluster_11360	59	0	139	0	17
Cluster_11361	39	27	82	27	25
Cluster_11362	4996	3732	4738	5054	3094
Cluster_11363	443	748	143	125	51
Cluster_11364	1130	1161	4637	1041	20
Cluster_11365	29	14	123	21	12
Cluster_11366	64	61	88	250	8
Cluster_11367	41	1094	7696	7219	120
Cluster_11368	120	267	1535	29	234
Cluster_11369	1	34	14	173	10
Cluster_11370	68	14	0	2104	1
Cluster_11371	14	97	33	21	118
Cluster_11372	2	6	787	13	4
Cluster_11373	168	11	486	7	42
Cluster_11374	591	281	404	191	55
Cluster_11375	99	140	20	13	7
Cluster_11376	146	93	51	66	23
Cluster_11377	45	59	4	29	2
Cluster_11378	4670	2398	181	25	29
Cluster_11379	342	85	490	21	84
Cluster_11380	166	42	79	14	27
Cluster_11381	88	38	299	1	46
Cluster_11382	38	42	24	0	35
Cluster_11383	1387	146	49	16	13
Cluster_11384	153	110	83	226	19
Cluster_11385	740	84	902	44	55
Cluster_11386	41	30	74	22	34
Cluster_11387	1	11	0	171	25
Cluster_11388	0	39	0	408	10
Cluster_11389	1	6	2	246	5
Cluster_11390	0	14	0	171	18
Cluster_11391	0	29	0	184	20
Cluster_11392	0	10	0	178	30
Cluster_11393	0	15	0	186	23
Cluster_11394	0	9	0	204	22
Cluster_11395	1	26	0	179	22
Cluster_11396	0	15	0	207	23
Cluster_11397	0	131	0	23	40
Cluster_11398	94	423	202	67	300
Cluster_11399	243	521	203	308	824
Cluster_11400	303	139	269	91	121
Cluster_11401	180	89	50	18	53
Cluster_11402	54	99	31	22	59
Cluster_11403	55	598	35	203	92
Cluster_11404	175	187	51	44	94
Cluster_11405	570	866	1255	1074	430
Cluster_11406	141	2024	60	45	13
Cluster_11407	126	430	106	66	159
Cluster_11408	2	37	10	54	0
Cluster_11409	94	29	30	3	139
Cluster_11410	52	67	49	1	98
Cluster_11411	213	115	55	167	45
Cluster_11412	116	95	69	92	45
Cluster_11413	15	9	7	1349	5
Cluster_11414	102	36	128	85	26
Cluster_11415	360	448	520	281	171
Cluster_11416	481	199	743	434	311
Cluster_11417	31	15	81	61	36
Cluster_11418	27	29	71	50	18
Cluster_11419	47	1	87	25	32
Cluster_11420	311	0	1	34	1
Cluster_11421	0	101	19	13	20
Cluster_11422	351	3	2	16	1
Cluster_11423	21	104	77	62	3
Cluster_11424	41	150	27	5	1
Cluster_11425	5	2	63	10	6
Cluster_11426	0	223	0	0	0
Cluster_11427	52	126	152	34	46
Cluster_11428	2	47	3	11	59
Cluster_11429	15	179	0	6	3
Cluster_11430	19	185	18	8	8
Cluster_11431	288	229	624	461	370
Cluster_11432	1	45	0	51	5
Cluster_11433	307	223	214	1031	492
Cluster_11434	3	48	78	99	174
Cluster_11435	2295	31	83	2699	102
Cluster_11436	27	2	59	11	40
Cluster_11437	79	97	64	32	24
Cluster_11438	94	99	371	55	520
Cluster_11439	159	164	263	66	75
Cluster_11440	881	910	722	448	748
Cluster_11441	675	1452	246	222	4312
Cluster_11442	10342	1907	3966	371	619
Cluster_11443	474	204	39	10	89
Cluster_11444	39	53	72	18	14
Cluster_11445	173	97	143	170	45
Cluster_11446	399	319	331	444	1256
Cluster_11447	807	1176	3128	2968	2479
Cluster_11448	2475	101	139	56	159
Cluster_11449	38	43	91	5378	36
Cluster_11450	585	666	306	55	147
Cluster_11451	75	71	87	31	54
Cluster_11452	74	69	73	32	53
Cluster_11453	51	24	35	3	39
Cluster_11454	93	0	131	0	0
Cluster_11455	2	80	42	2	87
Cluster_11456	31	28	15	29	12
Cluster_11457	37	39	34	18	12
Cluster_11458	41	35	81	0	16
Cluster_11459	109	47	105	2	19
Cluster_11460	38	50	31	3759	321
Cluster_11461	23	0	407	2	0
Cluster_11462	17	108	16	1505	149
Cluster_11463	13	114	132	19	9
Cluster_11464	965	1119	669	245	116
Cluster_11465	66	186	129	292	144
Cluster_11466	387	944	448	371	301
Cluster_11467	35	16431	53	48	8167
Cluster_11468	9	6	1848	319	0
Cluster_11469	0	5	229	1642	720
Cluster_11470	586	234	205	294	177
Cluster_11471	54	18	15	207	8
Cluster_11472	86	847	1374	9	781
Cluster_11473	894	476	8	108	545
Cluster_11474	26	72	41	29	21
Cluster_11475	84	84	3	150	127
Cluster_11476	0	22	3	58	30
Cluster_11477	100	85	121	33	31
Cluster_11478	12	29	64	51	51
Cluster_11479	5	12	13	23	122
Cluster_11480	30	151	227	267	544
Cluster_11481	13	70	14	94	96
Cluster_11482	1469	1090	2157	3888	1829
Cluster_11483	20	59	43	28	543
Cluster_11484	31	79	47	94	16
Cluster_11485	7	84	7	56	1
Cluster_11486	139	3	35	0	17
Cluster_11487	1148	37	4130	20	388
Cluster_11488	51	105	77	82	53
Cluster_11489	16	77	48	11	10
Cluster_11490	166	160	302	112	34
Cluster_11491	105	43	253	22	107
Cluster_11492	274	1223	114	21	151
Cluster_11493	39	40	48	900	167
Cluster_11494	2	51	35	0	0
Cluster_11495	4	259	296	1	119
Cluster_11496	4	63	37	21	76
Cluster_11497	67	13	125	10	130
Cluster_11498	39	509	10	7	4
Cluster_11499	8439	10064	10666	9890	6427
Cluster_11500	32	229	3	28	3
Cluster_11501	36	44	9	22	16
Cluster_11502	11	6	66	13	49
Cluster_11503	64	47	1	11	0
Cluster_11504	28	32	36	31	29
Cluster_11505	0	53	111	44	103
Cluster_11506	50	17	1	0	110
Cluster_11507	38	75	89	73	74
Cluster_11508	55	195	305	254	392
Cluster_11509	11	20	44	4	7
Cluster_11510	129	223	205	1	56
Cluster_11511	2	53	80	202	134
Cluster_11512	0	2	0	247	0
Cluster_11513	0	0	4	1	221
Cluster_11514	76	22	8	13	31
Cluster_11515	0	21	17	91	8
Cluster_11516	1	3	117	0	0
Cluster_11517	83	32	201	143	297
Cluster_11518	7	30	117	332	0
Cluster_11519	7	15	44	13	21
Cluster_11520	204	0	0	5	2
Cluster_11521	124	73	167	28	19
Cluster_11522	85	93	126	49	16
Cluster_11523	92	137	298	30	20
Cluster_11524	146	74	5	167	223
Cluster_11525	67	17	8	109	76
Cluster_11526	58	20	2	208	183
Cluster_11527	26	67	69	36	79
Cluster_11528	39	45	86	31	69
Cluster_11529	6	10	0	105	18
Cluster_11530	172	2	2	0	0
Cluster_11531	412	1	0	1	3
Cluster_11532	86	5	26	122	4
Cluster_11533	1	24	53	145	0
Cluster_11534	164	160	34	26	8
Cluster_11535	84	7	159	95	84
Cluster_11536	0	131	2	117	358
Cluster_11537	0	81	58	22	1
Cluster_11538	0	35	0	50	200
Cluster_11539	627	862	232	187	723
Cluster_11540	97	36	850	67	32
Cluster_11541	208	188	159	4	1
Cluster_11542	60	387	143	7	6
Cluster_11543	67	211	332	8	295
Cluster_11544	27	53	0	1	127
Cluster_11545	224	18	41	0	31
Cluster_11546	4	88	9	0	5
Cluster_11547	0	384	1	2	0
Cluster_11548	0	129	0	0	0
Cluster_11549	1	865	3	4	3
Cluster_11550	0	144	2	21	0
Cluster_11551	140	0	49	47	0
Cluster_11552	0	2	2	414	126
Cluster_11553	0	0	0	0	163
Cluster_11554	1	1554	1	319	2
Cluster_11555	43	50	6	9	30
Cluster_11556	1	7	2	155	1
Cluster_11557	82	1	10	2	1
Cluster_11558	890	21	0	164	22
Cluster_11559	342	18	0	427	32
Cluster_11560	461	2	2	0	1
Cluster_11561	37	322	44	17	95
Cluster_11562	529	1198	107	307	0
Cluster_11563	0	48	0	59	9
Cluster_11564	0	172	1	209	0
Cluster_11565	1502	24	1208	1	1
Cluster_11566	120	230	64	61	1844
Cluster_11567	2	0	21	26	302
Cluster_11568	70	27	10	24	175
Cluster_11569	16	122	27	5	0
Cluster_11570	14	401	19	4	3
Cluster_11571	7697	231	4720	1664	1580
Cluster_11572	773	113	841	255	943
Cluster_11573	1562	101	5119	3749	1250
Cluster_11574	1	0	1882	29	192
Cluster_11575	0	26	6	4	323
Cluster_11576	59	15	48	6	0
Cluster_11577	90	87	147	44	78
Cluster_11578	44	38	0	4	0
Cluster_11579	9	45	68	23	72
Cluster_11580	233	2	0	1	2
Cluster_11581	0	55	0	6	41
Cluster_11582	50	132	108	192	68
Cluster_11583	78	243	155	126	172
Cluster_11584	14	316	156	679	470
Cluster_11585	1	2	246	3	30
Cluster_11586	37	44	20	101	18
Cluster_11587	2794	619	159	2355	75
Cluster_11588	239	587	167	20	52
Cluster_11589	666	905	1007	155	176
Cluster_11590	94	78	318	110	79
Cluster_11591	4	423	10	3	9
Cluster_11592	2	1	3	636	1
Cluster_11593	163	826	61	10758	32
Cluster_11594	44	24	28	13	43
Cluster_11595	100	127	153	13	42
Cluster_11596	401	1963	1343	2	104
Cluster_11597	0	1	0	2	186
Cluster_11598	20	461	376	138	41
Cluster_11599	28	120	192	98	32
Cluster_11600	136	40	115	252	96
Cluster_11601	72	19	60	5	8
Cluster_11602	352	219	167	56	33
Cluster_11603	189	14	19	352	546
Cluster_11604	0	1	11	20	101
Cluster_11605	162	5	207	5	2
Cluster_11606	5	3	5	914	0
Cluster_11607	0	25	126	0	1
Cluster_11608	9	108	1	13	0
Cluster_11609	227	141	579	580	276
Cluster_11610	27	35	13	32	28
Cluster_11611	0	5	16	24	112
Cluster_11612	52	3	35	11	83
Cluster_11613	0	0	4	0	2075
Cluster_11614	0	0	308	31	14
Cluster_11615	202	706	214	74	82
Cluster_11616	53	28	12	13	8
Cluster_11617	33	9	46	12	12
Cluster_11618	30	21	138	83	2
Cluster_11619	1	279	2	295	2
Cluster_11620	131	108	49	1	110
Cluster_11621	2	0	0	174	0
Cluster_11622	24	34	1	0	263
Cluster_11623	25	37	0	41	5
Cluster_11624	30	101	2	100	9
Cluster_11625	0	1371	1911	1	0
Cluster_11626	27	19	61	1	23
Cluster_11627	38	75	51	89	97
Cluster_11628	58	10	24	16	16
Cluster_11629	42	0	0	48	10
Cluster_11630	172	1	10	0	0
Cluster_11631	91	145	164	87	92
Cluster_11632	30242	16625	87133	81754	24806
Cluster_11633	252	260	9020	173	108
Cluster_11634	222	272	436	167	183
Cluster_11635	116	81	148	105	87
Cluster_11636	47313	11134	71514	86410	37675
Cluster_11637	139	117	387	176	96
Cluster_11638	78	2017	166	108	88
Cluster_11639	32	48	70	41	33
Cluster_11640	43	10	24	740	364
Cluster_11641	503	104	32	29	15
Cluster_11642	15	43	56	22	30
Cluster_11643	27	2	209	60	50
Cluster_11644	3	1	137	60	35
Cluster_11645	80	87	393	124	79
Cluster_11646	230	275	1133	438	2309
Cluster_11647	50	85	99	36	48
Cluster_11648	111	192	493	352	2250
Cluster_11649	156	172	361	197	4670
Cluster_11650	32	25	75	21	71
Cluster_11651	39	44	85	18	47
Cluster_11652	127	153	130	53	158
Cluster_11653	144	112	31	70	43
Cluster_11654	106	88	42	52	18
Cluster_11655	256	227	198	176	149
Cluster_11656	327	431	1	267	172
Cluster_11657	0	110	153	0	195
Cluster_11658	1	39	25	87	3
Cluster_11659	14	3702	13	1882	40
Cluster_11660	0	1	266	238	288
Cluster_11661	31	50	121	90	327
Cluster_11662	41	20	42	38	30
Cluster_11663	145	136	87	61	85
Cluster_11664	32	32	45	136	37
Cluster_11665	46	23	148	57	46
Cluster_11666	40	4933	124	137	42
Cluster_11667	13	381	13	17	18
Cluster_11668	82	1067	70	70	70
Cluster_11669	0	0	0	207	0
Cluster_11670	219	300	59	68	189
Cluster_11671	78	49	190	52	60
Cluster_11672	259	207	405	128	2656
Cluster_11673	98	113	55	59	48
Cluster_11674	4	135	5	10	7
Cluster_11675	644	611	264	571	342
Cluster_11676	31	128	0	94	202
Cluster_11677	46	33	29	16	23
Cluster_11678	141	133	298	128	106
Cluster_11679	52	41	20	1	185
Cluster_11680	52	5	57	27	7
Cluster_11681	42	91	76	67	71
Cluster_11682	0	14	9	203	3
Cluster_11683	3	3	312	86	95
Cluster_11684	52	23	87	49	41
Cluster_11685	380	81	83	95	65
Cluster_11686	164	179	62	37	98
Cluster_11687	917	1088	248	207	682
Cluster_11688	248	48	59	11	25
Cluster_11689	42	19	87	29	58
Cluster_11690	26	21	69	72	26
Cluster_11691	3	3	4	9	313
Cluster_11692	109	63	66	261	26
Cluster_11693	7	7	251	31	0
Cluster_11694	214	244	153	0	8
Cluster_11695	0	115	0	0	0
Cluster_11696	12	135	15	659	15
Cluster_11697	190	50	27	10	2
Cluster_11698	0	211	21	18	97
Cluster_11699	1063	2004	1717	99	1549
Cluster_11700	55	37	46	27	63
Cluster_11701	0	1	0	306	0
Cluster_11702	26	65	58	15	77
Cluster_11703	356	51	208	138	132
Cluster_11704	25	40	31	33	96
Cluster_11705	119	153	204	101	116
Cluster_11706	115	24	107	63	74
Cluster_11707	54	305	196	443	397
Cluster_11708	10	82	91	68	4
Cluster_11709	34	168	14	426	177
Cluster_11710	73	234	1370	100	2024
Cluster_11711	45	8	80	759	22
Cluster_11712	2	181	438	0	3
Cluster_11713	197	260	0	0	27
Cluster_11714	1	50	199	2	3
Cluster_11715	60	124	249	4	19
Cluster_11716	12	61	42	1	77
Cluster_11717	10	16	2174	1	4
Cluster_11718	8	6	304	1	0
Cluster_11719	50	29	39	53	49
Cluster_11720	112	12	16	7	12
Cluster_11721	358	435	313	1133	731
Cluster_11722	102	129	0	101	27
Cluster_11723	37	58	17	15	34
Cluster_11724	1279	1175	2	1	1
Cluster_11725	173	171	2	2	2
Cluster_11726	975	606	1512	2849	1374
Cluster_11727	88	342	1	0	1
Cluster_11728	721	1941	7	11	15
Cluster_11729	0	0	29	26	66
Cluster_11730	41	61	65	47	63
Cluster_11731	25	34	14	16	39
Cluster_11732	0	1	2	90	60
Cluster_11733	817	396	169	641	811
Cluster_11734	228	195	19	72	53
Cluster_11735	3525	5	2	4645	3375
Cluster_11736	1161	0	0	0	9
Cluster_11737	0	6	1	0	171
Cluster_11738	0	224	0	139	1
Cluster_11739	456	5	106	4	1
Cluster_11740	5	199	5	7	92
Cluster_11741	0	2	2	1291	1
Cluster_11742	55	71	100	60	11
Cluster_11743	15	0	15	238	1
Cluster_11744	37	32	48	390	49
Cluster_11745	534	26	132	309	8
Cluster_11746	251	927	357	209	397
Cluster_11747	1	40	99	0	18
Cluster_11748	23	34	24	16	43
Cluster_11749	1	0	6	14	93
Cluster_11750	2	1	5	191	0
Cluster_11751	31	41	29	12	48
Cluster_11752	11	60	88	49	32
Cluster_11753	62	791	120	16	427
Cluster_11754	140	5	108	1	0
Cluster_11755	50	33	28	201	59
Cluster_11756	0	0	21	29	60
Cluster_11757	114	0	0	48	11
Cluster_11758	207	245	183	2	6
Cluster_11759	304	9	41	0	27
Cluster_11760	226	2	5	0	0
Cluster_11761	764	66	3	222	703
Cluster_11762	192	17	1	0	128
Cluster_11763	23	33	19	29	0
Cluster_11764	290	643	130	237	238
Cluster_11765	429	8	677	814	978
Cluster_11766	181	104	106	38	2
Cluster_11767	12	151	13	256	47
Cluster_11768	46	289	6	65	27
Cluster_11769	4	701	8	290	11
Cluster_11770	25	179	76	6	28
Cluster_11771	0	167	0	255	0
Cluster_11772	0	72	1	177	0
Cluster_11773	0	0	151	111	0
Cluster_11774	187	21	7	30	29
Cluster_11775	0	146	4	1	1
Cluster_11776	0	35	1003	0	0
Cluster_11777	9	81	11	2	0
Cluster_11778	36	540	57	167	9
Cluster_11779	4	509	1	0	0
Cluster_11780	0	1	74	136	104
Cluster_11781	140	111	93	145	1772
Cluster_11782	39	50	176	2	46
Cluster_11783	0	0	1	87	22
Cluster_11784	1451	3171	2	600	433
Cluster_11785	12	10	7	379	13
Cluster_11786	17	4	16	153	16
Cluster_11787	49	31	105	68	55
Cluster_11788	31	12	28	14	19
Cluster_11789	21	15	25	34	152
Cluster_11790	94	4	0	106	2
Cluster_11791	0	517	4	96	1713
Cluster_11792	33	17	135	24	18
Cluster_11793	34	2	66	0	0
Cluster_11794	13	9	106	16	3
Cluster_11795	93	15	14	1	533
Cluster_11796	31	26	34	11	223
Cluster_11797	1	105	8	13	11
Cluster_11798	54	0	75	0	1
Cluster_11799	85	0	208	0	76
Cluster_11800	171	18	16	37	58
Cluster_11801	56	89	50	121	78
Cluster_11802	60	37	184	30	31
Cluster_11803	39	0	32	224	38
Cluster_11804	0	6	0	6	111
Cluster_11805	172	604	211	799	863
Cluster_11806	143	14	9	56	4
Cluster_11807	0	25	1	1	344
Cluster_11808	11	0	6	2	81
Cluster_11809	150	32	26	6	2
Cluster_11810	46	3	42	18	8
Cluster_11811	11	71	103	26	11
Cluster_11812	0	419	0	0	414
Cluster_11813	1	1293	0	0	1201
Cluster_11814	1	280	1	0	198
Cluster_11815	381	4940	59	0	3118
Cluster_11816	43	186	9	160	68
Cluster_11817	77	64	89	0	58
Cluster_11818	11858	27491	4271	6186	4997
Cluster_11819	2863	5883	806	1601	8484
Cluster_11820	11	521	79	48	22
Cluster_11821	8014	237	1208	475	1921
Cluster_11822	456	0	6	681	0
Cluster_11823	22	994	1019	8	15
Cluster_11824	15	51	760	0	197
Cluster_11825	16	74	41	21	25
Cluster_11826	93	27	161	88	61
Cluster_11827	36	16	53	102	31
Cluster_11828	468	259	134	298	1
Cluster_11829	58	1	130	0	1
Cluster_11830	24	170	58	30	0
Cluster_11831	30	958	33	1163	125
Cluster_11832	17	155	47	17	28
Cluster_11833	33	7	191	14	5
Cluster_11834	18	0	341	1	7
Cluster_11835	194	219	59	224	176
Cluster_11836	54	156	4	47	66
Cluster_11837	245	526	275	2844	31
Cluster_11838	9	63	35	74	77
Cluster_11839	98	3	132	0	0
Cluster_11840	2	109	1285	21	387
Cluster_11841	73	69	29	18	24
Cluster_11842	63	61	10	45	2
Cluster_11843	32	84	73	26	19
Cluster_11844	160	43	0	12	15
Cluster_11845	102	60	3	14	18
Cluster_11846	186	147	0	17	55
Cluster_11847	83	78	8	50	0
Cluster_11848	22	375	1	217	40
Cluster_11849	132	3	12	7	0
Cluster_11850	41	12	26	51	2
Cluster_11851	60	0	116	48	0
Cluster_11852	8	9	15	77	22
Cluster_11853	86	87	143	75	273
Cluster_11854	8	16	68	19	7
Cluster_11855	87	3	0	0	473
Cluster_11856	167	28	22	21	32
Cluster_11857	18	29	32	120	11
Cluster_11858	2	89	1	1	0
Cluster_11859	4	141	184	228	1
Cluster_11860	21	35	44	12	529
Cluster_11861	33	29	39	27	43
Cluster_11862	2	68	1929	9	210
Cluster_11863	24	288	189	79	130
Cluster_11864	2	35	5	104	9
Cluster_11865	5	33	1	94	12
Cluster_11866	3	11	7	113	0
Cluster_11867	37	55	54	62	45
Cluster_11868	7421	16553	10806	8531	15070
Cluster_11869	50	8	8	79	1
Cluster_11870	631	375	1	76	171
Cluster_11871	315	207	100	1	154
Cluster_11872	2	24	0	73	1
Cluster_11873	387	1	2244	830	495
Cluster_11874	146	3	176	43	8
Cluster_11875	92	17	93	14	3
Cluster_11876	177	166	90	36	35
Cluster_11877	254	9	220	60	15
Cluster_11878	194	137	162	140	35
Cluster_11879	33	55	33	43	12
Cluster_11880	466	753	33	240	147
Cluster_11881	5644	915	425	1466	1914
Cluster_11882	1066	1172	98	956	1135
Cluster_11883	73	65	34	98	31
Cluster_11884	410	3629	245	1135	549
Cluster_11885	1	54	2	206	107
Cluster_11886	280	217	352	52	1612
Cluster_11887	14	182	1	0	1
Cluster_11888	0	293	111	36	181
Cluster_11889	105	25	7	2	0
Cluster_11890	97	80	11	14	3
Cluster_11891	23	43	0	36	279
Cluster_11892	421	3686	1957	3021	2666
Cluster_11893	14	516	7	9	271
Cluster_11894	6	5	20	0	117
Cluster_11895	7	334	0	1	3
Cluster_11896	12	0	20	49	239
Cluster_11897	76	49	4	60	2
Cluster_11898	82	0	728	96	5
Cluster_11899	14	1	978	40	0
Cluster_11900	57	262	317	234	140
Cluster_11901	2	29	718	307	143
Cluster_11902	0	0	0	474	0
Cluster_11903	1595	33	698	962	186
Cluster_11904	71	1	1	13	1
Cluster_11905	53	38	0	6	43
Cluster_11906	2	8	8	82	0
Cluster_11907	0	0	126	0	2
Cluster_11908	166	242	475	861	216
Cluster_11909	0	3	10	155	0
Cluster_11910	201	72	0	32	98
Cluster_11911	1328	1606	246	61	29
Cluster_11912	42	52	29	38	22
Cluster_11913	12	93	93	1	630
Cluster_11914	0	499	2	0	0
Cluster_11915	3	2006	4	9	0
Cluster_11916	17	128	59	33	14
Cluster_11917	0	25	39	459	0
Cluster_11918	4	0	2	186	3
Cluster_11919	95	41	63	2	68
Cluster_11920	23	104	470	2	2191
Cluster_11921	17	267	50	0	1
Cluster_11922	61	163	242	0	0
Cluster_11923	76	81	26	0	0
Cluster_11924	19	17	351	146	4
Cluster_11925	1	0	80	2	21
Cluster_11926	16	1416	1	0	8
Cluster_11927	191	0	8	2	18
Cluster_11928	147	1	3	0	4
Cluster_11929	340	231	262	227	368
Cluster_11930	3291	2421	380	282	186
Cluster_11931	51	0	2	122	49
Cluster_11932	44	74	116	60	67
Cluster_11933	4	0	0	1533	2
Cluster_11934	89	112	152	154	27
Cluster_11935	0	87	192	0	2
Cluster_11936	111	14	1	17	1
Cluster_11937	3	2683	2	0	2
Cluster_11938	4	5	243	70	18
Cluster_11939	1099	2089	1144	1253	593
Cluster_11940	3	57	4	7	24
Cluster_11941	4325	3268	2035	3142	5889
Cluster_11942	8	2	21	1	105
Cluster_11943	25	37	1	46	0
Cluster_11944	17	104	9	219	0
Cluster_11945	525	1	1	0	0
Cluster_11946	685	19	8	622	9
Cluster_11947	607	10	5	543	9
Cluster_11948	132	0	11	1	0
Cluster_11949	0	84	2	4	1
Cluster_11950	0	3	271	15	5
Cluster_11951	45	4	111	5	8
Cluster_11952	54	54	127	10	34
Cluster_11953	0	0	0	125	239
Cluster_11954	0	72	318	16	39
Cluster_11955	0	119	2	2	0
Cluster_11956	285	154	167	156	124
Cluster_11957	10	32	0	48	299
Cluster_11958	0	5	1	0	201
Cluster_11959	1897	2136	2031	1696	1034
Cluster_11960	36	149	11	1	396
Cluster_11961	54	101	50	145	43
Cluster_11962	0	5	41	69	6
Cluster_11963	8	1	5	108	1
Cluster_11964	83	1	55	76	6
Cluster_11965	39	14	5	26	86
Cluster_11966	65	2	14	3	2802
Cluster_11967	99	71	143	296	264
Cluster_11968	177	56	4	77	14
Cluster_11969	585	698	15	371	2744
Cluster_11970	92	7	1069	0	36
Cluster_11971	9	0	0	0	104
Cluster_11972	1	230	4	28	22
Cluster_11973	10	100	498	108	20
Cluster_11974	32	67	172	162	108
Cluster_11975	48	288	230	297	155
Cluster_11976	34	241	265	192	104
Cluster_11977	16	61	35	69	54
Cluster_11978	57	39	40	63	37
Cluster_11979	1468	1038	383	437	820
Cluster_11980	0	297	651	0	0
Cluster_11981	0	1129	2115	195	1051
Cluster_11982	56	36	55	63	32
Cluster_11983	200	4	12	3	16
Cluster_11984	144	21	103	13	207
Cluster_11985	56	35	9	10	60
Cluster_11986	171	0	1	1	68
Cluster_11987	109	0	0	129	134
Cluster_11988	40	87	41	99	64
Cluster_11989	74	5	1	20	2
Cluster_11990	378	1	0	379	871
Cluster_11991	234	581	190	55	0
Cluster_11992	0	168	0	0	0
Cluster_11993	44	113	135	49	38
Cluster_11994	34	19	351	42	21
Cluster_11995	6	5	339	13	15
Cluster_11996	44	309	29	29	44
Cluster_11997	3	0	3	2	280
Cluster_11998	978	895	562	700	468
Cluster_11999	7	50	11	15	11
Cluster_12000	314	504	460	234	274
Cluster_12001	536	0	0	0	107
Cluster_12002	1041	179	126	344	308
Cluster_12003	18	2	122	23	116
Cluster_12004	86	46	80	5	20
Cluster_12005	49	22	69	25	21
Cluster_12006	2	0	86	183	0
Cluster_12007	0	0	0	0	821
Cluster_12008	2134	1810	1063	1149	1181
Cluster_12009	2	206	0	243	158
Cluster_12010	0	1	203	0	0
Cluster_12011	555	178	343	372	308
Cluster_12012	101	115	51	77	53
Cluster_12013	3	11	0	0	851
Cluster_12014	9	9	1	121	344
Cluster_12015	0	1350	1442	90	745
Cluster_12016	15606	8807	24026	26483	9835
Cluster_12017	315	104	164	232	422
Cluster_12018	0	0	0	0	142
Cluster_12019	55	0	0	0	104
Cluster_12020	2560	3	0	2	760
Cluster_12021	106	86	2	61	0
Cluster_12022	182	122	104	173	279
Cluster_12023	26	126	112	92	179
Cluster_12024	42	39	50	283	164
Cluster_12025	330	28	15	0	238
Cluster_12026	270	1017	547	492	1136
Cluster_12027	318	183	215	691	794
Cluster_12028	48	329	6	55	46
Cluster_12029	110	84	42	51	127
Cluster_12030	38	751	262	584	74
Cluster_12031	280	169	348	72	3
Cluster_12032	1	184	0	0	0
Cluster_12033	26	29	242	276	27
