"ACR.140" "ACR.145" "ACR.150" "ACR.173" "ACR.178"
"lncRNA_14478" 0 2 10 0 0
"lncRNA_14479" 9 7 0 11 2
"lncRNA_14480" 203 41 131 19 24
"lncRNA_14481" 20 0 9 0 0
"lncRNA_14482" 13 0 141 9 78
"lncRNA_14483" 0 0 13 0 0
"lncRNA_14484" 31 8 17 20 13
"lncRNA_14485" 0 0 16 0 0
"lncRNA_14486" 0 24 3 24 20
"lncRNA_14487" 0 0 28 0 0
"lncRNA_14488" 20 50 165 43 304
"lncRNA_14489" 2 14 157 18 1
"lncRNA_14490" 18 0 137 0 19
"lncRNA_14491" 12 13 0 3 2
"lncRNA_14492" 0 0 28 0 0
"lncRNA_14493" 0 0 35 0 0
"lncRNA_14494" 0 0 28 0 0
"lncRNA_14495" 0 0 44 0 0
"lncRNA_14496" 4 2 10 1 0
"lncRNA_14497" 1 2 130 2 2
"lncRNA_14498" 0 0 62 0 0
"lncRNA_14499" 2 0 117 0 0
"lncRNA_14500" 0 3 56 0 0
"lncRNA_14501" 0 0 100 0 2
"lncRNA_14502" 0 4 82 0 0
"lncRNA_14503" 1 0 81 1 4
"lncRNA_14504" 0 0 26 0 0
"lncRNA_14505" 0 0 168 0 0
"lncRNA_14506" 0 0 66 0 0
"lncRNA_14507" 0 0 15 0 0
"lncRNA_14508" 0 0 46 0 0
"lncRNA_14509" 2 0 36 0 0
"lncRNA_14510" 0 6 109 0 0
"lncRNA_14511" 0 0 38 0 0
"lncRNA_14512" 2 0 289 2 0
"lncRNA_14513" 0 0 48 0 0
"lncRNA_14514" 0 4 78 0 0
"lncRNA_14515" 0 2 69 0 0
"lncRNA_14516" 0 0 27 0 0
"lncRNA_14517" 0 0 133 1 0
"lncRNA_14518" 0 0 54 0 0
"lncRNA_14519" 0 2 0 64 10
"lncRNA_14520" 0 2 26 0 0
"lncRNA_14521" 0 10 40 0 0
"lncRNA_14522" 0 0 24 0 0
"lncRNA_14523" 4 0 14 8 20
"lncRNA_14524" 0 6 159 0 0
"lncRNA_14525" 0 0 34 0 0
"lncRNA_14526" 0 0 58 0 2
"lncRNA_14527" 0 0 47 2 1
"lncRNA_14528" 79 17 188 55 379
"lncRNA_14529" 0 0 47 1 0
"lncRNA_14530" 2 0 18 0 0
"lncRNA_14531" 1 29 1 61 1
"lncRNA_14532" 0 0 15 0 0
"lncRNA_14533" 14 0 79 0 73
"lncRNA_14534" 18 1 28 0 26
"lncRNA_14535" 18 0 0 0 0
"lncRNA_14536" 0 4 14 0 0
"lncRNA_14537" 7 4 81 6 22
"lncRNA_14538" 0 0 47 0 0
"lncRNA_14539" 0 0 46 0 0
"lncRNA_14540" 0 8 34 4 0
"lncRNA_14541" 10 0 30 0 18
"lncRNA_14542" 0 0 22 0 0
"lncRNA_14543" 2 7 16 10 23
"lncRNA_14544" 1 666 51 2 82
"lncRNA_14545" 0 0 0 0 18
"lncRNA_14546" 157 20 20 79 14
"lncRNA_14547" 47 13 14 27 38
"lncRNA_14548" 5 1 2 8 20
"lncRNA_14549" 3 0 5 8 5
"lncRNA_14550" 6 25 19 8 11
"lncRNA_14551" 0 23 0 0 0
"lncRNA_14552" 4 0 22 7 8
"lncRNA_14553" 7 0 68 0 34
"lncRNA_14554" 38 1 0 51 25
"lncRNA_14555" 0 0 20 3 0
"lncRNA_14556" 0 0 26 0 0
"lncRNA_14557" 2 201 261 4 0
"lncRNA_14558" 1 0 78 4 17
"lncRNA_14559" 3 0 70 5 56
"lncRNA_14560" 0 0 47 0 4
"lncRNA_14561" 0 0 20 0 0
"lncRNA_14562" 0 5 53 0 0
"lncRNA_14563" 0 8 116 0 3
"lncRNA_14564" 20 18 31 21 34
"lncRNA_14565" 0 0 24 0 0
"lncRNA_14566" 0 0 30 0 0
"lncRNA_14567" 0 0 81 0 0
"lncRNA_14568" 5 11 84 7 9
"lncRNA_14569" 0 0 18 0 0
"lncRNA_14570" 0 0 87 6 0
"lncRNA_14571" 0 10 0 0 10
"lncRNA_14572" 0 0 22 8 4
"lncRNA_14573" 0 0 73 0 0
"lncRNA_14574" 0 0 20 0 1
"lncRNA_14575" 2 0 61 1 10
"lncRNA_14576" 48 2 134 212 156
"lncRNA_14577" 3 2 140 0 2
"lncRNA_14578" 1 0 69 0 9
"lncRNA_14579" 11 0 9 1 53
"lncRNA_14580" 4 4 66 0 69
"lncRNA_14581" 0 0 91 0 1
"lncRNA_14582" 16 0 64 0 53
"lncRNA_14583" 2 0 1 8 48
"lncRNA_14584" 0 5 69 0 7
"lncRNA_14585" 0 0 36 0 0
"lncRNA_14586" 2 2 82 1 9
"lncRNA_14587" 0 0 26 0 0
"lncRNA_14588" 0 0 16 0 0
"lncRNA_14589" 0 0 19 0 0
"lncRNA_14590" 5 2 52 0 10
"lncRNA_14591" 0 6 81 0 0
"lncRNA_14592" 2 2 62 0 0
"lncRNA_14593" 1 4 58 0 13
"lncRNA_14594" 0 6 103 3 11
"lncRNA_14595" 8 4 131 0 0
"lncRNA_14596" 0 0 34 0 0
"lncRNA_14597" 2 0 138 3 43
"lncRNA_14598" 0 0 18 0 29
"lncRNA_14599" 30 6 143 7 235
"lncRNA_14600" 3 0 14 0 17
"lncRNA_14601" 20 6 97 0 86
"lncRNA_14602" 0 0 28 0 0
"lncRNA_14603" 0 0 8 0 0
"lncRNA_14604" 0 8 143 0 8
"lncRNA_14605" 16 0 0 0 0
"lncRNA_14606" 33 1 19 50 4
"lncRNA_14607" 16 0 0 0 0
"lncRNA_14608" 18 0 3 0 18
"lncRNA_14609" 0 35 18 0 0
"lncRNA_14610" 15 8 89 2 40
"lncRNA_14611" 6 13 23 4 22
"lncRNA_14612" 0 0 87 0 38
"lncRNA_14613" 0 0 12 0 17
"lncRNA_14614" 0 58 0 0 0
"lncRNA_14615" 1 4 20 0 0
"lncRNA_14616" 72 2 53 29 236
"lncRNA_14617" 1 10 3 2 14
"lncRNA_14618" 24 0 26 0 121
"lncRNA_14619" 14 156 78 8 27
"lncRNA_14620" 0 0 71 0 0
"lncRNA_14621" 32 0 41 0 57
"lncRNA_14622" 0 0 17 0 6
"lncRNA_14623" 5 7 30 0 4
"lncRNA_14624" 69 2 65 3 159
"lncRNA_14625" 50 7 14 0 87
"lncRNA_14626" 18 0 0 0 0
"lncRNA_14627" 10 0 24 2 139
"lncRNA_14628" 41 0 4 0 170
"lncRNA_14629" 0 1 5 3 13
"lncRNA_14631" 38 0 6 0 151
"lncRNA_14632" 0 29 42 1 15
"lncRNA_14633" 9 0 32 8 10
"lncRNA_14634" 77 4 78 27 449
"lncRNA_14635" 6 9 33 4 124
"lncRNA_14636" 46 2 19 0 104
"lncRNA_14637" 10 6 0 0 25
"lncRNA_14638" 17 0 5 23 10
"lncRNA_14639" 2 3 3 12 9
"lncRNA_14640" 14 0 22 4 122
"lncRNA_14641" 0 18 2 8 2
"lncRNA_14642" 1 0 8 2 23
"lncRNA_14643" 0 0 1 0 23
"lncRNA_14644" 0 8 24 1 5
"lncRNA_14645" 33 5 33 138 8
"lncRNA_14646" 0 5 36 8 19
"lncRNA_14647" 0 0 17 5 29
"lncRNA_14648" 0 0 40 0 0
"lncRNA_14649" 8 0 61 0 86
"lncRNA_14650" 48 36 0 0 0
"lncRNA_14651" 2 0 20 0 11
"lncRNA_14652" 0 18 0 0 0
"lncRNA_14653" 18 24 4 9 54
"lncRNA_14654" 8 6 28 0 22
"lncRNA_14655" 20 2 81 0 77
"lncRNA_14656" 0 0 0 0 41
"lncRNA_14657" 9 0 0 0 61
"lncRNA_14658" 16 0 27 0 46
"lncRNA_14659" 16 2 6 0 93
"lncRNA_14660" 10 3 0 0 13
"lncRNA_14661" 55 2 61 2 429
"lncRNA_14662" 1 0 0 0 64
"lncRNA_14663" 1 0 33 49 66
"lncRNA_14664" 18 0 58 5 169
"lncRNA_14665" 1 0 0 0 65
"lncRNA_14666" 38 2 4 6 22
"lncRNA_14667" 0 0 1 0 9
"lncRNA_14668" 20 0 1 0 25
"lncRNA_14669" 15 7 10 0 90
"lncRNA_14670" 65 0 22 0 114
"lncRNA_14671" 0 2 19 0 3
"lncRNA_14672" 4 0 24 0 11
"lncRNA_14673" 2 0 0 0 69
"lncRNA_14674" 45 10 0 0 3
"lncRNA_14675" 24 0 0 0 0
"lncRNA_14676" 88 10 56 0 335
"lncRNA_14677" 27 0 85 2 221
"lncRNA_14678" 0 0 0 0 18
"lncRNA_14679" 54 6 20 2 117
"lncRNA_14680" 35 0 21 0 122
"lncRNA_14681" 17 8 5 9 56
"lncRNA_14682" 18 0 0 0 0
"lncRNA_14683" 2 0 8 2 39
"lncRNA_14684" 10 2 26 0 3
"lncRNA_14685" 0 2 50 2 0
"lncRNA_14686" 37 2 68 1 103
"lncRNA_14687" 0 0 16 0 2
"lncRNA_14688" 23 0 27 0 11
"lncRNA_14689" 4 0 0 0 24
"lncRNA_14690" 0 0 0 14 14
"lncRNA_14691" 0 0 38 0 32
"lncRNA_14692" 0 0 73 0 0
"lncRNA_14693" 0 1 11 5 18
"lncRNA_14694" 0 0 18 2 51
"lncRNA_14695" 0 0 31 0 1
"lncRNA_14696" 30 3 4 0 41
"lncRNA_14697" 11 7 32 0 57
"lncRNA_14698" 10 0 4 1 26
"lncRNA_14699" 2 4 14 0 0
"lncRNA_14700" 7 0 0 0 25
"lncRNA_14701" 54 1 17 0 16
"lncRNA_14702" 0 0 24 0 11
"lncRNA_14703" 2 0 73 0 2
"lncRNA_14704" 17 10 13 4 7
"lncRNA_14705" 57 17 0 10 5
"lncRNA_14706" 10 0 80 1 15
"lncRNA_14707" 55 20 0 0 27
"lncRNA_14708" 0 13 29 0 7
"lncRNA_14709" 1 2 28 0 31
"lncRNA_14710" 29 0 6 0 20
"lncRNA_14711" 9 0 0 0 17
"lncRNA_14712" 8 0 58 0 12
"lncRNA_14713" 6 2 25 0 0
"lncRNA_14714" 19 0 1 6 0
"lncRNA_14715" 0 0 24 0 0
"lncRNA_14716" 7 22 21 0 4
"lncRNA_14717" 7 9 24 0 0
"lncRNA_14718" 0 22 1 0 2
"lncRNA_14719" 3 0 8 0 72
"lncRNA_14720" 23 18 8 4 2
"lncRNA_14721" 0 0 56 0 0
"lncRNA_14722" 6 2 6 17 8
"lncRNA_14723" 7 0 0 0 45
"lncRNA_14724" 27 0 1 0 49
"lncRNA_14725" 0 0 0 0 16
"lncRNA_14726" 6 0 20 0 0
"lncRNA_14727" 0 0 23 0 0
"lncRNA_14728" 0 0 2 0 35
"lncRNA_14729" 2 18 28 4 114
"lncRNA_14730" 0 0 34 7 163
"lncRNA_14731" 2 0 12 2 7
"lncRNA_14732" 0 0 28 1 0
"lncRNA_14733" 0 0 22 0 0
"lncRNA_14734" 0 17 83 0 0
"lncRNA_14736" 0 0 15 0 0
"lncRNA_14737" 0 0 20 21 4
"lncRNA_14738" 10 6 40 11 25
"lncRNA_14739" 0 0 14 0 0
"lncRNA_14740" 2 0 0 2 45
"lncRNA_14741" 7 0 0 0 74
"lncRNA_14742" 1 0 0 0 24
"lncRNA_14743" 2 0 10 0 29
"lncRNA_14744" 14 1 4 1 32
"lncRNA_14745" 0 0 5 0 29
"lncRNA_14746" 14 0 16 0 31
"lncRNA_14747" 80 0 14 0 36
"lncRNA_14748" 0 2 18 0 0
"lncRNA_14749" 2 0 27 45 1
"lncRNA_14750" 8 2 0 40 0
"lncRNA_14751" 3 5 1 10 51
"lncRNA_14752" 0 17 0 5 0
"lncRNA_14753" 2 0 0 61 53
"lncRNA_14754" 2 0 13 1 17
"lncRNA_14755" 2 0 2 8 74
"lncRNA_14756" 0 0 7 0 58
"lncRNA_14757" 0 6 0 0 0
"lncRNA_14758" 29 5 2 50 0
"lncRNA_14759" 40 0 0 7 16
"lncRNA_14760" 1 117 2 0 69
"lncRNA_14761" 83 7 0 99 2
"lncRNA_14762" 14 0 0 0 0
"lncRNA_14763" 44 18 20 4 92
"lncRNA_14764" 0 0 12 0 0
"lncRNA_14765" 69 15 60 0 206
"lncRNA_14766" 22 59 0 17 4
"lncRNA_14767" 33 8 32 0 0
"lncRNA_14769" 39 1 35 1 72
"lncRNA_14770" 0 18 0 0 5
"lncRNA_14771" 0 21 0 0 0
"lncRNA_14772" 84 0 2 12 40
"lncRNA_14773" 169 26 146 29 789
"lncRNA_14774" 30 0 0 0 0
"lncRNA_14775" 6 1 0 0 21
"lncRNA_14776" 8 35 0 3 0
"lncRNA_14777" 0 0 0 0 107
"lncRNA_14778" 23 1 0 0 0
"lncRNA_14779" 0 16 15 0 0
"lncRNA_14780" 2 0 0 0 10
"lncRNA_14781" 11 32 7 21 0
"lncRNA_14782" 6 6 0 3 83
"lncRNA_14783" 3 26 0 2 2
"lncRNA_14784" 71 0 14 0 175
"lncRNA_14785" 0 0 0 0 27
"lncRNA_14786" 0 2 0 0 33
"lncRNA_14787" 34 0 24 10 142
"lncRNA_14788" 0 39 20 10 111
"lncRNA_14789" 3 0 1 12 16
"lncRNA_14790" 0 1 0 0 13
"lncRNA_14791" 4 0 0 0 90
"lncRNA_14792" 0 0 0 3 22
"lncRNA_14793" 2 9 2 0 0
"lncRNA_14794" 41 76 0 6 0
"lncRNA_14795" 55 2 1 43 62
"lncRNA_14796" 169 14 0 97 59
"lncRNA_14797" 0 14 0 0 0
"lncRNA_14798" 0 0 16 3 1
"lncRNA_14799" 0 0 4 0 15
"lncRNA_14800" 22 61 27 45 85
"lncRNA_14801" 1 5 0 1 11
"lncRNA_14802" 0 208 0 3 7
"lncRNA_14803" 0 0 14 0 1
"lncRNA_14804" 53 24 51 21 51
"lncRNA_14805" 8 1 11 15 66
"lncRNA_14806" 5 8 0 0 3
"lncRNA_14807" 0 0 6 0 20
"lncRNA_14808" 0 26 0 13 4
"lncRNA_14809" 0 0 0 0 28
"lncRNA_14810" 0 0 0 0 18
"lncRNA_14811" 6 0 1 0 41
"lncRNA_14812" 11 1 3 25 3
"lncRNA_14813" 54 2 28 0 136
"lncRNA_14814" 2 18 30 5 14
"lncRNA_14815" 93 2 0 3 283
"lncRNA_14816" 0 0 12 0 70
"lncRNA_14817" 140 11 124 4 629
"lncRNA_14818" 0 20 0 3 0
"lncRNA_14819" 8 2 0 2 0
"lncRNA_14820" 2 0 16 0 0
"lncRNA_14821" 9 0 1 0 50
"lncRNA_14822" 21 50 4 29 175
"lncRNA_14823" 39 0 0 1 0
"lncRNA_14824" 44 2 12 7 7
"lncRNA_14825" 13 0 0 27 0
"lncRNA_14826" 48 0 0 0 0
"lncRNA_14827" 2 0 11 0 5
"lncRNA_14828" 5 18 8 9 35
"lncRNA_14829" 4 0 0 28 0
"lncRNA_14830" 87 0 0 26 0
"lncRNA_14831" 14 51 63 174 134
"lncRNA_14832" 0 20 0 0 1
"lncRNA_14833" 11 0 33 2 103
"lncRNA_14834" 28 0 0 37 0
"lncRNA_14835" 0 0 0 17 0
"lncRNA_14836" 16 0 0 65 4
"lncRNA_14837" 9 67 46 74 33
"lncRNA_14839" 0 7 12 0 18
"lncRNA_14840" 1 0 6 3 0
"lncRNA_14841" 2 0 10 5 9
"lncRNA_14842" 0 0 0 0 53
"lncRNA_14843" 71 4 8 99 2
"lncRNA_14844" 66 3 33 100 0
"lncRNA_14845" 4 0 0 10 27
"lncRNA_14846" 12 6 0 0 1
"lncRNA_14847" 0 21 0 0 0
"lncRNA_14848" 8 0 5 0 62
"lncRNA_14849" 0 0 19 0 9
"lncRNA_14850" 1 3 0 34 11
"lncRNA_14851" 19 5 2 13 48
"lncRNA_14852" 0 0 24 0 0
"lncRNA_14853" 1 312 0 0 0
"lncRNA_14854" 3 513 1 2 2
"lncRNA_14855" 0 0 12 0 0
"lncRNA_14856" 31 0 8 0 46
"lncRNA_14857" 0 89 0 0 0
"lncRNA_14858" 18 1 8 30 237
"lncRNA_14859" 0 0 2 0 20
"lncRNA_14860" 0 17 4 4 8
"lncRNA_14861" 0 0 7 2 56
"lncRNA_14862" 4 0 21 0 5
"lncRNA_14863" 10 0 7 1 15
"lncRNA_14864" 0 0 0 0 37
"lncRNA_14865" 37 1 71 48 32
"lncRNA_14866" 6 0 22 0 11
"lncRNA_14867" 28 3 1 0 0
"lncRNA_14868" 12 0 1 3 91
"lncRNA_14869" 42 8 8 14 893
"lncRNA_14870" 1 0 2 0 11
"lncRNA_14871" 0 0 0 37 2
"lncRNA_14872" 60 15 10 0 149
"lncRNA_14873" 16 2 45 0 3
"lncRNA_14874" 0 0 1 0 113
"lncRNA_14875" 24 4 79 1 119
"lncRNA_14876" 2 78 64 0 0
"lncRNA_14877" 111 94 127 7 240
"lncRNA_14878" 11 12 21 4 153
"lncRNA_14879" 53 15 72 6 17
"lncRNA_14880" 0 0 0 3 66
"lncRNA_14881" 7 0 0 4 113
"lncRNA_14882" 1 0 14 0 85
"lncRNA_14883" 47 6 0 1 9
"lncRNA_14884" 8 0 1 1 0
"lncRNA_14885" 50 0 13 12 27
"lncRNA_14886" 25 0 39 8 99
"lncRNA_14887" 4 0 1 4 73
"lncRNA_14888" 8 0 4 0 48
"lncRNA_14889" 21 2 17 4 72
"lncRNA_14890" 0 0 7 9 2
"lncRNA_14891" 46 0 13 0 168
"lncRNA_14892" 10 0 0 10 45
"lncRNA_14893" 34 8 0 24 47
"lncRNA_14894" 22 6 0 2 0
"lncRNA_14895" 10 11 19 25 29
"lncRNA_14896" 4 0 0 5 101
"lncRNA_14897" 158 145 258 52 424
"lncRNA_14898" 0 0 0 0 34
"lncRNA_14900" 13 0 2 3 181
"lncRNA_14901" 3 27 2 2 32
"lncRNA_14902" 0 0 0 0 27
"lncRNA_14903" 4 2 55 2 5
"lncRNA_14904" 6 0 12 0 71
"lncRNA_14905" 82 0 54 10 14
"lncRNA_14906" 1 0 17 0 9
"lncRNA_14907" 21 0 0 6 0
"lncRNA_14908" 3 0 21 1 13
"lncRNA_14909" 0 0 4 0 19
"lncRNA_14911" 15 0 66 16 94
"lncRNA_14912" 76 2 61 0 209
"lncRNA_14913" 0 0 28 0 124
"lncRNA_14914" 0 0 24 0 59
"lncRNA_14915" 1 0 32 0 50
"lncRNA_14916" 0 1 2 19 7
"lncRNA_14917" 0 14 12 37 9
"lncRNA_14918" 17 2 9 10 111
"lncRNA_14919" 6 40 16 2 30
"lncRNA_14920" 9 0 3 8 14
"lncRNA_14928" 3 8 0 0 0
"lncRNA_14933" 12 7 2 12 16
"lncRNA_14934" 18 3 22 0 22
"lncRNA_14935" 0 0 8 0 32
"lncRNA_14936" 1 26 1 75 0
"lncRNA_14937" 8 4 0 39 0
"lncRNA_14938" 0 24 12 0 46
"lncRNA_14939" 0 0 19 0 4
"lncRNA_14940" 17 1 54 3 91
"lncRNA_14941" 0 0 14 0 10
"lncRNA_14942" 15 0 40 26 98
"lncRNA_14943" 0 22 33 2 107
"lncRNA_14944" 0 14 0 3 24
"lncRNA_14945" 81 57 147 9 498
"lncRNA_14946" 2 1 87 0 30
"lncRNA_14947" 0 0 8 8 40
"lncRNA_14948" 15 4 32 5 53
"lncRNA_14949" 5 18 0 0 0
"lncRNA_14950" 3 0 45 197 114
"lncRNA_14951" 0 0 5 12 36
"lncRNA_14952" 122 174 27 134 453
"lncRNA_14953" 72 52 27 0 158
"lncRNA_14954" 1 6 20 12 1
"lncRNA_14955" 148 22 40 99 143
"lncRNA_14956" 33 4 23 27 4
"lncRNA_14957" 0 0 0 0 99
"lncRNA_14958" 6 16 0 20 0
"lncRNA_14959" 0 0 0 0 39
"lncRNA_14960" 6 1 21 10 13
"lncRNA_14961" 0 0 4 11 14
"lncRNA_14962" 143 36 101 207 346
"lncRNA_14963" 0 1 4 8 2
"lncRNA_14964" 21 0 5 0 0
"lncRNA_14965" 0 0 25 0 8
"lncRNA_14966" 0 0 2 0 21
"lncRNA_14967" 27 97 2 235 5
"lncRNA_14968" 0 0 0 0 44
"lncRNA_14969" 3 0 31 0 15
"lncRNA_14970" 1 0 79 352 0
"lncRNA_14971" 5 1 15 18 8
"lncRNA_14972" 0 0 13 0 7
"lncRNA_14975" 0 1 2 1 7
"lncRNA_14976" 3 0 11 0 2
"lncRNA_14980" 12 3 56 66 141
"lncRNA_14992" 6 0 9 7 18
"lncRNA_15002" 18 0 2 0 11
"lncRNA_15007" 54 0 1 0 60
"lncRNA_15008" 2 13 22 2 38
"lncRNA_15010" 12 0 1 4 167
"lncRNA_15011" 22 0 0 0 30
"lncRNA_15012" 50 0 5 2 1
"lncRNA_15013" 44 24 8 18 2
"lncRNA_15014" 0 0 112 2 0
"lncRNA_15015" 0 0 2 0 30
"lncRNA_15016" 0 0 0 0 24
"lncRNA_15017" 10 0 52 1 24
"lncRNA_15018" 5 1 0 0 16
"lncRNA_15019" 9 0 2 1 112
"lncRNA_15020" 0 2 58 3 0
"lncRNA_15021" 21 0 31 3 183
"lncRNA_15022" 40 3 0 0 0
"lncRNA_15023" 0 20 33 36 37
"lncRNA_15024" 138 5 18 0 0
"lncRNA_15025" 9 0 7 55 131
"lncRNA_15026" 0 1 8 0 126
"lncRNA_15027" 0 0 0 18 0
"lncRNA_15028" 14 14 21 67 22
"lncRNA_15029" 28 0 26 6 33
"lncRNA_15030" 4 27 33 15 35
"lncRNA_15031" 2 10 0 16 17
"lncRNA_15032" 0 0 0 16 0
"lncRNA_15033" 81 57 86 80 57
"lncRNA_15034" 9 0 4 46 11
"lncRNA_15035" 0 0 22 0 15
"lncRNA_15036" 0 0 12 0 1
"lncRNA_15037" 0 0 0 82 11
"lncRNA_15038" 0 0 8 73 19
"lncRNA_15039" 0 0 0 24 42
"lncRNA_15040" 4 21 25 7 12
"lncRNA_15041" 0 16 0 0 31
"lncRNA_15042" 57 25 21 57 10
"lncRNA_15043" 1 3 7 1 17
"lncRNA_15044" 8 38 24 18 1
"lncRNA_15045" 8 0 23 20 90
"lncRNA_15046" 9 18 22 45 0
"lncRNA_15047" 2 8 26 0 53
"lncRNA_15048" 0 0 19 2 57
"lncRNA_15049" 2 0 21 2 42
"lncRNA_15050" 0 0 6 0 40
"lncRNA_15051" 0 0 3 0 24
"lncRNA_15052" 87 0 140 28 418
"lncRNA_15053" 4 4 15 1 38
"lncRNA_15054" 89 93 1039 255 111
"lncRNA_15055" 0 0 0 0 22
"lncRNA_15058" 629 2069 261 718 1185
"lncRNA_15059" 18 0 5 0 41
"lncRNA_15060" 1 0 0 0 24
"lncRNA_15062" 5 9 11 2 0
"lncRNA_15063" 0 0 0 0 11
"lncRNA_15068" 9 15 1 2 4
"lncRNA_15069" 78 9 6 5 303
"lncRNA_15070" 7 1 4 12 32
"lncRNA_15071" 0 156 6 0 0
"lncRNA_15072" 0 0 0 0 68
"lncRNA_15073" 6 21 72 3 5
"lncRNA_15074" 182 23 15 271 44
"lncRNA_15079" 12 0 170 1 89
"lncRNA_15080" 53 12 0 0 0
"lncRNA_15081" 0 2 4 0 6
"lncRNA_15082" 83 267 117 341 538
"lncRNA_15083" 46 54 18 16 35
"lncRNA_15084" 183 12 170 19 87
"lncRNA_15085" 1 30 20 45 2
"lncRNA_15089" 0 1 0 6 17
"lncRNA_15090" 153 118 99 118 438
"lncRNA_15092" 40 8 47 5 159
"lncRNA_15094" 35 10 52 5 109
"lncRNA_15095" 30 46 24 36 22
"lncRNA_15100" 41 48 47 36 68
"lncRNA_15102" 54 127 51 155 37
"lncRNA_15103" 42 1 16 89 24
"lncRNA_15104" 39 70 60 322 26
"lncRNA_15105" 19 11 13 6 111
"lncRNA_15108" 679 562 317 441 773
"lncRNA_15110" 10 3 227 9 1233
"lncRNA_15111" 3165 4974 3469 4415 2060
"lncRNA_15112" 363 76 144 60 273
"lncRNA_15113" 244 261 107 569 312
"lncRNA_15114" 1422 1117 1194 1443 1231
"lncRNA_15115" 94 3 6 43 159
"lncRNA_15116" 21 32 27 21 35
"lncRNA_15117" 0 0 38 34 55
"lncRNA_15118" 0 138 11 30 66
"lncRNA_15119" 0 20 40 6 40
"lncRNA_15120" 0 2 22 38 38
"lncRNA_15121" 2597 2397 1921 2280 2541
"lncRNA_15122" 0 0 1 0 10
"lncRNA_15124" 94 100 16 49 107
"lncRNA_15126" 4 0 0 0 31
"lncRNA_15127" 0 0 0 0 20
"lncRNA_15131" 640 264 143 429 686
"lncRNA_15135" 19 0 0 0 1
"lncRNA_15139" 449 25 173 451 319
"lncRNA_15140" 3 0 17 10 41
"lncRNA_15141" 0 0 8 10 90
"lncRNA_15142" 20 2 11 9 37
"lncRNA_15143" 0 82 2 27 26
"lncRNA_15144" 92 56 60 43 30
"lncRNA_15146" 0 139 29 38 22
"lncRNA_15147" 29 54 6 12 0
"lncRNA_15148" 8 1 10 1 0
"lncRNA_15149" 109 70 8 43 101
"lncRNA_15150" 3 18 0 6 26
"lncRNA_15154" 19 0 14 0 26
"lncRNA_15155" 3 10 0 18 147
"lncRNA_15157" 13 33 17 25 15
"lncRNA_15158" 1277 356 848 822 866
"lncRNA_15159" 708 668 691 680 1173
"lncRNA_15162" 0 0 25 0 0
"lncRNA_15164" 81 0 16 10 10
"lncRNA_15165" 295 124 60 27 42
"lncRNA_15166" 3 0 14 3 100
"lncRNA_15167" 34 18 21 12 229
"lncRNA_15169" 33 4 10 4 8
"lncRNA_15170" 0 6 0 0 12
"lncRNA_15171" 50 21 0 11 9
"lncRNA_15172" 5 9 0 10 2
"lncRNA_15173" 41 296 133 28 30
"lncRNA_15174" 0 6 18 0 8
"lncRNA_15175" 168 32 330 87 850
"lncRNA_15177" 2942 1585 1646 2166 1680
"lncRNA_15178" 58 133 193 57 525
"lncRNA_15179" 28 0 0 4 86
"lncRNA_15180" 126 47 103 152 104
"lncRNA_15181" 57 20 30 12 201
"lncRNA_15182" 10 21 7 6 9
"lncRNA_15183" 97 4 105 46 32
"lncRNA_15184" 35 2 28 9 92
"lncRNA_15185" 36 66 80 92 152
"lncRNA_15187" 3 2 19 17 16
"lncRNA_15188" 9 23 21 21 9
"lncRNA_15192" 10 43 42 29 58
"lncRNA_15193" 1 8 5 4 1
"lncRNA_15195" 11 18 31 17 48
"lncRNA_15197" 7 8 13 9 76
"lncRNA_15198" 32 34 140 13 233
"lncRNA_15199" 731 447 461 573 1020
"lncRNA_15200" 1985 1822 1493 2371 2517
"lncRNA_15201" 176 51 151 184 108
"lncRNA_15202" 5 17 31 38 62
"lncRNA_15205" 2 14 1 15 138
"lncRNA_15207" 647 293 355 441 692
"lncRNA_15209" 59 46 25 129 43
"lncRNA_15211" 52 9 30 27 55
"lncRNA_15212" 1076 1284 1422 1667 1807
"lncRNA_15213" 42 78 18 62 87
"lncRNA_15214" 7 0 14 38 0
"lncRNA_15215" 57 125 116 245 237
"lncRNA_15216" 7 480 180 419 228
"lncRNA_15217" 10 78 111 54 38
"lncRNA_15218" 393 540 251 662 561
"lncRNA_15219" 156 370 74 156 69
"lncRNA_15220" 154 89 44 28 47
"lncRNA_15222" 6232 3832 3175 5730 5417
"lncRNA_15223" 36 7 45 37 124
"lncRNA_15224" 283 179 96 136 66
"lncRNA_15228" 1 0 6 0 3
"lncRNA_15229" 10 0 1 0 47
"lncRNA_15230" 0 2 0 0 32
"lncRNA_15231" 4 0 11 0 77
"lncRNA_15232" 1 2 0 1 34
"lncRNA_15233" 0 11 4 2 20
"lncRNA_15234" 0 0 4 0 27
"lncRNA_15235" 2 0 0 0 33
"lncRNA_15237" 11 5 13 5 36
"lncRNA_15238" 40 0 43 8 0
"lncRNA_15239" 26 0 20 2 179
"lncRNA_15240" 25 18 29 4 47
"lncRNA_15241" 22 0 4 3 24
"lncRNA_15242" 25 0 0 4 135
"lncRNA_15243" 0 0 2 16 1
"lncRNA_15244" 0 3 0 0 16
"lncRNA_15245" 0 0 1 0 14
"lncRNA_15246" 15 0 29 0 0
"lncRNA_15247" 69 0 38 4 145
