"POC.47" "POC.48" "POC.50" "POC.53" "POC.57"
"lncRNA_8549" 11 27 35 98 51
"lncRNA_8551" 20 32 130 31 24
"lncRNA_8554" 8 6 12 52 19
"lncRNA_8556" 100 63 165 115 155
"lncRNA_8557" 80 109 36 54 33
"lncRNA_8558" 48 0 42 51 3
"lncRNA_8559" 37 27 38 37 55
"lncRNA_8564" 14 12 75 110 26
"lncRNA_8569" 31 12 32 6 4
"lncRNA_8570" 17 5 96 77 2
"lncRNA_8572" 29 11 112 66 22
"lncRNA_8573" 7 2 4 4 10
"lncRNA_8575" 24 10 26 20 34
"lncRNA_8579" 95 16 20 20 0
"lncRNA_8580" 5 18 21 17 4
"lncRNA_8581" 142 314 70 359 208
"lncRNA_8582" 1785 1345 2209 2624 1930
"lncRNA_8583" 0 6 0 34 18
"lncRNA_8584" 11 6 0 15 53
"lncRNA_8585" 0 2 1 51 0
"lncRNA_8586" 21 10 10 71 59
"lncRNA_8587" 10 1 5 2 3
"lncRNA_8588" 8 17 36 7 33
"lncRNA_8589" 70 34 115 11 21
"lncRNA_8590" 238 348 643 97 231
"lncRNA_8591" 175 176 156 224 167
"lncRNA_8592" 38 1 64 25 0
"lncRNA_8593" 171 177 172 439 88
"lncRNA_8594" 148 156 55 171 408
"lncRNA_8596" 514 720 289 365 564
"lncRNA_8597" 26 8 0 0 0
"lncRNA_8598" 71 94 18 83 19
"lncRNA_8599" 236 288 296 171 306
"lncRNA_8600" 0 19 31 56 2
"lncRNA_8601" 73 2 39 31 36
"lncRNA_8607" 180 279 215 289 65
"lncRNA_8608" 0 30 5 42 7
"lncRNA_8609" 8 105 14 19 56
"lncRNA_8610" 1281 473 1465 520 518
"lncRNA_8611" 469 20 585 288 154
"lncRNA_8612" 77 70 122 62 61
"lncRNA_8613" 42 66 17 0 117
"lncRNA_8614" 10 55 7 0 22
"lncRNA_8615" 2 2 20 9 21
"lncRNA_8616" 915 213 814 1280 78
"lncRNA_8617" 126 141 104 115 65
"lncRNA_8618" 10 32 20 0 41
"lncRNA_8619" 20 2 6 0 2
"lncRNA_8620" 184 33 24 31 40
"lncRNA_8621" 40 279 91 53 238
"lncRNA_8622" 1 0 22 0 24
"lncRNA_8623" 69 33 61 67 33
"lncRNA_8627" 115 71 177 252 144
"lncRNA_8637" 38 44 92 62 20
"lncRNA_8640" 0 5 30 12 15
"lncRNA_8641" 2 23 148 45 20
"lncRNA_8644" 1 3 0 42 0
"lncRNA_8645" 650 167 294 263 75
"lncRNA_8646" 0 8 8 39 0
"lncRNA_8647" 7 7 0 32 6
"lncRNA_8648" 30 2 0 88 10
"lncRNA_8649" 16 3 23 93 48
"lncRNA_8650" 17 9 41 28 36
"lncRNA_8651" 28 0 59 8 15
"lncRNA_8654" 55 16 2 22 15
"lncRNA_8655" 14 6 26 10 1
"lncRNA_8656" 22 2 17 31 41
"lncRNA_8659" 14 10 42 113 75
"lncRNA_8661" 12 0 6 26 14
"lncRNA_8663" 102 183 274 385 145
"lncRNA_8664" 6 2 2 42 15
"lncRNA_8668" 0 0 15 0 0
"lncRNA_8677" 6 1 0 14 1
"lncRNA_8678" 9 20 43 3 3
"lncRNA_8679" 10 11 70 16 112
"lncRNA_8681" 1 32 23 36 75
"lncRNA_8682" 62 47 24 18 4
"lncRNA_8684" 123 15 9 33 49
"lncRNA_8685" 36 47 28 52 4
"lncRNA_8686" 15 27 12 11 35
"lncRNA_8687" 10 1 59 0 13
"lncRNA_8693" 11 4 5 17 4
"lncRNA_8694" 9 0 43 0 14
"lncRNA_8695" 0 0 0 43 7
"lncRNA_8698" 25 84 29 63 43
"lncRNA_8703" 55 20 22 109 92
"lncRNA_8704" 22 14 35 17 3
"lncRNA_8705" 36 1 8 45 10
"lncRNA_8711" 0 5 4 32 30
"lncRNA_8712" 5 22 66 17 1
"lncRNA_8714" 8 26 41 36 2
"lncRNA_8715" 1 26 43 37 23
"lncRNA_8717" 86 104 256 43 398
"lncRNA_8720" 4 7 4 8 14
"lncRNA_8722" 0 13 0 31 12
"lncRNA_8723" 0 0 17 6 0
"lncRNA_8724" 0 3 9 7 0
"lncRNA_8729" 45 39 51 201 118
"lncRNA_8730" 0 19 33 14 2
"lncRNA_8733" 4 24 10 23 41
"lncRNA_8734" 3 43 42 55 0
"lncRNA_8735" 620 797 785 866 342
"lncRNA_8736" 15 35 7 115 39
"lncRNA_8739" 17 0 0 0 4
"lncRNA_8740" 271 674 2019 245 84
"lncRNA_8741" 500 263 215 486 126
"lncRNA_8742" 148 141 82 123 282
"lncRNA_8743" 4 23 14 32 39
"lncRNA_8744" 0 9 0 53 67
"lncRNA_8745" 17 0 36 14 30
"lncRNA_8746" 222 20 64 35 46
"lncRNA_8747" 6 19 21 60 4
"lncRNA_8748" 1 9 4 7 14
"lncRNA_8749" 1790 1277 1554 1957 1526
"lncRNA_8750" 46 103 182 680 49
"lncRNA_8751" 593 109 250 181 452
"lncRNA_8752" 403 818 899 3632 233
"lncRNA_8753" 23 2 27 76 3
"lncRNA_8754" 87 17 49 30 72
"lncRNA_8755" 171 82 709 294 186
"lncRNA_8761" 88 445 174 177 231
"lncRNA_8765" 60 20 182 53 46
"lncRNA_8772" 1 39 20 0 29
"lncRNA_8773" 0 0 7 0 6
"lncRNA_8774" 0 0 58 9 0
"lncRNA_8775" 0 78 126 53 12
"lncRNA_8776" 8 2 119 67 0
"lncRNA_8777" 0 19 0 2 0
"lncRNA_8778" 0 28 8 7 0
"lncRNA_8779" 0 13 0 40 0
"lncRNA_8780" 0 1 28 23 14
"lncRNA_8781" 75 22 53 29 33
"lncRNA_8782" 52 30 154 255 15
"lncRNA_8783" 2 0 55 54 0
"lncRNA_8784" 0 6 30 10 4
"lncRNA_8785" 0 0 19 12 1
"lncRNA_8786" 8 0 0 0 12
"lncRNA_8787" 0 1 1 1 14
"lncRNA_8788" 2 0 23 9 0
"lncRNA_8789" 0 0 29 3 0
"lncRNA_8790" 12 0 1 23 0
"lncRNA_8791" 4 0 83 8 255
"lncRNA_8792" 0 0 20 0 0
"lncRNA_8793" 7 3 2 3 0
"lncRNA_8794" 0 0 8 0 0
"lncRNA_8795" 0 7 13 70 0
"lncRNA_8796" 0 20 16 9 0
"lncRNA_8797" 0 0 85 0 0
"lncRNA_8798" 20 3 31 11 8
"lncRNA_8799" 4 0 0 14 34
"lncRNA_8800" 51 25 0 21 1
"lncRNA_8801" 0 2 31 30 4
"lncRNA_8803" 0 0 0 28 0
"lncRNA_8804" 5 23 6 49 15
"lncRNA_8805" 95 54 27 34 28
"lncRNA_8806" 0 2 17 7 27
"lncRNA_8807" 0 7 0 16 13
"lncRNA_8808" 0 13 15 14 22
"lncRNA_8809" 880 80 83 100 18
"lncRNA_8810" 0 0 0 18 0
"lncRNA_8811" 36 0 26 1 0
"lncRNA_8812" 23 4 5 18 19
"lncRNA_8813" 4 6 8 0 19
"lncRNA_8814" 0 9 0 30 0
"lncRNA_8815" 20 0 16 0 0
"lncRNA_8816" 25 0 70 70 89
"lncRNA_8817" 0 9 46 2 74
"lncRNA_8818" 0 16 14 2 65
"lncRNA_8819" 0 0 1 18 18
"lncRNA_8820" 7 0 0 20 5
"lncRNA_8821" 1 8 7 57 6
"lncRNA_8823" 15 0 18 16 33
"lncRNA_8825" 9 4 1 40 0
"lncRNA_8826" 0 2 39 2 0
"lncRNA_8827" 23 1 42 40 9
"lncRNA_8828" 0 2 0 44 0
"lncRNA_8829" 0 0 11 0 0
"lncRNA_8830" 0 0 8 34 0
"lncRNA_8831" 0 0 0 6 14
"lncRNA_8832" 11 40 67 27 49
"lncRNA_8833" 27 1 57 1 9
"lncRNA_8834" 294 90 134 84 50
"lncRNA_8835" 0 2 18 10 24
"lncRNA_8836" 9 3 13 41 2
"lncRNA_8837" 0 0 26 0 0
"lncRNA_8839" 46 11 37 21 18
"lncRNA_8840" 52 165 52 63 97
"lncRNA_8841" 32 0 16 3 0
"lncRNA_8842" 7 15 21 2 8
"lncRNA_8843" 14 9 18 16 4
"lncRNA_8844" 8 22 18 56 0
"lncRNA_8845" 1 0 0 0 10
"lncRNA_8846" 4 2 32 0 4
"lncRNA_8847" 0 0 14 30 0
"lncRNA_8848" 0 0 0 42 0
"lncRNA_8849" 6 0 14 2 30
"lncRNA_8850" 0 60 24 37 0
"lncRNA_8851" 0 5 82 15 7
"lncRNA_8852" 0 4 2 8 0
"lncRNA_8853" 0 0 9 19 0
"lncRNA_8854" 0 0 0 1 8
"lncRNA_8855" 0 8 0 11 1
"lncRNA_8857" 0 22 12 4 6
"lncRNA_8858" 0 0 5 26 0
"lncRNA_8859" 0 0 3 23 28
"lncRNA_8860" 1 30 0 0 2
"lncRNA_8861" 0 0 0 26 0
"lncRNA_8862" 0 0 20 0 0
"lncRNA_8863" 15 0 39 1 0
"lncRNA_8864" 0 0 0 19 1
"lncRNA_8865" 0 16 49 99 2
"lncRNA_8866" 0 15 24 45 0
"lncRNA_8867" 0 2 19 15 10
"lncRNA_8868" 13 2 14 27 0
"lncRNA_8870" 8 1 32 14 2
"lncRNA_8872" 29 12 8 6 21
"lncRNA_8873" 0 5 1 8 18
"lncRNA_8875" 0 6 30 0 2
"lncRNA_8876" 31 51 58 80 6
"lncRNA_8877" 0 0 16 24 0
"lncRNA_8878" 8 2 35 14 2
"lncRNA_8879" 1 0 3 6 0
"lncRNA_8880" 0 0 0 0 22
"lncRNA_8881" 0 0 0 0 11
"lncRNA_8882" 3 0 0 0 21
"lncRNA_8883" 5 3 1 0 12
"lncRNA_8884" 8 81 104 4 2
"lncRNA_8885" 0 0 26 8 0
"lncRNA_8886" 0 0 0 0 12
"lncRNA_8887" 11 1 2 11 35
"lncRNA_8888" 0 0 0 0 15
"lncRNA_8889" 0 16 36 39 8
"lncRNA_8890" 22 0 0 0 0
"lncRNA_8891" 0 22 10 16 0
"lncRNA_8892" 8 28 46 85 0
"lncRNA_8893" 0 9 21 0 0
"lncRNA_8894" 0 0 0 25 0
"lncRNA_8895" 14 21 2 76 139
"lncRNA_8896" 8 0 0 28 11
"lncRNA_8897" 0 26 0 6 0
"lncRNA_8898" 0 9 0 43 56
"lncRNA_8899" 0 0 0 0 60
"lncRNA_8900" 30 0 17 0 0
"lncRNA_8901" 0 6 23 2 12
"lncRNA_8902" 0 11 44 28 0
"lncRNA_8903" 0 9 0 18 6
"lncRNA_8904" 5 12 24 39 0
"lncRNA_8905" 0 5 13 22 0
"lncRNA_8906" 0 0 1 26 0
"lncRNA_8907" 0 28 52 92 0
"lncRNA_8908" 0 0 3 0 25
"lncRNA_8909" 2 0 8 1 35
"lncRNA_8910" 0 0 14 20 8
"lncRNA_8911" 19 8 0 12 49
"lncRNA_8912" 0 0 34 6 0
"lncRNA_8913" 0 25 38 64 12
"lncRNA_8914" 0 0 0 1 12
"lncRNA_8915" 6 8 16 21 2
"lncRNA_8916" 6 1 16 1 8
"lncRNA_8917" 2 83 10 65 0
"lncRNA_8918" 14 11 5 7 0
"lncRNA_8919" 93 6 504 0 49
"lncRNA_8920" 7 0 7 0 4
"lncRNA_8921" 0 0 0 0 18
"lncRNA_8922" 3 5 28 4 2
"lncRNA_8923" 0 20 4 0 0
"lncRNA_8924" 0 5 0 14 19
"lncRNA_8925" 0 18 0 0 0
"lncRNA_8926" 10 8 20 0 2
"lncRNA_8927" 0 0 15 0 0
"lncRNA_8928" 0 14 33 28 0
"lncRNA_8929" 8 54 64 70 114
"lncRNA_8930" 2 40 112 120 0
"lncRNA_8931" 0 8 29 59 0
"lncRNA_8932" 0 15 56 67 0
"lncRNA_8933" 0 31 26 11 0
"lncRNA_8934" 0 13 36 19 19
"lncRNA_8935" 0 1 0 0 18
"lncRNA_8936" 0 3 7 8 0
"lncRNA_8937" 0 48 49 81 0
"lncRNA_8938" 0 16 11 5 46
"lncRNA_8939" 0 14 12 44 5
"lncRNA_8940" 7 38 57 31 0
"lncRNA_8941" 0 0 0 0 14
"lncRNA_8942" 2 31 39 7 6
"lncRNA_8943" 0 0 20 0 0
"lncRNA_8944" 0 22 9 43 0
"lncRNA_8945" 8 35 65 58 24
"lncRNA_8946" 0 23 46 21 0
"lncRNA_8947" 10 72 29 38 20
"lncRNA_8948" 16 213 0 325 675
"lncRNA_8949" 0 2 3 7 24
"lncRNA_8950" 0 28 0 15 0
"lncRNA_8951" 6 0 0 0 26
"lncRNA_8952" 0 0 2 12 16
"lncRNA_8953" 2 4 0 10 8
"lncRNA_8954" 0 15 37 20 18
"lncRNA_8955" 36 106 131 178 52
"lncRNA_8956" 6 24 0 2 1
"lncRNA_8957" 10 23 19 8 2
"lncRNA_8958" 0 22 42 19 0
"lncRNA_8959" 0 23 10 2 0
"lncRNA_8960" 0 17 7 26 6
"lncRNA_8961" 13 57 26 81 7
"lncRNA_8962" 31 75 55 33 58
"lncRNA_8963" 13 51 8 27 8
"lncRNA_8964" 0 0 4 0 12
"lncRNA_8965" 1 8 17 6 0
"lncRNA_8966" 13 2 2 8 26
"lncRNA_8967" 0 23 20 16 0
"lncRNA_8968" 38 26 1 25 40
"lncRNA_8969" 4 57 96 136 0
"lncRNA_8970" 0 27 27 20 4
"lncRNA_8971" 1 32 47 45 6
"lncRNA_8972" 36 1 78 103 12
"lncRNA_8973" 0 0 0 0 24
"lncRNA_8974" 10 3 0 37 0
"lncRNA_8975" 44 183 10 11 19
"lncRNA_8976" 14 38 17 9 2
"lncRNA_8977" 0 0 0 0 21
"lncRNA_8978" 0 2 18 37 0
"lncRNA_8979" 6 20 0 13 0
"lncRNA_8980" 20 8 0 6 0
"lncRNA_8981" 22 0 39 9 1
"lncRNA_8982" 27 12 5 6 20
"lncRNA_8983" 0 0 0 32 0
"lncRNA_8984" 0 5 15 46 30
"lncRNA_8986" 0 0 15 40 0
"lncRNA_8987" 0 0 0 0 12
"lncRNA_8988" 0 20 42 0 0
"lncRNA_8989" 13 0 3 0 14
"lncRNA_8990" 28 37 12 8 23
"lncRNA_8991" 2 0 32 0 3
"lncRNA_8992" 820 0 0 51 0
"lncRNA_8993" 308 0 0 3 0
"lncRNA_8994" 0 40 22 17 0
"lncRNA_8995" 0 30 24 30 0
"lncRNA_8996" 0 0 0 0 12
"lncRNA_8997" 0 26 25 57 0
"lncRNA_8999" 24 10 59 7 2
"lncRNA_9001" 28 11 20 50 37
"lncRNA_9003" 43 37 6 16 13
"lncRNA_9006" 1 16 7 3 0
"lncRNA_9008" 25 23 27 6 19
"lncRNA_9009" 0 4 0 7 68
"lncRNA_9010" 0 36 36 18 106
"lncRNA_9011" 0 2 21 48 204
"lncRNA_9013" 13 11 13 1 3
"lncRNA_9015" 28 12 45 12 18
"lncRNA_9021" 145 194 130 126 55
"lncRNA_9022" 34 9 0 0 0
"lncRNA_9023" 0 30 4 1 10
"lncRNA_9024" 2 8 68 87 37
"lncRNA_9025" 4 0 25 53 69
"lncRNA_9026" 2176 2182 3338 3197 3793
"lncRNA_9027" 8 39 74 69 5
"lncRNA_9028" 411 338 231 467 265
"lncRNA_9032" 0 0 0 26 0
"lncRNA_9034" 254 1698 251 1300 1352
"lncRNA_9035" 15 17 6 22 16
"lncRNA_9042" 102 165 237 265 159
"lncRNA_9044" 7 23 3 3 0
"lncRNA_9045" 0 5 20 7 0
"lncRNA_9046" 5 6 12 14 40
"lncRNA_9047" 1 18 82 19 4
"lncRNA_9048" 0 16 9 49 0
"lncRNA_9049" 0 46 20 0 0
"lncRNA_9050" 35 19 28 20 3
"lncRNA_9051" 74 104 96 101 55
"lncRNA_9053" 0 26 16 29 0
"lncRNA_9054" 12 0 76 8 0
"lncRNA_9055" 87 223 40 132 55
"lncRNA_9057" 0 4 0 17 35
"lncRNA_9058" 4 43 103 82 32
"lncRNA_9060" 748 1466 1131 1240 1144
"lncRNA_9061" 48 0 73 9 5
"lncRNA_9062" 91 46 192 54 98
"lncRNA_9063" 442 268 785 344 616
"lncRNA_9065" 15 19 36 43 14
"lncRNA_9066" 46 129 77 215 252
"lncRNA_9068" 12 16 1 11 22
"lncRNA_9069" 0 10 0 8 12
"lncRNA_9072" 433 209 657 412 500
"lncRNA_9076" 176 129 208 137 174
"lncRNA_9077" 6 17 17 11 3
"lncRNA_9078" 6 0 5 36 0
"lncRNA_9079" 31 4 0 0 0
"lncRNA_9080" 423 432 587 449 854
"lncRNA_9081" 108 126 132 128 165
"lncRNA_9082" 53 1115 151 484 37
"lncRNA_9083" 0 13 3 1 19
"lncRNA_9086" 3 19 17 52 4
"lncRNA_9088" 65 96 99 71 37
"lncRNA_9089" 139 146 245 379 63
"lncRNA_9093" 1457 10566 2500 5249 1953
"lncRNA_9094" 520 498 814 617 496
"lncRNA_9095" 380 483 535 1668 383
"lncRNA_9096" 122 63 97 42 89
"lncRNA_9097" 0 0 4 8 0
"lncRNA_9098" 5 29 24 18 10
"lncRNA_9099" 4 10 29 5 5
"lncRNA_9100" 0 0 0 328 0
"lncRNA_9101" 71 25 67 111 44
"lncRNA_9102" 57 29 42 96 25
"lncRNA_9103" 7040 20561 13273 12914 13245
"lncRNA_9105" 224 97 207 187 42
"lncRNA_9106" 0 56 304 168 489
"lncRNA_9112" 27 108 38 78 99
"lncRNA_9113" 0 34 53 48 0
"lncRNA_9114" 86 95 94 39 12
"lncRNA_9115" 0 0 8 0 0
"lncRNA_9116" 30 0 3 13 22
"lncRNA_9118" 331 591 293 502 542
"lncRNA_9119" 197 202 209 126 303
"lncRNA_9120" 0 885 4 9 0
"lncRNA_9121" 0 28 5 72 13
"lncRNA_9122" 730 1357 746 1277 703
"lncRNA_9123" 1177 448 452 1053 305
"lncRNA_9124" 22 24 29 43 64
"lncRNA_9125" 782 527 350 846 679
"lncRNA_9129" 33 35 14 18 30
"lncRNA_9130" 562 572 694 705 386
"lncRNA_9131" 115 189 238 123 125
"lncRNA_9132" 2010 3647 1737 3225 1220
"lncRNA_9133" 242 139 64 63 38
"lncRNA_9135" 50 36 90 29 20
"lncRNA_9136" 86 103 156 201 242
"lncRNA_9137" 1058 988 1089 1378 945
"lncRNA_9141" 628 292 468 315 145
"lncRNA_9142" 0 16 8 47 32
"lncRNA_9143" 0 23 0 12 9
"lncRNA_9144" 42 129 172 111 106
"lncRNA_9145" 16 98 617 6 176
"lncRNA_9146" 61 14 17 41 17
"lncRNA_9150" 237 212 237 344 70
"lncRNA_9151" 66 0 1 5 16
"lncRNA_9152" 1 0 23 6 148
"lncRNA_9155" 108 145 16 0 0
"lncRNA_9156" 1 70 175 11 2
"lncRNA_9157" 10 110 15 8 22
"lncRNA_9158" 480 573 1193 639 722
"lncRNA_9164" 185 347 475 388 249
"lncRNA_9170" 375 217 200 209 159
"lncRNA_9172" 61 34 23 8 0
"lncRNA_9173" 143 196 200 152 114
"lncRNA_9174" 197 174 174 212 246
"lncRNA_9175" 21 42 71 66 75
"lncRNA_9179" 132 77 126 161 54
"lncRNA_9180" 68 42 15 67 92
"lncRNA_9181" 10 9 2 5 81
"lncRNA_9182" 15743 11794 10977 10303 8381
"lncRNA_9184" 6 4 0 8 31
"lncRNA_9185" 374 1321 92 234 60
"lncRNA_9186" 24 0 2 28 0
"lncRNA_9191" 0 5 40 16 0
"lncRNA_9192" 27 123 69 60 0
"lncRNA_9193" 0 22 29 6 0
"lncRNA_9194" 6 37 59 31 39
"lncRNA_9195" 29 13 0 45 121
"lncRNA_9196" 0 10 0 17 0
"lncRNA_9197" 12 0 2 4 20
"lncRNA_9198" 39 156 6 95 135
"lncRNA_9199" 0 7 6 24 0
"lncRNA_9200" 131 127 133 247 111
"lncRNA_9201" 81 4 1 17 27
"lncRNA_9202" 5 31 0 4 10
"lncRNA_9203" 0 57 0 28 8
"lncRNA_9204" 0 11 0 22 0
"lncRNA_9205" 6 23 10 0 39
"lncRNA_9206" 0 42 66 42 5
"lncRNA_9207" 5 4 7 23 222
"lncRNA_9208" 15 158 67 53 95
"lncRNA_9209" 0 0 19 7 0
"lncRNA_9210" 0 7 10 0 0
"lncRNA_9211" 14 4 0 0 10
"lncRNA_9212" 26 0 0 4 2
"lncRNA_9213" 26 0 8 46 0
"lncRNA_9214" 34 13 73 34 8
"lncRNA_9215" 0 1 0 1 27
"lncRNA_9216" 0 0 26 0 0
"lncRNA_9217" 0 16 51 4 27
"lncRNA_9218" 21 3 91 4 8
"lncRNA_9219" 0 59 64 38 9
"lncRNA_9220" 0 21 0 3 3
"lncRNA_9221" 6 10 29 10 0
"lncRNA_9222" 0 0 36 45 0
"lncRNA_9223" 0 2 0 0 12
"lncRNA_9224" 2 0 7 0 12
"lncRNA_9225" 24 0 3 18 0
"lncRNA_9226" 0 7 11 33 0
"lncRNA_9227" 18 0 0 0 0
"lncRNA_9228" 0 26 16 20 0
"lncRNA_9229" 0 10 12 132 2
"lncRNA_9230" 47 4 0 0 0
"lncRNA_9231" 0 0 28 0 8
"lncRNA_9232" 0 0 3 44 0
"lncRNA_9233" 0 11 32 10 3
"lncRNA_9234" 0 0 11 24 0
"lncRNA_9235" 0 15 28 55 0
"lncRNA_9236" 0 8 24 29 0
"lncRNA_9237" 128 51 97 89 79
"lncRNA_9238" 0 0 46 9 0
"lncRNA_9239" 1 0 27 0 0
"lncRNA_9240" 3 10 33 0 4
"lncRNA_9241" 14 11 14 6 29
"lncRNA_9242" 0 0 35 0 0
"lncRNA_9243" 0 6 40 17 0
"lncRNA_9244" 26 74 8 19 28
"lncRNA_9245" 0 23 21 14 12
"lncRNA_9246" 0 4 4 19 0
"lncRNA_9247" 6 1 45 12 0
"lncRNA_9248" 37 1 49 28 0
"lncRNA_9249" 0 14 25 10 0
"lncRNA_9250" 0 29 30 51 2
"lncRNA_9251" 0 0 40 0 0
"lncRNA_9252" 0 0 10 50 0
"lncRNA_9253" 0 13 4 0 12
"lncRNA_9254" 9 45 79 88 16
"lncRNA_9255" 78 13 8 93 2
"lncRNA_9256" 0 5 0 26 0
"lncRNA_9257" 14 7 13 29 28
"lncRNA_9258" 157 260 444 193 308
"lncRNA_9259" 284 101 203 235 139
"lncRNA_9260" 5 25 27 53 0
"lncRNA_9261" 0 7 15 0 34
"lncRNA_9262" 12 3 7 10 21
"lncRNA_9263" 0 0 0 31 0
"lncRNA_9264" 0 0 0 0 14
"lncRNA_9265" 0 0 33 27 2
"lncRNA_9266" 8 0 6 4 13
"lncRNA_9267" 0 0 8 0 14
"lncRNA_9268" 0 10 0 0 14
"lncRNA_9269" 0 23 4 15 0
"lncRNA_9270" 0 0 20 9 0
"lncRNA_9271" 0 26 6 2 2
"lncRNA_9272" 3 12 7 4 17
"lncRNA_9273" 4 11 66 6 0
"lncRNA_9274" 0 16 45 48 0
"lncRNA_9275" 10 31 25 6 3
"lncRNA_9276" 0 4 2 0 22
"lncRNA_9277" 0 8 58 80 0
"lncRNA_9278" 44 10 35 58 76
"lncRNA_9279" 0 0 27 8 0
"lncRNA_9280" 27 32 28 12 0
"lncRNA_9281" 0 0 0 0 14
"lncRNA_9282" 0 21 55 41 0
"lncRNA_9283" 0 17 22 3 6
"lncRNA_9284" 0 0 0 1 130
"lncRNA_9285" 8 18 27 54 0
"lncRNA_9286" 0 26 6 1 0
"lncRNA_9287" 0 18 0 8 12
"lncRNA_9288" 12 15 50 12 36
"lncRNA_9289" 0 0 0 0 14
"lncRNA_9290" 0 12 4 47 127
"lncRNA_9291" 0 21 8 0 5
"lncRNA_9292" 1 2 10 34 20
"lncRNA_9293" 0 30 10 9 0
"lncRNA_9294" 9 9 10 41 0
"lncRNA_9295" 3 4 21 0 0
"lncRNA_9296" 0 0 19 35 2
"lncRNA_9297" 0 4 60 42 0
"lncRNA_9298" 0 7 27 7 4
"lncRNA_9299" 0 2 9 26 0
"lncRNA_9300" 0 0 0 0 11
"lncRNA_9301" 0 0 3 27 0
"lncRNA_9302" 75 35 13 209 472
"lncRNA_9303" 35 6 2 37 22
"lncRNA_9304" 62 39 86 14 32
"lncRNA_9305" 125 20 131 61 52
"lncRNA_9306" 21 23 99 28 10
"lncRNA_9307" 1 32 22 59 0
"lncRNA_9308" 0 26 104 85 0
"lncRNA_9309" 9 6 10 49 4
"lncRNA_9310" 0 0 0 93 0
"lncRNA_9311" 0 23 3 5 18
"lncRNA_9312" 0 18 34 4 14
"lncRNA_9313" 0 20 47 45 0
"lncRNA_9314" 78 8 138 14 34
"lncRNA_9315" 38 126 152 49 148
"lncRNA_9316" 386 193 621 477 314
"lncRNA_9317" 0 0 71 51 0
"lncRNA_9318" 14 27 47 42 57
"lncRNA_9319" 20 56 38 19 83
"lncRNA_9320" 18 18 36 18 34
"lncRNA_9321" 51 18 38 52 33
"lncRNA_9322" 6 8 69 29 0
"lncRNA_9323" 40 177 3 29 19
"lncRNA_9325" 0 0 16 23 2
"lncRNA_9326" 0 0 12 12 0
"lncRNA_9327" 0 0 22 0 0
"lncRNA_9328" 13 2 12 41 0
"lncRNA_9329" 0 37 6 7 0
"lncRNA_9330" 0 3 33 4 0
"lncRNA_9331" 94 120 80 21 48
"lncRNA_9332" 0 11 31 12 0
"lncRNA_9333" 0 22 52 0 0
"lncRNA_9334" 12 9 35 34 40
"lncRNA_9335" 0 0 0 13 0
"lncRNA_9336" 0 13 0 18 0
"lncRNA_9337" 1 8 7 26 0
"lncRNA_9338" 1 0 3 11 11
"lncRNA_9339" 4 2 0 2 17
"lncRNA_9340" 29 8 13 7 4
"lncRNA_9341" 0 2 10 9 18
"lncRNA_9342" 11 13 16 22 16
"lncRNA_9343" 20 8 30 2 0
"lncRNA_9344" 2 43 80 65 0
"lncRNA_9345" 48 22 12 49 20
"lncRNA_9346" 0 0 0 0 85
"lncRNA_9347" 1 24 0 28 0
"lncRNA_9348" 0 12 0 0 22
"lncRNA_9349" 0 0 0 34 0
"lncRNA_9350" 0 20 24 47 0
"lncRNA_9351" 0 3 0 0 34
"lncRNA_9352" 0 76 130 55 0
"lncRNA_9353" 0 21 14 20 0
"lncRNA_9354" 8 16 19 29 23
"lncRNA_9355" 6 2 20 0 45
"lncRNA_9356" 28 0 0 0 4
"lncRNA_9357" 17 43 47 18 27
"lncRNA_9358" 0 2 28 44 0
"lncRNA_9359" 0 28 90 23 0
"lncRNA_9360" 0 3 4 1 48
"lncRNA_9361" 0 28 0 0 0
"lncRNA_9362" 12 10 168 6 27
"lncRNA_9363" 0 7 23 48 13
"lncRNA_9364" 16 12 19 44 35
"lncRNA_9365" 4 0 0 21 21
"lncRNA_9366" 6 2 13 10 13
"lncRNA_9367" 6 30 0 0 0
"lncRNA_9368" 42 3 9 26 26
"lncRNA_9369" 0 15 0 0 0
"lncRNA_9370" 0 0 4 21 0
"lncRNA_9371" 9 0 18 0 2
"lncRNA_9372" 2 1 24 15 0
"lncRNA_9373" 22 0 32 0 63
"lncRNA_9374" 0 111 185 63 11
"lncRNA_9375" 79 86 16 71 0
"lncRNA_9376" 10 37 0 15 0
"lncRNA_9382" 151 8 71 80 26
"lncRNA_9383" 4 35 16 26 21
"lncRNA_9384" 15 112 62 75 65
"lncRNA_9387" 99 10 0 87 18
"lncRNA_9388" 286 195 247 214 259
"lncRNA_9389" 174 283 268 247 225
"lncRNA_9390" 0 5 23 87 0
"lncRNA_9391" 107 158 43 56 230
"lncRNA_9392" 1 13 0 0 0
"lncRNA_9393" 0 7 29 3 0
"lncRNA_9396" 207 218 197 86 226
"lncRNA_9397" 0 0 6 22 4
"lncRNA_9398" 0 41 39 12 0
"lncRNA_9399" 12 6 0 130 0
"lncRNA_9400" 0 2 8 8 18
"lncRNA_9401" 266 386 377 1010 588
"lncRNA_9402" 61 70 29 53 40
"lncRNA_9403" 280 150 195 513 235
"lncRNA_9404" 102 2 213 10 69
"lncRNA_9405" 89 218 290 117 115
"lncRNA_9406" 0 0 0 0 200
"lncRNA_9409" 1230 319 684 452 369
"lncRNA_9410" 16 12 46 66 33
