"","V1","V2","V3","V4.x","V5","V6","V7","V8","V9","V10","V11","V4.y","PCC.cor","p_value","adjusted_p_value"
"2537","Cluster_18711","ptg000023l:1822636-1823636",161,-22.16,2,20,425,448,20,"75.00%","85.00%","FUN_029432",-0.37810628089487,0.530310614334528,0.998649612991003
"2538","Cluster_18711","ptg000023l:21906591-21907591",160,-20.04,2,21,973,994,21,"76.19%","80.95%","FUN_031479",-0.525252204155767,0.363397387198715,0.998649612991003
"2539","Cluster_18711","ptg000023l:31748097-31749097",162,-23.76,2,19,69,90,17,"70.59%","88.24%","FUN_032418",-0.14438757029905,0.816800823872254,0.998649612991003
"2540","Cluster_18711","ptg000023l:39948578-39949578",175,-20.56,2,21,846,868,20,"85.00%","85.00%","FUN_033104",0.0884438302628253,0.887536802545843,0.998649612991003
"2541","Cluster_18711","ptg000027l:2379286-2380278",163,-20.14,2,21,209,234,23,"73.91%","73.91%","FUN_038103",0.332377287908602,0.584730674814567,0.998649612991003
"2542","Cluster_18711","ptg000031l:13572393-13573393",168,-23.46,2,21,244,265,19,"73.68%","84.21%","FUN_040861",-0.773358300200299,0.125025474987773,0.998649612991003
"2543","Cluster_18711","ptg000031l:1633714-1634714",163,-21.64,2,16,797,818,14,"78.57%","100.00%","FUN_039917",0.419485070864675,0.48200114415401,0.998649612991003
"2544","Cluster_18711","ptg000031l:5336323-5337323",174,-24.69,2,21,554,574,19,"84.21%","89.47%","FUN_040189",NA,NA,NA
"2545","Cluster_18711","ptg000035l:1942709-1943709",175,-21.67,2,20,964,985,18,"83.33%","88.89%","FUN_041323",-0.704723987963043,0.183838987872008,0.998649612991003
"2546","Cluster_18711","ptg000039l:797014-798014",161,-21.4,2,21,498,517,19,"78.95%","78.95%","FUN_042652",-0.591226589113858,0.293729976399866,0.998649612991003
"2547","Cluster_18723","ntLink_6:13091770-13092770",172,-20.18,2,21,410,431,19,"78.95%","84.21%","FUN_001507",-0.753258552580856,0.141557051799129,0.998649612991003
"2548","Cluster_18723","ntLink_6:18921872-18922872",154,-21.36,2,20,889,912,20,"70.00%","75.00%","FUN_002022",0.526960334990539,0.361547845956097,0.998649612991003
"2549","Cluster_18723","ntLink_6:19520436-19521436",155,-22.2,2,21,729,751,20,"70.00%","75.00%","FUN_002085",0.573765185476744,0.311800814869977,0.998649612991003
"2550","Cluster_18723","ntLink_6:5777589-5778589",148,-22.65,2,21,814,835,19,"63.16%","68.42%","FUN_000895",-0.188483307538188,0.761444215081786,0.998649612991003
"2551","Cluster_18723","ntLink_8:15255813-15256813",154,-24.6,2,20,630,653,20,"70.00%","75.00%","FUN_003772",NA,NA,NA
"2552","Cluster_18723","ntLink_8:2392034-2393034",188,-31.68,2,21,895,916,19,"89.47%","94.74%","FUN_002491",-0.431453830991605,0.468210297255784,0.998649612991003
"2553","Cluster_18723","ntLink_8:27905204-27906204",151,-21.01,2,20,279,300,18,"66.67%","72.22%","FUN_004858",NA,NA,NA
"2554","Cluster_18723","ntLink_8:28543234-28544234",151,-20.43,2,12,385,406,10,"90.00%","100.00%","FUN_004903",0.808112530727286,0.0979469174172379,0.998649612991003
"2555","Cluster_18723","ntLink_8:30175474-30176474",167,-21.97,2,21,443,465,20,"80.00%","80.00%","FUN_005026",0.69013036894623,0.197154842479478,0.998649612991003
"2556","Cluster_18723","ntLink_8:3195541-3196541",192,-31.78,2,21,646,667,19,"94.74%","94.74%","FUN_002534",0.405677794179214,0.498014918985434,0.998649612991003
"2557","Cluster_18723","ntLink_8:3295732-3296732",150,-21.67,2,20,923,946,20,"70.00%","70.00%","FUN_002543",-0.107275613606063,0.863674876897085,0.998649612991003
"2558","Cluster_18723","ntLink_8:36176627-36177627",167,-25.63,2,21,819,842,21,"76.19%","80.95%","FUN_005492",-0.343659162106467,0.571211740231895,0.998649612991003
"2559","Cluster_18723","ntLink_8:7082508-7083508",155,-22.02,2,12,614,635,10,"100.00%","100.00%","FUN_002861",0.643200122635739,0.241679254878225,0.998649612991003
"2560","Cluster_18723","ntLink_8:9117340-9118340",164,-23.02,2,21,441,462,19,"73.68%","78.95%","FUN_003353",-0.469815754415253,0.424611132105757,0.998649612991003
"2561","Cluster_18723","ntLink_8:9228732-9229732",164,-23.02,2,21,520,541,19,"73.68%","78.95%","FUN_003365",-0.479269418913488,0.414016032789904,0.998649612991003
"2562","Cluster_18723","ptg000001l:13050043-13051043",158,-21.2,2,21,746,772,24,"70.83%","75.00%","FUN_006481",0.640366460929429,0.244446123479072,0.998649612991003
"2563","Cluster_18723","ptg000002l:11283104-11284104",156,-21.64,2,21,889,910,19,"68.42%","73.68%","FUN_008415",-0.415583336018778,0.486515226259833,0.998649612991003
"2564","Cluster_18723","ptg000002l:14804787-14805787",162,-20.69,2,21,581,606,23,"73.91%","78.26%","FUN_008722",0.383477299145187,0.523987245948077,0.998649612991003
"2565","Cluster_18723","ptg000004l:11063016-11064016",151,-27.7,2,21,553,576,21,"66.67%","71.43%","FUN_009743",NA,NA,NA
"2566","Cluster_18723","ptg000004l:14067714-14068714",170,-23.01,2,20,114,137,20,"80.00%","85.00%","FUN_010061",NA,NA,NA
"2567","Cluster_18723","ptg000007l:11346822-11347187",142,-20.07,2,11,285,306,9,"88.89%","88.89%","FUN_011557",-0.465776473175606,0.42915667347626,0.998649612991003
"2568","Cluster_18723","ptg000007l:4774013-4775013",145,-21.03,2,10,497,518,8,"100.00%","100.00%","FUN_010952",0.204692618055193,0.741208852149127,0.998649612991003
"2569","Cluster_18723","ptg000007l:9207219-9208219",152,-21.45,2,21,783,804,19,"68.42%","68.42%","FUN_011368",NA,NA,NA
"2570","Cluster_18723","ptg000007l:9242316-9243316",161,-24.23,2,20,497,517,18,"77.78%","83.33%","FUN_011374",-0.0522670644564419,0.93348181911475,0.998649612991003
"2571","Cluster_18723","ptg000008l:18275700-18276700",155,-22.63,2,21,969,992,21,"66.67%","76.19%","FUN_012992",-0.263545775676222,0.668369033229313,0.998649612991003
"2572","Cluster_18723","ptg000008l:20722725-20723725",150,-20.3,2,20,615,639,21,"66.67%","71.43%","FUN_013306",0.526960334990539,0.361547845956097,0.998649612991003
"2573","Cluster_18723","ptg000008l:21851776-21852776",159,-21.62,2,21,386,408,20,"70.00%","80.00%","FUN_013377",0.150807492358515,0.808716266508903,0.998649612991003
"2574","Cluster_18723","ptg000008l:22040783-22041783",150,-21.4,2,11,576,597,9,"100.00%","100.00%","FUN_013394",-0.286014615053704,0.640862709452513,0.998649612991003
"2575","Cluster_18723","ptg000008l:23559584-23560584",151,-21.92,2,21,800,822,20,"65.00%","75.00%","FUN_013513",-0.524139658774361,0.364603270268236,0.998649612991003
"2576","Cluster_18723","ptg000008l:2494041-2495041",149,-20.45,2,21,232,251,19,"68.42%","73.68%","FUN_011887",0.0261849080833036,0.966664149831442,0.998649612991003
"2577","Cluster_18723","ptg000008l:33350437-33351437",170,-21.21,2,21,57,77,19,"78.95%","89.47%","FUN_014198",-0.300417017614181,0.623331192892836,0.998649612991003
"2578","Cluster_18723","ptg000008l:33824613-33825613",144,-20.1,2,19,888,908,17,"64.71%","76.47%","FUN_014237",-0.301811218486444,0.62163842951538,0.998649612991003
"2579","Cluster_18723","ptg000008l:3670100-3671100",175,-22.58,2,21,88,110,20,"85.00%","85.00%","FUN_011969",NA,NA,NA
"2580","Cluster_18723","ptg000008l:8505950-8506823",155,-20.54,2,21,376,398,20,"70.00%","75.00%","FUN_012383",NA,NA,NA
"2581","Cluster_18723","ptg000008l:8627750-8628750",159,-20.38,2,21,52,76,22,"63.64%","81.82%","FUN_012400",0.147085323875155,0.813402611152009,0.998649612991003
"2582","Cluster_18723","ptg000009l:18009960-18010960",167,-25.63,2,21,821,844,21,"76.19%","80.95%","FUN_015919",NA,NA,NA
"2583","Cluster_18723","ptg000009l:4708710-4709710",158,-22.22,2,20,621,643,19,"73.68%","78.95%","FUN_014953",0.766763222542959,0.130382527614244,0.998649612991003
"2584","Cluster_18723","ptg000009l:7227000-7228000",166,-24.01,2,20,671,693,19,"73.68%","89.47%","FUN_015188",-0.150462972225597,0.809149917833742,0.998649612991003
"2585","Cluster_18723","ptg000011l:1491791-1492791",179,-21.59,2,20,483,504,18,"83.33%","94.44%","FUN_016311",0.220884191199979,0.721065478016482,0.998649612991003
"2586","Cluster_18723","ptg000011l:4717271-4718271",153,-20.64,2,18,67,88,16,"75.00%","75.00%","FUN_016557",-0.56640216510433,0.31950305997437,0.998649612991003
"2587","Cluster_18723","ptg000012l:11842834-11843834",170,-22.14,2,21,249,272,21,"80.95%","85.71%","FUN_018675",NA,NA,NA
"2588","Cluster_18723","ptg000012l:17081018-17082018",154,-23.16,2,21,881,906,23,"69.57%","73.91%","FUN_019081",-0.263545775676221,0.668369033229313,0.998649612991003
"2589","Cluster_18723","ptg000012l:17358515-17359515",145,-22.23,2,10,53,74,8,"100.00%","100.00%","FUN_019114",NA,NA,NA
"2590","Cluster_18723","ptg000012l:17723362-17724362",162,-21.96,2,21,362,382,19,"78.95%","78.95%","FUN_019140",NA,NA,NA
"2591","Cluster_18723","ptg000012l:4034123-4035123",153,-20.41,2,21,228,249,20,"70.00%","80.00%","FUN_018073",0.595310371904908,0.289544253909757,0.998649612991003
"2592","Cluster_18723","ptg000012l:886474-887474",155,-20.17,2,21,89,114,23,"65.22%","73.91%","FUN_017834",-0.690513382156392,0.196802013838371,0.998649612991003
"2593","Cluster_18723","ptg000015l:10371767-10372767",164,-24.57,2,21,42,63,19,"73.68%","78.95%","FUN_020949",-0.723285251535166,0.167293590202275,0.998649612991003
"2594","Cluster_18723","ptg000015l:10381423-10382423",146,-20.25,2,11,7,28,9,"88.89%","100.00%","FUN_020951",-0.835421780157018,0.0781393093185699,0.998649612991003
"2595","Cluster_18723","ptg000015l:2904951-2905951",153,-20.64,2,18,444,465,16,"75.00%","75.00%","FUN_019501",-0.357563004075909,0.554632753470808,0.998649612991003
"2596","Cluster_18723","ptg000015l:6262956-6263956",157,-20.24,2,21,277,298,20,"75.00%","80.00%","FUN_019820",NA,NA,NA
"2597","Cluster_18723","ptg000015l:8399499-8400499",156,-22.43,2,21,704,725,19,"63.16%","78.95%","FUN_020751",0.214751833031966,0.728685951970977,0.998649612991003
"2598","Cluster_18723","ptg000017l:12508436-12509436",158,-22.79,2,20,231,257,23,"69.57%","73.91%","FUN_023895",NA,NA,NA
"2599","Cluster_18723","ptg000017l:4852072-4853072",161,-21.15,2,18,518,539,16,"81.25%","81.25%","FUN_023198",0.119979348459462,0.847604848164717,0.998649612991003
"2600","Cluster_18723","ptg000018l:10643081-10644081",147,-20.46,2,20,15,36,18,"61.11%","72.22%","FUN_024752",-0.416505432517561,0.485447610879329,0.998649612991003
"2601","Cluster_18723","ptg000018l:11301812-11302812",150,-20.68,2,11,485,506,9,"100.00%","100.00%","FUN_024808",0.183214406679406,0.768035905383268,0.998649612991003
"2602","Cluster_18723","ptg000018l:11591403-11592403",166,-20.31,2,21,829,853,22,"72.73%","86.36%","FUN_024838",-0.263545775676222,0.668369033229313,0.998649612991003
"2603","Cluster_18723","ptg000018l:6966240-6967240",169,-22.9,2,21,589,610,20,"85.00%","85.00%","FUN_024486",-0.202609801067441,0.74380520153978,0.998649612991003
"2604","Cluster_18723","ptg000018l:9844574-9845574",169,-22.81,2,19,107,130,19,"78.95%","89.47%","FUN_024685",-0.254187415550248,0.679878258761585,0.998649612991003
"2605","Cluster_18723","ptg000020l:14757199-14758199",154,-20.01,2,19,366,387,17,"70.59%","76.47%","FUN_026901",-0.296196531563867,0.628460214195514,0.998649612991003
"2606","Cluster_18723","ptg000020l:16383330-16384330",170,-22.19,2,20,252,274,19,"84.21%","84.21%","FUN_027063",-0.122058382366583,0.844977196162938,0.998649612991003
"2607","Cluster_18723","ptg000020l:4306262-4307262",152,-21.39,2,13,900,921,11,"90.91%","90.91%","FUN_026070",-0.30340625409687,0.619702784600752,0.998649612991003
"2608","Cluster_18723","ptg000020l:7475424-7476424",163,-22.25,2,21,981,999,19,"84.21%","84.21%","FUN_026295",-0.642811761587666,0.242057955341067,0.998649612991003
"2609","Cluster_18723","ptg000022l:1247194-1248194",149,-20.64,2,19,9,32,19,"68.42%","73.68%","FUN_028596",-0.0344934490475025,0.95609028720228,0.998649612991003
"2610","Cluster_18723","ptg000022l:5080296-5081296",163,-22.64,2,20,161,182,18,"72.22%","83.33%","FUN_028854",-0.388111837286549,0.518543193549473,0.998649612991003
"2611","Cluster_18723","ptg000022l:5207481-5208481",167,-22.74,2,20,331,352,18,"77.78%","83.33%","FUN_028857",NA,NA,NA
"2612","Cluster_18723","ptg000022l:7363203-7364203",145,-20.57,2,20,37,61,21,"66.67%","71.43%","FUN_029022",-0.104655508726001,0.866992114606115,0.998649612991003
"2613","Cluster_18723","ptg000023l:11134404-11134796",158,-22.79,2,20,231,257,23,"69.57%","73.91%","FUN_030521",-0.263545775676221,0.668369033229313,0.998649612991003
"2614","Cluster_18723","ptg000023l:11134404-11134796",158,-22.79,2,20,231,257,23,"69.57%","73.91%","FUN_030522",-0.0522670644564419,0.93348181911475,0.998649612991003
"2615","Cluster_18723","ptg000023l:11592788-11593788",158,-22.06,2,20,231,257,23,"69.57%","73.91%","FUN_030570",-0.477899751876607,0.415547261578306,0.998649612991003
"2616","Cluster_18723","ptg000023l:16368883-16369883",167,-23.13,2,21,971,994,21,"76.19%","80.95%","FUN_031009",-0.588281933937675,0.296757804626931,0.998649612991003
"2617","Cluster_18723","ptg000023l:18437452-18438452",144,-20.41,2,20,700,719,18,"66.67%","72.22%","FUN_031237",0.0369949812479151,0.952907273652319,0.998649612991003
"2618","Cluster_18723","ptg000023l:19153607-19154607",146,-22.62,2,11,225,246,9,"88.89%","100.00%","FUN_031305",0.841407517631692,0.0739855324307474,0.993393526691922
"2619","Cluster_18723","ptg000023l:20758575-20759490",155,-20.04,2,21,874,898,22,"68.18%","72.73%","FUN_031407",-0.0522670644564419,0.93348181911475,0.998649612991003
"2620","Cluster_18723","ptg000023l:21657658-21658658",155,-20.74,2,21,815,833,19,"78.95%","78.95%","FUN_031456",-0.784197515037984,0.116368437010705,0.998649612991003
"2621","Cluster_18723","ptg000023l:23722953-23723953",147,-21.61,2,21,483,507,22,"63.64%","68.18%","FUN_031639",-0.094312521908677,0.880095825058053,0.998649612991003
"2622","Cluster_18723","ptg000023l:24473133-24474133",152,-20.35,2,13,627,648,11,"90.91%","90.91%","FUN_031697",-0.196542461102406,0.751374953505014,0.998649612991003
"2623","Cluster_18723","ptg000023l:2497514-2498514",158,-21.05,2,21,502,526,22,"72.73%","77.27%","FUN_029500",NA,NA,NA
"2624","Cluster_18723","ptg000023l:25595573-25596573",150,-22,2,21,949,969,19,"68.42%","73.68%","FUN_031799",NA,NA,NA
"2625","Cluster_18723","ptg000023l:28139281-28140281",151,-20.11,2,12,23,44,10,"90.00%","100.00%","FUN_032034",-0.446755865252501,0.450706194807197,0.998649612991003
"2626","Cluster_18723","ptg000023l:28741027-28742027",165,-20.88,2,18,302,323,16,"75.00%","93.75%","FUN_032090",0.614596920709255,0.269991714538151,0.998649612991003
"2627","Cluster_18723","ptg000023l:28936456-28936613",148,-23.09,2,13,60,81,11,"81.82%","90.91%","FUN_032111",-0.316619260493629,0.603708449524528,0.998649612991003
"2628","Cluster_18723","ptg000023l:28936456-28936613",148,-23.09,2,13,60,81,11,"81.82%","90.91%","FUN_032112",0.312365262759404,0.608849977075498,0.998649612991003
"2629","Cluster_18723","ptg000023l:33163392-33164392",144,-20.1,2,19,591,611,17,"64.71%","76.47%","FUN_032555",0.124442493115627,0.841964797019033,0.998649612991003
"2630","Cluster_18723","ptg000023l:39647732-39648732",147,-20.02,2,21,851,875,22,"59.09%","72.73%","FUN_033073",NA,NA,NA
"2631","Cluster_18723","ptg000024l:1564919-1565919",155,-20.12,2,21,745,768,21,"66.67%","76.19%","FUN_033804",0.0257684698654993,0.967194196509229,0.998649612991003
"2632","Cluster_18723","ptg000024l:4364238-4365238",158,-25.39,2,21,429,455,24,"70.83%","75.00%","FUN_034062",-0.337714489780336,0.578327917679092,0.998649612991003
"2633","Cluster_18723","ptg000024l:9731916-9732916",167,-25.63,2,21,816,839,21,"76.19%","80.95%","FUN_034614",-0.240216000099164,0.697114961006912,0.998649612991003
"2634","Cluster_18723","ptg000025l:10482742-10483742",165,-23.04,2,20,946,966,18,"77.78%","88.89%","FUN_035665",0.526614924806697,0.361921666024919,0.998649612991003
"2635","Cluster_18723","ptg000025l:16577534-16578534",153,-20.04,2,20,814,834,18,"72.22%","77.78%","FUN_036210",0.871303577288703,0.0543396682017489,0.96546924320845
"2636","Cluster_18723","ptg000025l:18291848-18292848",160,-20.21,2,20,18,37,18,"77.78%","83.33%","FUN_036449",NA,NA,NA
"2637","Cluster_18723","ptg000025l:367034-368034",167,-25.75,2,21,52,74,20,"80.00%","80.00%","FUN_034814",-0.0873895256182643,0.888873986918593,0.998649612991003
"2638","Cluster_18723","ptg000025l:6065402-6065827",147,-24.11,2,21,383,400,19,"68.42%","73.68%","FUN_035287",-0.263545775676222,0.668369033229313,0.998649612991003
"2639","Cluster_18723","ptg000025l:7554845-7555845",151,-21.55,2,21,351,375,22,"63.64%","72.73%","FUN_035451",-0.643311756460957,0.241570427816066,0.998649612991003
"2640","Cluster_18723","ptg000025l:7786151-7786561",155,-20.37,2,21,165,188,21,"71.43%","71.43%","FUN_035475",NA,NA,NA
"2641","Cluster_18723","ptg000026l:9704929-9705929",153,-24.14,2,14,307,328,12,"83.33%","91.67%","FUN_037373",-0.159373028919342,0.797942280256505,0.998649612991003
"2642","Cluster_18723","ptg000027l:12024281-12025281",153,-20.41,2,18,926,947,16,"75.00%","75.00%","FUN_038845",0.777426127493836,0.121754853388014,0.998649612991003
"2643","Cluster_18723","ptg000027l:12745148-12746148",155,-22.68,2,18,422,442,16,"75.00%","87.50%","FUN_038912",-0.436988732504361,0.461862097862897,0.998649612991003
"2644","Cluster_18723","ptg000027l:15457015-15458015",158,-22.79,2,20,231,257,23,"69.57%","73.91%","FUN_039205",-0.611592886406457,0.273013382721408,0.998649612991003
"2645","Cluster_18723","ptg000028l:315798-316798",171,-20.73,2,21,931,953,20,"80.00%","85.00%","FUN_039286",NA,NA,NA
"2646","Cluster_18723","ptg000031l:2199967-2200967",149,-26.75,2,21,378,397,19,"63.16%","78.95%","FUN_039964",-0.263545775676222,0.668369033229313,0.998649612991003
"2647","Cluster_18723","ptg000031l:8872846-8873846",147,-22.25,2,21,400,423,21,"61.90%","71.43%","FUN_040465",NA,NA,NA
"2648","Cluster_18723","ptg000031l:8936187-8937187",150,-20.11,2,11,406,427,9,"100.00%","100.00%","FUN_040468",0.109548794325007,0.860797632893262,0.998649612991003
"2649","Cluster_18723","ptg000034l:89349-90349",158,-22.79,2,20,231,257,23,"69.57%","73.91%","FUN_041024",NA,NA,NA
"2650","Cluster_18723","ptg000035l:7044343-7045343",140,-20.64,2,9,152,173,7,"100.00%","100.00%","FUN_041743",0.0280866934027652,0.964243613597986,0.998649612991003
"2651","Cluster_18723","ptg000035l:7456411-7457411",164,-20.26,2,21,524,545,19,"73.68%","78.95%","FUN_041783",0.392132167510607,0.513829955445343,0.998649612991003
"2652","Cluster_18723","ptg000036l:452301-453301",160,-23.07,2,21,683,704,19,"68.42%","78.95%","FUN_042087",NA,NA,NA
"2653","Cluster_18723","ptg000047l:2243229-2244229",162,-23.06,2,21,7,31,22,"72.73%","81.82%","FUN_042948",-0.263545775676222,0.668369033229313,0.998649612991003
"2654","Cluster_18723","ptg000047l:2875816-2876816",169,-24.13,2,21,699,720,20,"85.00%","85.00%","FUN_043004",-0.0459787266174684,0.941478700296741,0.998649612991003
"2655","Cluster_18723","ptg000047l:4316235-4317235",163,-20.45,2,21,658,680,20,"75.00%","80.00%","FUN_043117",0.0261537676757939,0.966703785450831,0.998649612991003
"2656","Cluster_18723","ptg000047l:9221386-9222386",156,-21.47,2,21,652,673,19,"63.16%","78.95%","FUN_043489",0.307565276790584,0.614660496293978,0.998649612991003
"2657","Cluster_18723","ptg000049l:244485-245485",166,-22.27,2,15,815,836,13,"92.31%","100.00%","FUN_043700",-0.0522670644564419,0.93348181911475,0.998649612991003
"2658","Cluster_18723","ptg000064l:9463-10463",158,-22.79,2,20,231,257,23,"69.57%","73.91%","FUN_043920",NA,NA,NA
"2659","Cluster_18728","ntLink_6:13106296-13107296",151,-24.26,2,21,686,705,20,"70.00%","80.00%","FUN_001511",0.0573326105179029,0.927041863988296,0.998649612991003
"2660","Cluster_18728","ntLink_6:13114682-13115682",151,-24.26,2,21,594,613,20,"70.00%","80.00%","FUN_001512",NA,NA,NA
"2661","Cluster_18728","ntLink_6:13169603-13170603",151,-22.12,2,21,131,153,20,"65.00%","75.00%","FUN_001518",0.25676174156,0.676709295143478,0.998649612991003
"2662","Cluster_18728","ntLink_6:14500886-14501886",147,-21.89,2,21,837,859,20,"60.00%","75.00%","FUN_001633",-0.70174077626189,0.186539454223022,0.998649612991003
"2663","Cluster_18728","ntLink_6:14820215-14821215",155,-24.04,2,21,631,654,21,"66.67%","76.19%","FUN_001665",0.20911986565604,0.735693889500736,0.998649612991003
"2664","Cluster_18728","ntLink_6:16602410-16603410",155,-26,2,21,662,685,21,"71.43%","71.43%","FUN_001823",NA,NA,NA
"2665","Cluster_18728","ntLink_6:17815707-17816707",159,-21.62,2,20,760,779,18,"83.33%","83.33%","FUN_001919",NA,NA,NA
"2666","Cluster_18728","ntLink_6:3477854-3478854",153,-22.52,2,21,124,151,25,"72.00%","72.00%","FUN_000479",NA,NA,NA
"2667","Cluster_18728","ntLink_6:3527826-3528826",140,-20.11,2,9,454,475,7,"100.00%","100.00%","FUN_000485",-0.499037946847841,0.392063374255364,0.998649612991003
"2668","Cluster_18728","ntLink_6:477509-478509",140,-21.19,2,9,977,998,7,"100.00%","100.00%","FUN_000224",-0.419431873303184,0.482062630662909,0.998649612991003
"2669","Cluster_18728","ntLink_6:5177574-5178574",146,-23.39,2,13,949,969,11,"90.91%","90.91%","FUN_000624",0.679454082299825,0.207060759039385,0.998649612991003
"2670","Cluster_18728","ntLink_6:5499165-5500165",152,-24.79,2,13,608,629,11,"90.91%","90.91%","FUN_000868",-0.0482075096568029,0.938644074684498,0.998649612991003
"2671","Cluster_18728","ntLink_6:6163973-6164973",147,-29.01,2,21,22,44,20,"60.00%","75.00%","FUN_000931",-0.465766955523972,0.42916739697564,0.998649612991003
"2672","Cluster_18728","ntLink_6:6295191-6296191",146,-23.39,2,13,605,625,11,"90.91%","90.91%","FUN_000941",0.189348815675007,0.76036205936786,0.998649612991003
"2673","Cluster_18728","ntLink_6:6431978-6432978",142,-20.03,2,20,814,838,21,"61.90%","66.67%","FUN_000956",0.431054374959775,0.468669174591785,0.998649612991003
"2674","Cluster_18728","ntLink_6:7137420-7138420",157,-29.39,2,16,714,734,14,"85.71%","92.86%","FUN_001008",-0.0394969143022824,0.949724045077557,0.998649612991003
"2675","Cluster_18728","ntLink_6:7182561-7183561",152,-22.35,2,21,218,239,19,"68.42%","68.42%","FUN_001010",-0.345505777137945,0.569004553104808,0.998649612991003
"2676","Cluster_18728","ntLink_6:7571096-7572096",164,-28.99,2,21,157,178,19,"68.42%","84.21%","FUN_001040",-0.77303314581482,0.125288019944501,0.998649612991003
"2677","Cluster_18728","ntLink_6:7571128-7572128",164,-28.99,2,21,125,146,19,"68.42%","84.21%","FUN_001041",-0.356244740453371,0.556200676841131,0.998649612991003
"2678","Cluster_18728","ntLink_6:8521337-8522337",151,-21.93,2,21,465,483,19,"73.68%","78.95%","FUN_001094",-0.364065723563532,0.546910979711867,0.998649612991003
"2679","Cluster_18728","ntLink_8:10037519-10038519",154,-22.11,2,21,283,303,19,"68.42%","78.95%","FUN_003432",0.557324791706891,0.329063841580522,0.998649612991003
"2680","Cluster_18728","ntLink_8:13258413-13259413",150,-21.78,2,19,54,73,17,"76.47%","82.35%","FUN_003594",0.495793721904467,0.395646783030471,0.998649612991003
"2681","Cluster_18728","ntLink_8:1820420-1821420",157,-26.06,2,16,296,316,14,"85.71%","92.86%","FUN_002458",-0.168550818637374,0.786414942261738,0.998649612991003
"2682","Cluster_18728","ntLink_8:18873487-18874487",143,-20.67,2,19,315,334,17,"70.59%","70.59%","FUN_004066",0.241883310863554,0.695054673275651,0.998649612991003
"2683","Cluster_18728","ntLink_8:22711377-22712377",148,-22.37,2,21,627,648,19,"63.16%","68.42%","FUN_004393",-0.0695504672696419,0.911517040167386,0.998649612991003
"2684","Cluster_18728","ntLink_8:22750014-22751014",148,-22.37,2,21,627,648,19,"63.16%","68.42%","FUN_004396",-0.0554163759319131,0.929477809195035,0.998649612991003
"2685","Cluster_18728","ntLink_8:23561815-23562815",152,-20.28,2,19,948,968,17,"76.47%","76.47%","FUN_004475",-0.236535702333546,0.701665778211115,0.998649612991003
"2686","Cluster_18728","ntLink_8:31118036-31119036",157,-26.06,2,16,432,452,14,"85.71%","92.86%","FUN_005106",0.177005156187284,0.775812466892826,0.998649612991003
"2687","Cluster_18728","ntLink_8:31118157-31119157",157,-26.06,2,16,311,331,14,"85.71%","92.86%","FUN_005107",0.0478661725926211,0.939078176808508,0.998649612991003
"2688","Cluster_18728","ntLink_8:34100005-34101005",145,-21.09,2,15,959,981,14,"78.57%","78.57%","FUN_005332",0.286919080800367,0.639759371384371,0.998649612991003
"2689","Cluster_18728","ntLink_8:34486477-34487477",143,-24.49,2,12,393,414,10,"80.00%","90.00%","FUN_005369",-0.29226548731666,0.63324381469629,0.998649612991003
"2690","Cluster_18728","ptg000001l:12275019-12276019",156,-21.57,2,21,4,25,19,"68.42%","73.68%","FUN_006421",-0.117720042465013,0.850461096406207,0.998649612991003
"2691","Cluster_18728","ptg000001l:12283079-12284079",158,-26.07,2,21,701,721,19,"73.68%","78.95%","FUN_006422",0.47917392022325,0.41412275396935,0.998649612991003
"2692","Cluster_18728","ptg000001l:13606395-13607395",146,-20.01,2,16,794,818,17,"70.59%","76.47%","FUN_006523",NA,NA,NA
"2693","Cluster_18728","ptg000001l:18601327-18602327",147,-21.21,2,12,327,348,10,"90.00%","90.00%","FUN_006942",-0.278110357598912,0.650518054118987,0.998649612991003
"2694","Cluster_18728","ptg000001l:18892843-18893843",146,-21.06,2,20,817,841,21,"61.90%","71.43%","FUN_006973",0.141320049839001,0.820666453124612,0.998649612991003
"2695","Cluster_18728","ptg000001l:21242734-21243734",147,-24.86,2,21,815,837,20,"65.00%","70.00%","FUN_007170",0.105845914512369,0.865484861442528,0.998649612991003
"2696","Cluster_18728","ptg000001l:21246433-21247433",144,-20.6,2,19,473,493,17,"70.59%","70.59%","FUN_007171",0.0420055717418994,0.9465325773442,0.998649612991003
"2697","Cluster_18728","ptg000001l:3524811-3525811",155,-23.36,2,17,123,145,16,"81.25%","81.25%","FUN_005747",NA,NA,NA
"2698","Cluster_18728","ptg000001l:8015180-8016180",157,-26.9,2,16,272,292,14,"85.71%","92.86%","FUN_006122",NA,NA,NA
"2699","Cluster_18728","ptg000001l:8666131-8667131",152,-22.69,2,21,104,125,19,"63.16%","73.68%","FUN_006166",-0.871478269582438,0.0542305488127213,0.96546924320845
"2700","Cluster_18728","ptg000002l:13878527-13879527",151,-20.71,2,20,474,495,18,"66.67%","72.22%","FUN_008636",0.821441559751305,0.0881081835230308,0.998649612991003
"2701","Cluster_18728","ptg000002l:14521566-14522566",157,-26.06,2,16,361,381,14,"85.71%","92.86%","FUN_008699",-0.566019490525069,0.319904669671887,0.998649612991003
"2702","Cluster_18728","ptg000002l:3402711-3403711",145,-28.19,2,21,62,83,20,"60.00%","80.00%","FUN_007701",-0.897784854730202,0.0386218841529867,0.96546924320845
