"miRNA","lncRNA","mRNA","PCC_lncRNA_mRNA","p_value_lncRNA_mRNA","FDR_lncRNA_mRNA","PCC_miRNA_mRNA","p_value_miRNA_mRNA","FDR_miRNA_mRNA","PCC_miRNA_lncRNA","p_value_miRNA_lncRNA","FDR_miRNA_lncRNA"
"apul-mir-novel-29","lncRNA_5108","FUN_006496",0.969972958376805,0.0062178017702353,0.0193390197525466,-0.91834045230983,0.027666353073052,0.914225011702335,-0.972344257252801,0.00549796535002108,0.590549717723506
"apul-mir-novel-29","lncRNA_5108","FUN_022543",0.907088297533188,0.03351910307832,0.0418861776979371,-0.960219481549203,0.00946740491407129,0.717681557663573,-0.972344257252801,0.00549796535002108,0.590549717723506
"apul-mir-novel-29","lncRNA_5108","FUN_005646",0.969972958376805,0.00621780177023527,0.0193390197525466,-0.91834045230983,0.027666353073052,0.914225011702335,-0.972344257252801,0.00549796535002108,0.590549717723506
"apul-mir-novel-29","lncRNA_5108","FUN_031944",0.964966555901459,0.00783001584300327,0.0214753233809556,-0.970032542846498,0.00619935937556317,0.646579426239839,-0.972344257252801,0.00549796535002108,0.590549717723506
"apul-mir-novel-29","lncRNA_5108","FUN_005639",0.969972958376805,0.00621780177023527,0.0193390197525466,-0.91834045230983,0.027666353073052,0.914225011702335,-0.972344257252801,0.00549796535002108,0.590549717723506
"apul-mir-novel-29","lncRNA_5108","FUN_041060",0.969972958376805,0.00621780177023527,0.0193390197525466,-0.91834045230983,0.027666353073052,0.914225011702335,-0.972344257252801,0.00549796535002108,0.590549717723506
"apul-mir-novel-29","lncRNA_5108","FUN_000494",0.888044898847435,0.0442047272700532,0.0473637120500083,-0.948855952045759,0.013777373638824,0.780657911162811,-0.972344257252801,0.00549796535002108,0.590549717723506
"apul-mir-novel-29","lncRNA_5108","FUN_004413",0.890085512992154,0.0430153307575246,0.046802637943842,-0.882535200357958,0.047466966746595,0.96546924320845,-0.972344257252801,0.00549796535002108,0.590549717723506
"apul-mir-novel-29","lncRNA_5108","FUN_018647",0.969972958376805,0.00621780177023527,0.0193390197525466,-0.91834045230983,0.027666353073052,0.914225011702335,-0.972344257252801,0.00549796535002108,0.590549717723506
"apul-mir-novel-29","lncRNA_5108","FUN_014272",0.969972958376805,0.00621780177023527,0.0193390197525466,-0.91834045230983,0.027666353073052,0.914225011702335,-0.972344257252801,0.00549796535002108,0.590549717723506
"apul-mir-novel-29","lncRNA_5108","FUN_008843",0.969972958376805,0.00621780177023527,0.0193390197525466,-0.91834045230983,0.027666353073052,0.914225011702335,-0.972344257252801,0.00549796535002108,0.590549717723506
"apul-mir-novel-29","lncRNA_5108","FUN_005665",0.969972958376805,0.00621780177023527,0.0193390197525466,-0.91834045230983,0.027666353073052,0.914225011702335,-0.972344257252801,0.00549796535002108,0.590549717723506
"apul-mir-novel-29","lncRNA_5108","FUN_007714",0.969842350139748,0.00625829025774287,0.0193975882062025,-0.919426556567862,0.0271207715566792,0.914225011702335,-0.972344257252801,0.00549796535002108,0.590549717723506
"apul-mir-novel-29","lncRNA_5108","FUN_007721",0.980240640167189,0.00332431184941061,0.0143638387686428,-0.948923389277368,0.0137502743551878,0.780167841906927,-0.972344257252801,0.00549796535002108,0.590549717723506
"apul-mir-novel-29","lncRNA_5108","FUN_007726",0.969972958376805,0.00621780177023527,0.0193390197525466,-0.91834045230983,0.027666353073052,0.914225011702335,-0.972344257252801,0.00549796535002108,0.590549717723506
"apul-mir-novel-29","lncRNA_5108","FUN_007736",0.969972958376805,0.00621780177023527,0.0193390197525466,-0.91834045230983,0.027666353073052,0.914225011702335,-0.972344257252801,0.00549796535002108,0.590549717723506
"apul-mir-novel-29","lncRNA_5108","FUN_010505",0.972494544098433,0.00545333478016877,0.0181727704793711,-0.9228863244107,0.0254063717396909,0.914225011702335,-0.972344257252801,0.00549796535002108,0.590549717723506
"apul-mir-novel-29","lncRNA_5108","FUN_011221",0.975585015417786,0.00456269699896327,0.0167119316547396,-0.925527430663651,0.024122177143518,0.911947326397717,-0.972344257252801,0.00549796535002108,0.590549717723506
"apul-mir-novel-29","lncRNA_5108","FUN_011232",0.97731720306831,0.00408691473218757,0.0158408194359374,-0.929138673743904,0.0224014910331017,0.900382567442638,-0.972344257252801,0.00549796535002108,0.590549717723506
"apul-mir-novel-29","lncRNA_5108","FUN_011308",0.967265858648162,0.00707442738413896,0.0205131663752364,-0.919479706413063,0.0270941627617268,0.914225011702335,-0.972344257252801,0.00549796535002108,0.590549717723506
"apul-mir-novel-29","lncRNA_5108","FUN_012880",0.922312453681724,0.0256882363281051,0.0370901068325396,-0.901363104990099,0.0366320096139801,0.96546924320845,-0.972344257252801,0.00549796535002108,0.590549717723506
"apul-mir-novel-29","lncRNA_5108","FUN_013560",0.969552540156312,0.00634843957000417,0.0195239679560461,-0.947119107794458,0.01448127612975,0.793576500252448,-0.972344257252801,0.00549796535002108,0.590549717723506
"apul-mir-novel-29","lncRNA_5108","FUN_016694",0.969543223666186,0.00635134462575013,0.0195271444873951,-0.98198111747467,0.00289566504518566,0.545343267336266,-0.972344257252801,0.00549796535002108,0.590549717723506
"apul-mir-novel-29","lncRNA_5108","FUN_018807",0.967158880156825,0.00710902030057774,0.0205612210869486,-0.997271447277138,0.000171023012959672,0.393371538720933,-0.972344257252801,0.00549796535002108,0.590549717723506
"apul-mir-novel-29","lncRNA_5108","FUN_019689",0.969972958376805,0.00621780177023527,0.0193390197525466,-0.91834045230983,0.027666353073052,0.914225011702335,-0.972344257252801,0.00549796535002108,0.590549717723506
"apul-mir-novel-29","lncRNA_5108","FUN_023140",0.92570421876462,0.0240369872214273,0.0359907473804948,-0.981368777278089,0.00304423690749,0.545343267336266,-0.972344257252801,0.00549796535002108,0.590549717723506
"apul-mir-novel-29","lncRNA_5108","FUN_024931",0.943820155117524,0.0158493203859114,0.0297375689609543,-0.977431794862846,0.00405605393874731,0.545343267336266,-0.972344257252801,0.00549796535002108,0.590549717723506
"apul-mir-novel-29","lncRNA_5108","FUN_027025",0.926223032206003,0.0237875462952247,0.0358372999052046,-0.898329004177094,0.0383171215740348,0.96546924320845,-0.972344257252801,0.00549796535002108,0.590549717723506
"apul-mir-novel-29","lncRNA_5108","FUN_031399",0.979043380718622,0.00363032718643339,0.014984822312649,-0.937325802049699,0.0186569871650972,0.853338083343067,-0.972344257252801,0.00549796535002108,0.590549717723506
"apul-mir-novel-29","lncRNA_5108","FUN_029470",0.9821023685766,0.00286653882742996,0.0134116240961276,-0.939406674705487,0.0177412361949883,0.847898695599974,-0.972344257252801,0.00549796535002108,0.590549717723506
"apul-mir-novel-29","lncRNA_5108","FUN_031602",0.98324252618854,0.00259747880554927,0.0127811132263172,-0.984807694147854,0.0022427312312234,0.545343267336266,-0.972344257252801,0.00549796535002108,0.590549717723506
"apul-mir-novel-29","lncRNA_5108","FUN_031959",0.969972958376805,0.00621780177023527,0.0193390197525466,-0.91834045230983,0.027666353073052,0.914225011702335,-0.972344257252801,0.00549796535002108,0.590549717723506
"apul-mir-novel-29","lncRNA_5108","FUN_029948",0.935287418562689,0.0195684213484179,0.0327737437320386,-0.921712910036067,0.0259837793781248,0.914225011702335,-0.972344257252801,0.00549796535002108,0.590549717723506
"apul-mir-novel-29","lncRNA_5108","FUN_030041",0.957965718515066,0.0102797348857387,0.0243893991924394,-0.956654242152929,0.0107624146707933,0.735928996343844,-0.972344257252801,0.00549796535002108,0.590549717723506
"apul-mir-novel-29","lncRNA_5108","FUN_037543",0.969972958376805,0.00621780177023523,0.0193390197525466,-0.91834045230983,0.027666353073052,0.914225011702335,-0.972344257252801,0.00549796535002108,0.590549717723506
"apul-mir-novel-29","lncRNA_5108","FUN_040366",0.966950702096915,0.00717649628821332,0.0206594441400199,-0.923781985370459,0.0249684651998219,0.913661377305483,-0.972344257252801,0.00549796535002108,0.590549717723506
"apul-mir-novel-29","lncRNA_5108","FUN_041981",0.880704910683313,0.0485668175065371,0.0493717816282999,-0.966023366054642,0.007479603068442,0.677079544727381,-0.972344257252801,0.00549796535002108,0.590549717723506
"apul-mir-novel-29","lncRNA_5108","FUN_043323",0.906197380127575,0.0339976842414563,0.0421534171856736,-0.93742961235969,0.0186109485528009,0.85267300787631,-0.972344257252801,0.00549796535002108,0.590549717723506
"apul-mir-novel-29","lncRNA_5108","FUN_001440",0.968358197766859,0.00672440095721857,0.0200522059194584,-0.952019915981124,0.0125249160687102,0.766084851142397,-0.972344257252801,0.00549796535002108,0.590549717723506
"apul-mir-novel-29","lncRNA_5108","FUN_016529",0.909523438100854,0.032222146564169,0.0411485983332657,-0.930603056722605,0.021715566971918,0.891886345305062,-0.972344257252801,0.00549796535002108,0.590549717723506
"apul-mir-novel-29","lncRNA_5108","FUN_040132",0.966825779415918,0.00721708752815902,0.0207166552872454,-0.915189052281455,0.0292690250295648,0.922979388371587,-0.972344257252801,0.00549796535002108,0.590549717723506
"apul-mir-novel-29","lncRNA_5109","FUN_040457",0.969972958376805,0.00621780177023527,0.0193390197525466,-0.91834045230983,0.027666353073052,0.914225011702335,-0.972344257252801,0.00549796535002108,0.590549717723506
"apul-mir-novel-29","lncRNA_5109","FUN_006496",0.969972958376805,0.0062178017702353,0.0193390197525466,-0.91834045230983,0.027666353073052,0.914225011702335,-0.972344257252801,0.00549796535002108,0.590549717723506
"apul-mir-novel-29","lncRNA_5109","FUN_022543",0.907088297533188,0.03351910307832,0.0418861776979371,-0.960219481549203,0.00946740491407129,0.717681557663573,-0.972344257252801,0.00549796535002108,0.590549717723506
"apul-mir-novel-29","lncRNA_5109","FUN_005646",0.969972958376805,0.00621780177023527,0.0193390197525466,-0.91834045230983,0.027666353073052,0.914225011702335,-0.972344257252801,0.00549796535002108,0.590549717723506
"apul-mir-novel-29","lncRNA_5109","FUN_031944",0.964966555901459,0.00783001584300327,0.0214753233809556,-0.970032542846498,0.00619935937556317,0.646579426239839,-0.972344257252801,0.00549796535002108,0.590549717723506
"apul-mir-novel-29","lncRNA_5109","FUN_005639",0.969972958376805,0.00621780177023527,0.0193390197525466,-0.91834045230983,0.027666353073052,0.914225011702335,-0.972344257252801,0.00549796535002108,0.590549717723506
"apul-mir-novel-29","lncRNA_5109","FUN_041060",0.969972958376805,0.00621780177023527,0.0193390197525466,-0.91834045230983,0.027666353073052,0.914225011702335,-0.972344257252801,0.00549796535002108,0.590549717723506
"apul-mir-novel-29","lncRNA_5109","FUN_000494",0.888044898847435,0.0442047272700532,0.0473637120500083,-0.948855952045759,0.013777373638824,0.780657911162811,-0.972344257252801,0.00549796535002108,0.590549717723506
"apul-mir-novel-29","lncRNA_5109","FUN_004413",0.890085512992154,0.0430153307575246,0.046802637943842,-0.882535200357958,0.047466966746595,0.96546924320845,-0.972344257252801,0.00549796535002108,0.590549717723506
"apul-mir-novel-29","lncRNA_5109","FUN_018647",0.969972958376805,0.00621780177023527,0.0193390197525466,-0.91834045230983,0.027666353073052,0.914225011702335,-0.972344257252801,0.00549796535002108,0.590549717723506
"apul-mir-novel-29","lncRNA_5109","FUN_014272",0.969972958376805,0.00621780177023527,0.0193390197525466,-0.91834045230983,0.027666353073052,0.914225011702335,-0.972344257252801,0.00549796535002108,0.590549717723506
"apul-mir-novel-29","lncRNA_5109","FUN_008843",0.969972958376805,0.00621780177023527,0.0193390197525466,-0.91834045230983,0.027666353073052,0.914225011702335,-0.972344257252801,0.00549796535002108,0.590549717723506
"apul-mir-novel-29","lncRNA_5109","FUN_005665",0.969972958376805,0.00621780177023527,0.0193390197525466,-0.91834045230983,0.027666353073052,0.914225011702335,-0.972344257252801,0.00549796535002108,0.590549717723506
"apul-mir-novel-29","lncRNA_5109","FUN_007714",0.969842350139748,0.00625829025774287,0.0193975882062025,-0.919426556567862,0.0271207715566792,0.914225011702335,-0.972344257252801,0.00549796535002108,0.590549717723506
"apul-mir-novel-29","lncRNA_5109","FUN_007721",0.980240640167189,0.00332431184941061,0.0143638387686428,-0.948923389277368,0.0137502743551878,0.780167841906927,-0.972344257252801,0.00549796535002108,0.590549717723506
"apul-mir-novel-29","lncRNA_5109","FUN_007726",0.969972958376805,0.00621780177023527,0.0193390197525466,-0.91834045230983,0.027666353073052,0.914225011702335,-0.972344257252801,0.00549796535002108,0.590549717723506
"apul-mir-novel-29","lncRNA_5109","FUN_007736",0.969972958376805,0.00621780177023527,0.0193390197525466,-0.91834045230983,0.027666353073052,0.914225011702335,-0.972344257252801,0.00549796535002108,0.590549717723506
"apul-mir-novel-29","lncRNA_5109","FUN_010505",0.972494544098433,0.00545333478016877,0.0181727704793711,-0.9228863244107,0.0254063717396909,0.914225011702335,-0.972344257252801,0.00549796535002108,0.590549717723506
"apul-mir-novel-29","lncRNA_5109","FUN_011221",0.975585015417786,0.00456269699896327,0.0167119316547396,-0.925527430663651,0.024122177143518,0.911947326397717,-0.972344257252801,0.00549796535002108,0.590549717723506
"apul-mir-novel-29","lncRNA_5109","FUN_011232",0.97731720306831,0.00408691473218757,0.0158408194359374,-0.929138673743904,0.0224014910331017,0.900382567442638,-0.972344257252801,0.00549796535002108,0.590549717723506
"apul-mir-novel-29","lncRNA_5109","FUN_011308",0.967265858648162,0.00707442738413896,0.0205131663752364,-0.919479706413063,0.0270941627617268,0.914225011702335,-0.972344257252801,0.00549796535002108,0.590549717723506
"apul-mir-novel-29","lncRNA_5109","FUN_012880",0.922312453681724,0.0256882363281051,0.0370901068325396,-0.901363104990099,0.0366320096139801,0.96546924320845,-0.972344257252801,0.00549796535002108,0.590549717723506
"apul-mir-novel-29","lncRNA_5109","FUN_013560",0.969552540156312,0.00634843957000417,0.0195239679560461,-0.947119107794458,0.01448127612975,0.793576500252448,-0.972344257252801,0.00549796535002108,0.590549717723506
"apul-mir-novel-29","lncRNA_5109","FUN_016694",0.969543223666186,0.00635134462575013,0.0195271444873951,-0.98198111747467,0.00289566504518566,0.545343267336266,-0.972344257252801,0.00549796535002108,0.590549717723506
"apul-mir-novel-29","lncRNA_5109","FUN_018807",0.967158880156825,0.00710902030057774,0.0205612210869486,-0.997271447277138,0.000171023012959672,0.393371538720933,-0.972344257252801,0.00549796535002108,0.590549717723506
"apul-mir-novel-29","lncRNA_5109","FUN_019689",0.969972958376805,0.00621780177023527,0.0193390197525466,-0.91834045230983,0.027666353073052,0.914225011702335,-0.972344257252801,0.00549796535002108,0.590549717723506
"apul-mir-novel-29","lncRNA_5109","FUN_023140",0.92570421876462,0.0240369872214273,0.0359907473804948,-0.981368777278089,0.00304423690749,0.545343267336266,-0.972344257252801,0.00549796535002108,0.590549717723506
"apul-mir-novel-29","lncRNA_5109","FUN_024931",0.943820155117524,0.0158493203859114,0.0297375689609543,-0.977431794862846,0.00405605393874731,0.545343267336266,-0.972344257252801,0.00549796535002108,0.590549717723506
"apul-mir-novel-29","lncRNA_5109","FUN_027025",0.926223032206003,0.0237875462952247,0.0358372999052046,-0.898329004177094,0.0383171215740348,0.96546924320845,-0.972344257252801,0.00549796535002108,0.590549717723506
"apul-mir-novel-29","lncRNA_5109","FUN_031399",0.979043380718622,0.00363032718643339,0.014984822312649,-0.937325802049699,0.0186569871650972,0.853338083343067,-0.972344257252801,0.00549796535002108,0.590549717723506
"apul-mir-novel-29","lncRNA_5109","FUN_029470",0.9821023685766,0.00286653882742996,0.0134116240961276,-0.939406674705487,0.0177412361949883,0.847898695599974,-0.972344257252801,0.00549796535002108,0.590549717723506
"apul-mir-novel-29","lncRNA_5109","FUN_031602",0.98324252618854,0.00259747880554927,0.0127811132263172,-0.984807694147854,0.0022427312312234,0.545343267336266,-0.972344257252801,0.00549796535002108,0.590549717723506
"apul-mir-novel-29","lncRNA_5109","FUN_031959",0.969972958376805,0.00621780177023527,0.0193390197525466,-0.91834045230983,0.027666353073052,0.914225011702335,-0.972344257252801,0.00549796535002108,0.590549717723506
"apul-mir-novel-29","lncRNA_5109","FUN_029948",0.935287418562689,0.0195684213484179,0.0327737437320386,-0.921712910036067,0.0259837793781248,0.914225011702335,-0.972344257252801,0.00549796535002108,0.590549717723506
"apul-mir-novel-29","lncRNA_5109","FUN_030041",0.957965718515066,0.0102797348857387,0.0243893991924394,-0.956654242152929,0.0107624146707933,0.735928996343844,-0.972344257252801,0.00549796535002108,0.590549717723506
"apul-mir-novel-29","lncRNA_5109","FUN_037543",0.969972958376805,0.00621780177023523,0.0193390197525466,-0.91834045230983,0.027666353073052,0.914225011702335,-0.972344257252801,0.00549796535002108,0.590549717723506
"apul-mir-novel-29","lncRNA_5109","FUN_040366",0.966950702096915,0.00717649628821332,0.0206594441400199,-0.923781985370459,0.0249684651998219,0.913661377305483,-0.972344257252801,0.00549796535002108,0.590549717723506
"apul-mir-novel-29","lncRNA_5109","FUN_041981",0.880704910683313,0.0485668175065371,0.0493717816282999,-0.966023366054642,0.007479603068442,0.677079544727381,-0.972344257252801,0.00549796535002108,0.590549717723506
"apul-mir-novel-29","lncRNA_5109","FUN_043323",0.906197380127575,0.0339976842414563,0.0421534171856736,-0.93742961235969,0.0186109485528009,0.85267300787631,-0.972344257252801,0.00549796535002108,0.590549717723506
"apul-mir-novel-29","lncRNA_5109","FUN_001440",0.968358197766859,0.00672440095721857,0.0200522059194584,-0.952019915981124,0.0125249160687102,0.766084851142397,-0.972344257252801,0.00549796535002108,0.590549717723506
"apul-mir-novel-29","lncRNA_5109","FUN_016529",0.909523438100854,0.032222146564169,0.0411485983332657,-0.930603056722605,0.021715566971918,0.891886345305062,-0.972344257252801,0.00549796535002108,0.590549717723506
"apul-mir-novel-29","lncRNA_5109","FUN_040132",0.966825779415918,0.00721708752815902,0.0207166552872454,-0.915189052281455,0.0292690250295648,0.922979388371587,-0.972344257252801,0.00549796535002108,0.590549717723506
"apul-mir-novel-29","lncRNA_5110","FUN_040457",0.969972958376805,0.00621780177023527,0.0193390197525466,-0.91834045230983,0.027666353073052,0.914225011702335,-0.972344257252801,0.00549796535002108,0.590549717723506
"apul-mir-novel-29","lncRNA_5110","FUN_006496",0.969972958376805,0.0062178017702353,0.0193390197525466,-0.91834045230983,0.027666353073052,0.914225011702335,-0.972344257252801,0.00549796535002108,0.590549717723506
"apul-mir-novel-29","lncRNA_5110","FUN_022543",0.907088297533188,0.03351910307832,0.0418861776979371,-0.960219481549203,0.00946740491407129,0.717681557663573,-0.972344257252801,0.00549796535002108,0.590549717723506
"apul-mir-novel-29","lncRNA_5110","FUN_005646",0.969972958376805,0.00621780177023527,0.0193390197525466,-0.91834045230983,0.027666353073052,0.914225011702335,-0.972344257252801,0.00549796535002108,0.590549717723506
"apul-mir-novel-29","lncRNA_5110","FUN_031944",0.964966555901459,0.00783001584300327,0.0214753233809556,-0.970032542846498,0.00619935937556317,0.646579426239839,-0.972344257252801,0.00549796535002108,0.590549717723506
"apul-mir-novel-29","lncRNA_5110","FUN_005639",0.969972958376805,0.00621780177023527,0.0193390197525466,-0.91834045230983,0.027666353073052,0.914225011702335,-0.972344257252801,0.00549796535002108,0.590549717723506
"apul-mir-novel-29","lncRNA_5110","FUN_041060",0.969972958376805,0.00621780177023527,0.0193390197525466,-0.91834045230983,0.027666353073052,0.914225011702335,-0.972344257252801,0.00549796535002108,0.590549717723506
"apul-mir-novel-29","lncRNA_5110","FUN_000494",0.888044898847435,0.0442047272700532,0.0473637120500083,-0.948855952045759,0.013777373638824,0.780657911162811,-0.972344257252801,0.00549796535002108,0.590549717723506
"apul-mir-novel-29","lncRNA_5110","FUN_004413",0.890085512992154,0.0430153307575246,0.046802637943842,-0.882535200357958,0.047466966746595,0.96546924320845,-0.972344257252801,0.00549796535002108,0.590549717723506
"apul-mir-novel-29","lncRNA_5110","FUN_018647",0.969972958376805,0.00621780177023527,0.0193390197525466,-0.91834045230983,0.027666353073052,0.914225011702335,-0.972344257252801,0.00549796535002108,0.590549717723506
"apul-mir-novel-29","lncRNA_5110","FUN_014272",0.969972958376805,0.00621780177023527,0.0193390197525466,-0.91834045230983,0.027666353073052,0.914225011702335,-0.972344257252801,0.00549796535002108,0.590549717723506
"apul-mir-novel-29","lncRNA_5110","FUN_008843",0.969972958376805,0.00621780177023527,0.0193390197525466,-0.91834045230983,0.027666353073052,0.914225011702335,-0.972344257252801,0.00549796535002108,0.590549717723506
"apul-mir-novel-29","lncRNA_5110","FUN_005665",0.969972958376805,0.00621780177023527,0.0193390197525466,-0.91834045230983,0.027666353073052,0.914225011702335,-0.972344257252801,0.00549796535002108,0.590549717723506
"apul-mir-novel-29","lncRNA_5110","FUN_007714",0.969842350139748,0.00625829025774287,0.0193975882062025,-0.919426556567862,0.0271207715566792,0.914225011702335,-0.972344257252801,0.00549796535002108,0.590549717723506
"apul-mir-novel-29","lncRNA_5110","FUN_007721",0.980240640167189,0.00332431184941061,0.0143638387686428,-0.948923389277368,0.0137502743551878,0.780167841906927,-0.972344257252801,0.00549796535002108,0.590549717723506
"apul-mir-novel-29","lncRNA_5110","FUN_007726",0.969972958376805,0.00621780177023527,0.0193390197525466,-0.91834045230983,0.027666353073052,0.914225011702335,-0.972344257252801,0.00549796535002108,0.590549717723506
"apul-mir-novel-29","lncRNA_5110","FUN_007736",0.969972958376805,0.00621780177023527,0.0193390197525466,-0.91834045230983,0.027666353073052,0.914225011702335,-0.972344257252801,0.00549796535002108,0.590549717723506
"apul-mir-novel-29","lncRNA_5110","FUN_010505",0.972494544098433,0.00545333478016877,0.0181727704793711,-0.9228863244107,0.0254063717396909,0.914225011702335,-0.972344257252801,0.00549796535002108,0.590549717723506
"apul-mir-novel-29","lncRNA_5110","FUN_011221",0.975585015417786,0.00456269699896327,0.0167119316547396,-0.925527430663651,0.024122177143518,0.911947326397717,-0.972344257252801,0.00549796535002108,0.590549717723506
"apul-mir-novel-29","lncRNA_5110","FUN_011232",0.97731720306831,0.00408691473218757,0.0158408194359374,-0.929138673743904,0.0224014910331017,0.900382567442638,-0.972344257252801,0.00549796535002108,0.590549717723506
"apul-mir-novel-29","lncRNA_5110","FUN_011308",0.967265858648162,0.00707442738413896,0.0205131663752364,-0.919479706413063,0.0270941627617268,0.914225011702335,-0.972344257252801,0.00549796535002108,0.590549717723506
"apul-mir-novel-29","lncRNA_5110","FUN_012880",0.922312453681724,0.0256882363281051,0.0370901068325396,-0.901363104990099,0.0366320096139801,0.96546924320845,-0.972344257252801,0.00549796535002108,0.590549717723506
"apul-mir-novel-29","lncRNA_5110","FUN_013560",0.969552540156312,0.00634843957000417,0.0195239679560461,-0.947119107794458,0.01448127612975,0.793576500252448,-0.972344257252801,0.00549796535002108,0.590549717723506
"apul-mir-novel-29","lncRNA_5110","FUN_016694",0.969543223666186,0.00635134462575013,0.0195271444873951,-0.98198111747467,0.00289566504518566,0.545343267336266,-0.972344257252801,0.00549796535002108,0.590549717723506
"apul-mir-novel-29","lncRNA_5110","FUN_018807",0.967158880156825,0.00710902030057774,0.0205612210869486,-0.997271447277138,0.000171023012959672,0.393371538720933,-0.972344257252801,0.00549796535002108,0.590549717723506
"apul-mir-novel-29","lncRNA_5110","FUN_019689",0.969972958376805,0.00621780177023527,0.0193390197525466,-0.91834045230983,0.027666353073052,0.914225011702335,-0.972344257252801,0.00549796535002108,0.590549717723506
"apul-mir-novel-29","lncRNA_5110","FUN_023140",0.92570421876462,0.0240369872214273,0.0359907473804948,-0.981368777278089,0.00304423690749,0.545343267336266,-0.972344257252801,0.00549796535002108,0.590549717723506
"apul-mir-novel-29","lncRNA_5110","FUN_024931",0.943820155117524,0.0158493203859114,0.0297375689609543,-0.977431794862846,0.00405605393874731,0.545343267336266,-0.972344257252801,0.00549796535002108,0.590549717723506
"apul-mir-novel-29","lncRNA_5110","FUN_027025",0.926223032206003,0.0237875462952247,0.0358372999052046,-0.898329004177094,0.0383171215740348,0.96546924320845,-0.972344257252801,0.00549796535002108,0.590549717723506
"apul-mir-novel-29","lncRNA_5110","FUN_031399",0.979043380718622,0.00363032718643339,0.014984822312649,-0.937325802049699,0.0186569871650972,0.853338083343067,-0.972344257252801,0.00549796535002108,0.590549717723506
"apul-mir-novel-29","lncRNA_5110","FUN_029470",0.9821023685766,0.00286653882742996,0.0134116240961276,-0.939406674705487,0.0177412361949883,0.847898695599974,-0.972344257252801,0.00549796535002108,0.590549717723506
"apul-mir-novel-29","lncRNA_5110","FUN_031602",0.98324252618854,0.00259747880554927,0.0127811132263172,-0.984807694147854,0.0022427312312234,0.545343267336266,-0.972344257252801,0.00549796535002108,0.590549717723506
"apul-mir-novel-29","lncRNA_5110","FUN_031959",0.969972958376805,0.00621780177023527,0.0193390197525466,-0.91834045230983,0.027666353073052,0.914225011702335,-0.972344257252801,0.00549796535002108,0.590549717723506
"apul-mir-novel-29","lncRNA_5110","FUN_029948",0.935287418562689,0.0195684213484179,0.0327737437320386,-0.921712910036067,0.0259837793781248,0.914225011702335,-0.972344257252801,0.00549796535002108,0.590549717723506
"apul-mir-novel-29","lncRNA_5110","FUN_030041",0.957965718515066,0.0102797348857387,0.0243893991924394,-0.956654242152929,0.0107624146707933,0.735928996343844,-0.972344257252801,0.00549796535002108,0.590549717723506
"apul-mir-novel-29","lncRNA_5110","FUN_037543",0.969972958376805,0.00621780177023523,0.0193390197525466,-0.91834045230983,0.027666353073052,0.914225011702335,-0.972344257252801,0.00549796535002108,0.590549717723506
"apul-mir-novel-29","lncRNA_5110","FUN_040366",0.966950702096915,0.00717649628821332,0.0206594441400199,-0.923781985370459,0.0249684651998219,0.913661377305483,-0.972344257252801,0.00549796535002108,0.590549717723506
"apul-mir-novel-29","lncRNA_5110","FUN_041981",0.880704910683313,0.0485668175065371,0.0493717816282999,-0.966023366054642,0.007479603068442,0.677079544727381,-0.972344257252801,0.00549796535002108,0.590549717723506
"apul-mir-novel-29","lncRNA_5110","FUN_043323",0.906197380127575,0.0339976842414563,0.0421534171856736,-0.93742961235969,0.0186109485528009,0.85267300787631,-0.972344257252801,0.00549796535002108,0.590549717723506
"apul-mir-novel-29","lncRNA_5110","FUN_001440",0.968358197766859,0.00672440095721857,0.0200522059194584,-0.952019915981124,0.0125249160687102,0.766084851142397,-0.972344257252801,0.00549796535002108,0.590549717723506
"apul-mir-novel-29","lncRNA_5110","FUN_016529",0.909523438100854,0.032222146564169,0.0411485983332657,-0.930603056722605,0.021715566971918,0.891886345305062,-0.972344257252801,0.00549796535002108,0.590549717723506
"apul-mir-novel-29","lncRNA_5110","FUN_040132",0.966825779415918,0.00721708752815902,0.0207166552872454,-0.915189052281455,0.0292690250295648,0.922979388371587,-0.972344257252801,0.00549796535002108,0.590549717723506
"apul-mir-novel-29","lncRNA_5111","FUN_040457",0.969972958376805,0.00621780177023527,0.0193390197525466,-0.91834045230983,0.027666353073052,0.914225011702335,-0.972344257252801,0.00549796535002108,0.590549717723506
"apul-mir-novel-29","lncRNA_5111","FUN_006496",0.969972958376805,0.0062178017702353,0.0193390197525466,-0.91834045230983,0.027666353073052,0.914225011702335,-0.972344257252801,0.00549796535002108,0.590549717723506
"apul-mir-novel-29","lncRNA_5111","FUN_022543",0.907088297533188,0.03351910307832,0.0418861776979371,-0.960219481549203,0.00946740491407129,0.717681557663573,-0.972344257252801,0.00549796535002108,0.590549717723506
"apul-mir-novel-29","lncRNA_5111","FUN_005646",0.969972958376805,0.00621780177023527,0.0193390197525466,-0.91834045230983,0.027666353073052,0.914225011702335,-0.972344257252801,0.00549796535002108,0.590549717723506
"apul-mir-novel-29","lncRNA_5111","FUN_031944",0.964966555901459,0.00783001584300327,0.0214753233809556,-0.970032542846498,0.00619935937556317,0.646579426239839,-0.972344257252801,0.00549796535002108,0.590549717723506
"apul-mir-novel-29","lncRNA_5111","FUN_005639",0.969972958376805,0.00621780177023527,0.0193390197525466,-0.91834045230983,0.027666353073052,0.914225011702335,-0.972344257252801,0.00549796535002108,0.590549717723506
